,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred
1794,ZINC000408673205,-3.923891612,-1.644424348,2.279467264,0.003571429,C[C@@H]1CC[C@@H]2C(=O)N(c3ccccc3C(=O)Nc3ccccc3C(F)(F)F)C(=O)[C@@H]2C1,0.70887184,1
1795,ZINC000000440158,-3.923834614,-1.68800445,2.235830164,0.036755952,C(=N/Cc1ccccc1)\c1ccc(OC2CSC2)cc1,0.49938002,0
1796,ZINC000390833822,-3.923828901,-1.326227181,2.597601721,0.041666667,O=C(N[C@H](c1cc(F)cc(Br)c1)C1CC1)[C@@H]1CCOC1,0.9062698,1
1797,ZINC000029294779,-3.923751596,-1.924204244,1.999547351,0.033482143,O=C(/C=C/c1ccccc1Cl)NCCOc1ccc(F)cc1,0.9958578,1
1798,ZINC000004903390,-3.923608884,-2.32246429,1.601144593,0.03735119,Cc1ccc([C@H](NC(=O)Cc2ccccc2)c2ccc3cccnc3c2O)cc1,0.3299816,0
1799,ZINC000036000863,-3.923275353,-2.269269775,1.654005578,0.037053571,COC(=O)c1[nH]c(C)c(C(=O)CN(Cc2ccc(F)cc2)C(=O)c2ccc(C)cc2)c1C,0.9398695,1
1800,ZINC000248121200,-3.922826708,-1.962219861,1.960606847,0.005208333,Cc1ccc(CN2CC3(C[C@H](Oc4cnccn4)CCO3)C2)o1,0.8818913,1
1801,ZINC000095376313,-3.922696192,-1.798245205,2.124450987,0.01235119,Cc1sc2ncnc(NCCc3noc([C@H]4CCCO4)n3)c2c1C,0.8960955,1
1802,ZINC000255188413,-3.922350585,-1.230837474,2.691513112,0.033184524,COC(=O)[C@H]1CC[C@H](CNC(=O)OC(C)(C)C)CC1,0.6485964,1
1803,ZINC000013389473,-3.92184231,-1.826688089,2.095154221,0,COC(=O)c1ccc([C@@H]2Nc3c(OC)cccc3[C@@H]3C=CC[C@H]32)cc1,0.49876514,0
1804,ZINC000009490890,-3.921810277,0.212239447,4.134049724,0.06860119,O=S(=O)(/C=C/c1ccccc1)Nc1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1,0.39652574,0
1805,ZINC000019843007,-3.921619619,-0.46326483,3.458354789,0.110863095,Oc1c([C@H](Nc2ccccn2)c2ccncc2)ccc2cccnc12,0.35752052,0
1806,ZINC000002210780,-3.920951184,-1.20119232,2.719758863,0.003571429,O=C1N[C@@H](c2ccc(O)cc2)c2c1oc1ccccc1c2=O,0.03601766,0
1807,ZINC000062017701,-3.920951184,-1.20119232,2.719758863,0.003571429,COc1cc(/C=C/C(=O)N2CCC(Cn3nc(C)cc3C)CC2)cc(OC)c1OC,0.9602497,1
1808,ZINC000019319479,-3.92080695,-1.476169328,2.444637622,0.013988095,C[N+]12CN3CN(C1)S(=O)(=O)N(C3)C2,0.9239447,1
1809,ZINC000220168232,-3.920393289,-2.106106965,1.814286324,0.019494048,COc1cccc(N([C@H](C)C(=O)Nc2ccc(F)cc2F)S(C)(=O)=O)c1,0.23520945,0
1810,ZINC000016953612,-3.92008833,-2.082679833,1.837408497,0.010416667,Cc1ccc(S(=O)(=O)N2CCC=C(Br)C(=O)c3ccccc32)cc1,0.33122206,0
1811,ZINC000006293928,-3.919523025,-1.262600292,2.656922733,0.029613095,CC(=O)O[C@H]1CC[C@@H]2[C@H]3C[C@@]4(C)C(=O)C=CCC[C@]4(C)[C@@H]3CC[C@]12C,0.36050072,0
1812,ZINC000253600532,-3.919500703,-2.100597343,1.81890336,0.003571429,COc1ccccc1CN1CC2(C1)OCC[C@@H]2CCNc1ncc(C)cn1,0.9672742,1
1813,ZINC000078929961,-3.919383683,-2.173542182,1.745841502,0.003571429,O=C(COCC(F)(F)F)NC[C@H](O)c1ccc(Cl)cc1Cl,0.86640865,1
1814,ZINC000252490807,-3.919255842,-1.965376209,1.953879633,0,O=C(CCc1ccccc1)NC(=O)Nc1ccc(N2CCCCC2)cc1,0.9484803,1
1815,ZINC001083811758,-3.919019316,-0.734644591,3.184374724,0.1375,NCCONCCOCC(F)(F)F,0.99684316,1
1816,ZINC001549167941,-3.918761261,-1.744866913,2.173894348,0.017559524,Cc1ccc(C(=O)N2CCC3(CC2)[C@@H](C(=O)N(C)C)c2ccccc2C(=O)N3C(C)C)cc1,0.9935789,1
1817,ZINC000408742388,-3.918722366,-1.259524396,2.65919797,0.021130952,CC(C)(C)c1ccc(/N=C/[C@@H]2C(=O)NC(=S)N(c3ccc(Br)cc3)C2=O)cc1,0.03316578,0
1818,ZINC001565523165,-3.918443184,-1.308365316,2.610077868,0,O=C(NC[C@@]1(O)CCCc2occc21)C(=O)Nc1ccccc1C(F)(F)F,0.9785448,1
1819,ZINC000012859921,-3.918416116,-0.938304791,2.980111325,0.008779762,N#Cc1cnc(SCC(=O)Nc2ccc(Br)c3ccccc23)nc1N,0.75916857,1
1820,ZINC000585269653,-3.918151688,-1.538366953,2.379784735,0.010416667,OCCOCCOc1ccc(CN2C[C@H](O)[C@@H](N3CCC(F)(F)CC3)C2)cc1,0.23320273,0
1821,ZINC000224673177,-3.918106754,-2.068181037,1.849925717,0.047470238,CS(=O)(=O)N(Cc1ccc(C(=O)NCCOc2ccc(F)cc2)cc1)c1ccc(Cl)cc1,0.93034226,1
1822,ZINC000097499420,-3.918090668,-1.856437473,2.061653195,0.005208333,N[C@@H]1CCN(C(=O)c2cccc(S(=O)(=O)NCC3CCOCC3)c2)C1,0.73699224,1
1823,ZINC000408740566,-3.918031631,-1.648238441,2.26979319,0.01235119,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)[C@@H]1/C=N/c1ccc(Cl)c([N+](=O)[O-])c1,0.077857114,0
1824,ZINC000409022506,-3.917771796,-2.512847627,1.404924169,0.025,COC(=O)C1=C(C)N(C)C(=O)/C1=C\c1cccc(OCc2ccccc2)c1,0.008471507,0
1825,ZINC000095347657,-3.91774403,-1.262600292,2.655143738,0.008779762,Nc1cc(Br)ccc1C(F)F,0.9877489,1
1826,ZINC000004577665,-3.916984465,-1.658092991,2.258891475,0.024404762,COC(=O)CSc1cc2c3c(c(C(=O)OC)sc3c1)NC(=O)CS2,0.41111147,0
1827,ZINC000100310187,-3.916844101,-1.416931946,2.499912155,0.038392857,CCCCCCCCCCCCCCCCOC[C@@H](COS(C)(=O)=O)OS(C)(=O)=O,0.9599882,1
1828,ZINC000013721994,-3.916729771,-2.049650127,1.867079644,0.008779762,COc1ccc(-c2nn3c(-c4cnccn4)nnc3s2)c(OC)c1,0.42211118,0
1829,ZINC000003526591,-3.916679137,-1.432901517,2.48377762,0.007142857,O=S(=O)(N/N=C/c1cccc(C(F)(F)F)c1)c1ccccc1,0.6523504,1
1830,ZINC000257237288,-3.916603192,-1.308365316,2.608237876,0.036458333,O=C(c1cccc(Nc2ncccn2)c1)N1CCC[C@H](c2nccnc2Oc2ccc(F)cc2)C1,0.70797443,1
1831,ZINC000218223324,-3.916508597,-1.559707399,2.356801198,0.005208333,Cc1ccc(S(=O)(=O)[C@H]2[C@@H](c3ccc(Br)cc3)C2(C#N)C#N)cc1,0.7077661,1
1832,ZINC000019781887,-3.916437406,-0.424879232,3.491558174,0.182291667,CN(C)S(=O)(=O)c1cc(NCC2CC2)cc(C(=O)N2CCC[C@H](C(N)=O)C2)c1,0.088681795,0
1833,ZINC000299763581,-3.916311171,-1.432533552,2.48377762,0.003571429,Cc1c(NC(=O)N2CCC(N3CCOCC3)CC2)cccc1N1CCCC1,0.9987484,1
1834,ZINC000004906327,-3.916186351,-1.50997585,2.406210501,0.069642857,CC1(C)O[C@@H]2O[C@@H](C(=O)Nc3nccs3)[C@@H]3OC(C)(C)O[C@H]3[C@H]2O1,0.8363924,1
1835,ZINC000952966302,-3.915943757,-1.538366953,2.377576804,0.005208333,Cc1ccnn1CCN1CCC[C@H](CNC(=O)c2cccc(-n3cnnc3)c2)C1,0.52984047,1
1836,ZINC000072396469,-3.915819097,-1.432533552,2.483285545,0.008779762,O=C1C[C@H]([C@@H]2CCCN(C(=O)c3cnn4cccnc34)C2)Oc2ccccc21,0.43114424,0
1837,ZINC000005346475,-3.915692232,-1.104913336,2.810778896,0.135119048,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccc(F)cc4)nc3c1[C@@H]2c1cccnc1,0.85514426,1
1838,ZINC000095889566,-3.915606682,-1.744866913,2.170739769,0.003571429,C#CCCCCC#CCCCCC#CCCCCC#C,0.9712435,1
1839,ZINC000000236202,-3.915230964,-1.815300042,2.099930923,0,C1CCCC(N2CCC(N3CCCCCC3)CC2)CC1,0.99985904,1
1840,ZINC000409401162,-3.914689575,-1.507070844,2.40761873,0.02797619,C=CCOc1cc(N(C)C)ccc1C=Nn1c(-c2ccccc2)nc2ccccc2c1=O,0.7255156,1
1841,ZINC000105686846,-3.914387178,-1.31276358,2.601623598,0.048809524,CN1CCN(c2ccc(NC(=O)/C=C/c3ccc(C(C)(C)C)cc3)cc2)CC1,0.7695459,1
1842,ZINC000059514374,-3.914043257,-2.242779623,1.671263634,0.041964286,Cn1cc(/C=N/Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c2ccccc21,0.9367455,1
1843,ZINC000032829346,-3.913881284,-1.827723342,2.086157942,0.005208333,CCN(CC)[C@@H](CNc1ccc(C(=O)N2CCOCC2)cc1[N+](=O)[O-])CC(C)C,0.99034315,1
1844,ZINC000014396176,-3.913634825,-1.31276358,2.600871245,0.019196429,CN(C)C(=O)CCCN(c1ccc(F)cc1)S(C)(=O)=O,0.99638206,1
1845,ZINC000093962621,-3.913555344,-1.538366953,2.375188392,0,C[C@@H]1CC(C)(C)CC[C@H]1NCc1nccn1C,0.91138154,1
1846,ZINC000096132402,-3.913140679,-1.856437473,2.056703206,0.020833333,O=C(NC[C@@H](c1ccc(F)cc1)N1CCCC1)Nc1cccc2cn[nH]c12,0.98790914,1
1847,ZINC000260743143,-3.913122325,-2.12089423,1.792228096,0.003571429,COC(=O)c1ccc(Cl)c(NC(=S)NCCCN2c3ccccc3C[C@H]2C)c1,0.9225327,1
1848,ZINC000224731800,-3.912910454,-1.326227181,2.586683274,0.005208333,COc1ccc(OCCNC(=O)CCCN(c2ccc(OC)c(OC)c2)S(C)(=O)=O)cc1,0.68251914,1
1849,ZINC000257313208,-3.912791038,-1.538366953,2.374424085,0.005208333,C[C@@]1(c2cc[nH]n2)CCCN(S(=O)(=O)c2cn[nH]c2)C1,0.78253394,1
1850,ZINC000020102502,-3.912051859,-1.538366953,2.373684906,0.015625,C=CCN(c1ccc(C(=O)N2CCN(Cc3ccccc3)CC2)cc1)S(C)(=O)=O,0.9452833,1
1851,ZINC000005209199,-3.911513581,-1.477005419,2.434508162,0.024404762,CC(C)c1nc2c(c(=O)c3ccccc3n2C)c2nc3ccccc3n12,0.6975905,1
1852,ZINC000009730786,-3.91135358,-2.131767804,1.779585775,0.026339286,CCCCCOc1ccc(-c2cc(C(=O)NN=Cc3ccc(C(=O)OC)cc3)[nH]n2)cc1,0.4021866,0
1853,ZINC000408867226,-3.91128662,-1.316552108,2.594734512,0.005208333,COc1cc(C=C2C(=O)NC(=O)NC2=O)cc(Cl)c1Cc1cccc(F)c1,0.9958259,1
1854,ZINC000077099757,-3.911215915,-1.50997585,2.401240065,0.003571429,O=C(NCc1ccccc1Cl)C(=O)NCC1CCN(C(=O)c2ccoc2)CC1,0.9976944,1
1855,ZINC000257210018,-3.911053447,-2.532426203,1.378627244,0.021428571,Cc1cc2ncn(CCC(=O)N3CCCC[C@H]3C3CCN(CC(=O)N4CCCC4)CC3)c2cc1C,0.9922944,1
1856,ZINC000004165209,-3.911029687,-1.56484891,2.346180777,0.015922619,O=C([C@@H]1CCCO1)N(c1ccc(Cl)cc1)[C@@H]1C=CS(=O)(=O)C1,0.44421375,0
1857,ZINC000012595496,-3.910991489,-1.549037352,2.361954137,0.005208333,O=C(NCCc1cn[nH]c1)c1ccc2oc(CCCc3ccccc3)nc2c1,0.68584985,1
1858,ZINC000071786896,-3.910954106,-1.831175318,2.079778788,0.005208333,CC1(C)C2=CC(=O)CC3(OCCO3)[C@]2(C)CC[C@@H]1O,0.088141605,0
1859,ZINC000247751573,-3.910882318,-1.740142549,2.170739769,0.003571429,N[C@H]1CC[C@@H]([C@@H]2CC(=O)Nc3c2cnn3Cc2ccccc2Cl)CC1,0.49153757,0
1860,ZINC000012420021,-3.91082672,-2.039504385,1.871322335,0.008779762,CCCCN1C(=O)[C@@H]2[C@H](CC)N[C@@]3(C(=O)N(Cc4ccccc4Cl)c4ccccc43)[C@@H]2C1=O,0.3867831,0
1861,ZINC000044430497,-3.910454262,-1.815300042,2.095154221,0,FC(F)(F)[C@](F)(Cl)[C@@](F)(Cl)C(F)(F)F,0.999893,1
1862,ZINC000019520639,-3.910454262,-1.815300042,2.095154221,0,CC[C@@H]1C[C@H](C(F)(F)F)n2nc([C@@H]3CCCCN3C(=O)c3cnn(C)c3)cc2N1,0.5579017,1
1863,ZINC000096385250,-3.910351917,-1.902670663,2.007681254,0.010714286,COc1ccc(Cl)cc1NC(=O)C(=O)NC[C@H](OC)c1ccccc1OC,0.9222939,1
1864,ZINC001083807050,-3.909734413,-1.538366953,2.37136746,0.015625,OC[C@@H](O)COCCOCC(F)(F)F,0.9921764,1
1865,ZINC000245230683,-3.909531828,-2.081613405,1.827918423,0.02827381,C=CCN1C(=O)[C@@H]2[C@@H](C(=O)NC3CCCCC3)[C@H]3C=C[C@@]2(O3)[C@@H]1C(=O)NC1CCCC1,0.68724084,1
1866,ZINC000005399152,-3.909530131,-1.597667373,2.311862758,0.017559524,COc1cc(NC(=O)Cn2nc(-c3ccc4ccccc4c3)ccc2=O)cc(OC)c1,0.39016497,0
1867,ZINC000020725994,-3.909525022,-1.317296354,2.592228668,0.026041667,C[C@H]1CN(C[C@@H](O)COC(C)(C)C)C[C@@H](C)O1,0.016603708,0
1868,ZINC000169779817,-3.909305831,-1.317296354,2.592009478,0.005208333,Cc1ccc(-n2c(C3CCN(C(=O)c4cc(C)cc(C)c4)CC3)n[nH]c2=O)cc1,0.9411635,1
1869,ZINC000012290160,-3.909264813,-1.149932173,2.75933264,0.008779762,COc1cc(CNCc2cc3c(C)nn(-c4ccc(F)cc4)c3[nH]c2=O)cc(OC)c1,0.7635363,1
1870,ZINC000036935801,-3.909166317,-1.663198283,2.245968034,0.005208333,Nc1[nH]nc(C(F)(F)F)c1-c1ccc(Cl)cc1Cl,0.7524811,1
1871,ZINC000009265284,-3.908873777,-1.815300042,2.093573736,0.010416667,C#CCn1cc(/C=C2/C(=O)NC(=O)N(c3cccnc3)C2=O)c2ccccc21,0.83083475,1
1872,ZINC000002328733,-3.908845346,-1.490354299,2.418491048,0.003571429,Cc1nc2oc3c(N4CCN(C)CC4)ncnc3c2c2c1COC(C)(C)C2,0.98614496,1
1873,ZINC000408716212,-3.908798439,-1.876285908,2.032512532,0.014285714,CC(C)Cn1cc(Br)c(COCC(F)(F)F)n1,0.8768615,1
1874,ZINC000585113651,-3.908416207,-2.308653971,1.599762236,0,C[C@]1(Cc2ccc(OC(F)(F)F)cc2)CCCN1C(=O)C[C@@H]1CCC(=O)NC1,0.381545,0
1875,ZINC000390835812,-3.908273411,-1.663198283,2.245075129,0.005208333,O=C(NCc1ccc(Br)o1)N[C@H]1CCCc2c[nH]nc21,0.74100614,1
1876,ZINC000004300316,-3.908186252,-0.947243293,2.960942959,0.055654762,Cc1cc(S(=O)(=O)/N=C/N(C)C)c(C)cc1Cl,0.8213281,1
1877,ZINC000070721076,-3.908178219,-2.039504385,1.868673834,0.003571429,CCOc1cc(F)ccc1NC(=O)C(=O)NCCc1ccc(C(F)(F)F)cc1,0.9925175,1
1878,ZINC000009348305,-3.908073938,-2.065673298,1.84240064,0.021130952,CCOC(=O)C1=C(C)Oc2ncn3nc(-c4ccncc4)nc3c2[C@@H]1c1ccc(OC)cc1,0.25136116,0
1879,ZINC000005235206,-3.908060718,-1.106837929,2.801222789,0.055654762,C=CCn1c(/C=C/c2ccc(N(C)C)cc2)nc2ccccc21,0.57272494,1
1880,ZINC000020131993,-3.907872581,-0.070107834,3.837764747,0.092410714,O=C1/C(=C/Nc2ccc([N+](=O)[O-])cc2)S(=O)(=O)N(Cc2ccccc2)c2ccccc21,0.53119963,1
1881,ZINC000008434845,-3.907199221,-1.549037352,2.358161869,0,COc1ccc(/N=C2\N=C(Nc3ccc(I)cc3)N=C(C)[C@H]2[N+](=O)[O-])cc1,0.4502535,0
1882,ZINC000096183491,-3.907199221,-1.549037352,2.358161869,0,Cc1ccc(C(=O)N2CCN3C[C@H](OCc4ccccn4)C[C@H]3C2)cc1,0.1876096,0
1883,ZINC000077485578,-3.907002664,-1.945129266,1.961873398,0.003571429,Cc1[nH]c2ccc(C(=O)N3CCC[C@H](Cn4ccnc4)C3)cc2c1C,0.81032276,1
1884,ZINC000009409738,-3.906679109,-3.211425897,0.695253212,0.040922619,O=C1C[C@H](c2ccc(OCc3ccc(F)cc3)cc2)c2c(nc(-c3ccccc3)[nH]c2=O)N1,0.65523463,1
1885,ZINC000226310307,-3.906554869,-2.285672542,1.620882326,0.024702381,NNc1nc2c(Br)cc(NC(=O)c3ccc(F)cc3)cc2s1,0.89587164,1
1886,ZINC000206252399,-3.906138909,-1.20119232,2.704946589,0.008779762,O=C(C[C@@H]1NC(=O)c2ccccc2NC1=O)Nc1ccc2c(c1)OCCCO2,0.13990873,0
1887,ZINC000409144915,-3.905912549,-1.922575195,1.983337354,0.017559524,O=C1NC(=O)/C(=C/c2cn(CCOc3ccccc3)c3ccc(Br)cc23)S1,0.871718,1
1888,ZINC000952983283,-3.905576483,-1.538366953,2.36720953,0.020833333,C[C@@H](O)c1nc2ccc(NC(=O)c3ccc(N(C)S(C)(=O)=O)cc3)cc2[nH]1,0.08042894,0
1889,ZINC000020605176,-3.905193458,-1.262600292,2.642593166,0.013988095,CCc1ccc(-c2cc(C(F)(F)F)c3cnn(C)c3n2)cc1,0.25017574,0
1890,ZINC000002033992,-3.905184595,-1.945129266,1.960055329,0.003571429,C#CC1(O[C@@H](O)C(Cl)(Cl)Cl)CCCCC1,0.9957693,1
1891,ZINC000584897592,-3.905103426,-1.230837474,2.674265952,0.008779762,CCc1nccn1CCCn1cnc2cccnc2c1=O,0.48620707,0
1892,ZINC000409277699,-3.904752745,-1.856437473,2.048315272,0,C=CCc1cc(C=Nn2c(C)nc3ccc(Br)cc3c2=O)cc(OCC)c1O,0.67674077,1
1893,ZINC000096462486,-3.904603885,-1.494181066,2.410422818,0.013988095,CC(C)n1cc(S(=O)(=O)N2CC[C@]3(CCOC3)C2)cn1,0.85250175,1
1894,ZINC000015003463,-3.904563928,-1.559707399,2.344856529,0,COCCNC(=O)c1sc2ncnc(NCCc3ccccc3OC)c2c1C,0.7816065,1
1895,ZINC000585267851,-3.904486898,-0.424879232,3.479607666,0.019196429,Cc1cc(O[C@H]2CN(Cc3ccc(OCCO)cc3)C[C@@H]2O)cc(C(C)C)c1,0.16675371,0
1896,ZINC000018196385,-3.904389079,-1.605443777,2.298945302,0.031547619,O=C1CCCC2=C1[C@@H](c1ccc(O)cc1)c1c([nH]n(-c3cc(Cl)ccc3Cl)c1=O)N2,0.31018546,0
1897,ZINC000003907048,-3.904137169,-1.416586021,2.487551148,0.022767857,O=S1(=O)C[C@@H]2N=C(Nc3ccccc3Cl)S[C@H]2C1,0.8673362,1
1898,ZINC000102627673,-3.903945933,-2.346040542,1.557905391,0.020833333,COc1ccc([C@@H]2C3=C(O)C[C@H](c4ccccc4O)CC3=Nc3ncnn32)c(OC)c1,0.28046745,0
1899,ZINC000257307137,-3.903895149,-0.424879232,3.479015917,0.066071429,CN(C[C@@H]1CC=CCC1)C1CCC2(CC1)CNC(=O)c1ccccc1O2,0.9984904,1
1900,ZINC000001233071,-3.903762716,-2.12417694,1.779585775,0.044196429,O=C1c2ccccc2[C@@]2(c3ccccc3)O[C@]12c1ccccc1,0.21440738,0
1901,ZINC000000872496,-3.903610293,-1.559707399,2.343902894,0.026041667,Cn1ccnc1Sc1nc(Nc2cccc(Cl)c2)nc(N2CCOCC2)n1,0.86530024,1
1902,ZINC000012333106,-3.903586911,-2.082679833,1.820907078,0.020833333,COc1cccc(CCNc2ncnc3sc(C(=O)NCc4cc(C)no4)c(C)c23)c1,0.87159586,1
1903,ZINC000223760440,-3.903391143,-1.798246755,2.105144388,0.05922619,Cc1ccc(OCCNC(=O)c2ccc(N(Cc3ccccc3Cl)S(C)(=O)=O)cc2)c(C)c1,0.8874039,1
1904,ZINC000102918315,-3.903186588,-1.895257859,2.00792873,0.008779762,CC[C@@H]1[C@@H]2C[C@@H]3[C@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@@H]5O)[N+]3(C)[C@@H]1O,0.001820701,0
1905,ZINC000014473068,-3.902897195,-1.807771279,2.095125916,0.019196429,COc1cc(NC(=O)c2ccc3c(c2)C(=O)N(C)C3=O)cc(OC)c1OC,0.91574323,1
1906,ZINC000255188122,-3.902802161,-2.262621729,1.640180432,0.008779762,Fc1ccc2[nH]cc([C@H]3CCOC3)c2c1,0.9760914,1
1907,ZINC000102323425,-3.902768039,-1.816610097,2.086157942,0.007142857,CC(C)=CCC[C@@H](C)NCC12CC3C[C@@H](C1)C(O)[C@@H](C3)C2,0.999797,1
1908,ZINC000011995507,-3.902571272,-1.549037352,2.353533919,0.010416667,O=C(/C=C/c1ccc(F)cc1)NC[C@@H]1Cc2cccc(-c3ncccn3)c2O1,0.6934683,1
1909,ZINC000409023698,-3.902437231,-1.326227181,2.576210051,0,CCNC(=O)c1ccc(N(Cc2ccc(C)cc2)S(C)(=O)=O)cc1,0.8088634,1
1910,ZINC000001178703,-3.902390331,-1.494181066,2.408209265,0.013988095,O=C1NC(=O)C(=Cc2ccc(OCc3ccccc3F)c(Cl)c2)C(=O)N1,0.99306625,1
1911,ZINC000004086135,-3.902104984,-1.326227181,2.575877803,0.067708333,Cc1cccc2c1[nH]c(=O)c1c3ccccc3[nH]c21,0.5742247,1
1912,ZINC000005659215,-3.901741891,0.009179936,3.910921828,0.12202381,CC(/C=C/c1ccc(N(C)C)cc1)=N\Nc1ccc([N+](=O)[O-])cc1,0.77275497,1
1913,ZINC000082097516,-3.901345015,-1.807771279,2.093573736,0.008779762,CC(=O)c1[nH]c(C)c(C(=O)N2CCCC[C@@H]2CN2CCOCC2)c1C,0.95322156,1
1914,ZINC000015224056,-3.901279254,-1.727384906,2.173894348,0.038690476,O=C(CSC1=NN/C(=C2/C=Nc3ccccc32)O1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.79438376,1
1915,ZINC000006169560,-3.901146232,0.061781901,3.962928132,0.09047619,COC(=O)C1CCC(NC(=O)C(F)(F)F)CC1,0.9634277,1
1916,ZINC000008835003,-3.90095131,-1.570534314,2.330416996,0.02797619,COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@@H]2c2cccc(Cl)c2)c1C,0.3792263,0
1917,ZINC000223566716,-3.900285608,-1.826688089,2.07359752,0,OCCN1C(=S)N[C@@H](c2ccccn2)[C@@H]1c1cccn1-c1nc2ccccc2s1,0.6144194,1
1918,ZINC000000638711,-3.899584426,-2.553755289,1.345829137,0.01235119,O=C(OC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,0.39167413,0
1919,ZINC000000634516,-3.89949813,-1.856437473,2.043060657,0.010416667,COC(=O)COc1cccc2c1ccc1c(-c3ccccc3)cc(=O)oc12,0.06001129,0
1920,ZINC000257322842,-3.899363541,-1.036504281,2.86285926,0.019196429,COc1ccc(CN(C)C[C@]2(O)CCCN(C(=O)c3n[nH]c4c3CCC4)CC2)cc1,0.1899602,0
1921,ZINC000254821238,-3.899356754,-0.645669459,3.253687295,0.104315476,O=C[C@]12[C@H]3[C@@H]4C=CC[C@@H]4[C@H]4[C@@H]3[C@@H]3[C@@H]5[C@@H]4[C@@H]1O[C@@H]1CC[C@@H]([C@@H]32)[C@H]51,0.000939236,0
1922,ZINC000012231787,-3.899187049,-1.962219861,1.936967188,0.03125,C[C@]12CN(C[C@@H]3CC=CCC3)C[C@H]1C(=O)Nc1ccccc1C(=O)N2,0.26447687,0
1923,ZINC000408622142,-3.897930755,-1.494181066,2.403749689,0.013988095,COc1ccc(N(Cc2ccc(C)cc2)S(C)(=O)=O)cc1,0.24760728,0
1924,ZINC000169753398,-3.897626439,-1.585763681,2.311862758,0.022767857,CN(C)c1cccc(C(=O)N[C@H]2CCCN(c3cc(-c4ccc(Cl)cc4)n[nH]3)C2)c1,0.71866775,1
1925,ZINC000295073610,-3.897555413,-1.663198283,2.23435713,0,O=C(c1ccsn1)N1CC[C@@H](Oc2ccccn2)C1,0.87748456,1
1926,ZINC000014412581,-3.897555413,-1.663198283,2.23435713,0,COc1ccc(N([C@@H](C)C(=O)Nc2cccc(Cl)c2Cl)S(C)(=O)=O)cc1,0.52975696,1
1927,ZINC000575621188,-3.897458898,-1.962072134,1.935386763,0.019196429,CN(C)c1cccc(C(=O)N2CCC(Oc3ccsc3)CC2)c1,0.9826712,1
1928,ZINC000408740375,-3.897380765,-1.262600292,2.634780474,0.055654762,COC(=O)c1ccc(-n2c(C)cc(/C=C3\C(=O)NC(=O)N(c4ccc(Cl)cc4)C3=O)c2C)cc1,0.95309955,1
1929,ZINC000097200196,-3.897076434,-1.796664039,2.100412396,0.013988095,C[C@H]1CN(c2ncnc3c2cnn3CCC#N)C[C@H](C)O1,0.04422716,0
1930,ZINC000036247097,-3.897064278,-1.807771279,2.089292998,0.01235119,COc1ccc(S(=O)(=O)N(Cc2ccccc2Cl)c2ccc(F)cc2)cc1,0.6328735,1
1931,ZINC000027580937,-3.896718447,-2.025396112,1.871322335,0.01235119,Cc1ccc(-c2cc(C(=O)Nc3ccccc3C(F)(F)F)no2)cc1,0.9270648,1
1932,ZINC000000317052,-3.896671721,-1.962219861,1.93445186,0,COc1cc(OC)cc(C(=O)N2CCN(C[C@@H]3CC=CCC3)CC2)c1,0.8039278,1
1933,ZINC000013686794,-3.896560297,-1.663198283,2.233362014,0.005208333,COc1ccc(N2C(=O)C(C)(C)CS2(=O)=O)cc1S(=O)(=O)Nc1ccc2c(c1)OCCO2,0.19380543,0
1934,ZINC000210010090,-3.896473909,-1.416586021,2.479887888,0.01235119,Cc1cc(C)n2nc(OCCOc3ccc(Cl)cc3)nc2n1,0.9380959,1
1935,ZINC000011879831,-3.89634381,-2.644021774,1.252322035,0.042559524,Cc1[nH]c2c(CNCc3cccn3-c3nccs3)cc(F)cc2c1C,0.9205265,1
1936,ZINC000005093529,-3.895876737,-1.300320217,2.59555652,0.022767857,Cc1ccc(C2=C[C@H]3c4ccccc4O[C@@]4(C(=O)N(C)c5ccccc54)N3N2)cc1,0.96120876,1
1937,ZINC000012358655,-3.895876737,-1.300320217,2.59555652,0.022767857,C[C@]1(CO)O[C@@](C)(n2cnc3c(N)nc(N)nc32)[C@](C)(O)[C@@]1(C)O,0.00243604,0
1938,ZINC000096107396,-3.895627859,-1.476169328,2.419458531,0.019196429,Fc1cccnc1O[C@H]1CO[C@@]2(CCCN(Cc3ccccn3)C2)C1,0.73858213,1
1939,ZINC000013424423,-3.895438177,-1.738283911,2.157154267,0.026339286,COc1ccc(C(=O)Oc2c(Cl)cc(/C=C3\SC(=N)NC3=O)cc2OC)cc1,0.3601177,0
1940,ZINC000043957047,-3.895421132,-1.494181066,2.401240065,0.003571429,O=C(Oc1ccccc1)N1CCC(CNS(=O)(=O)/C=C/c2ccccc2)CC1,0.9593782,1
