,ST1051,ST1076,ST144,ST16853,ST16876,ST16998,ST17005,ST17019,ST17262,ST17292,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17689,ST17707,ST17822,ST17848,ST17911,ST17912,ST17914,ST18016,ST18027,ST18396,ST18683,ST18684,ST18687,ST21,ST25,ST25604,ST25617,ST25632,ST25633,ST25634,ST25646,ST25684,ST25688,ST25693,ST25700,ST25717,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25798,ST25826,ST25835,ST25849,ST25851,ST25863,ST25866,ST25869,ST25870,ST25871,ST25877,ST25880,ST25883,ST25885,ST25886,ST25895,ST25901,ST25907,ST25914,ST25929,ST25943,ST25945,ST25952,ST25962,ST25983,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26140,ST26141,ST262,ST26248,ST26257,ST26259,ST26263,ST26266,ST26328,ST26331,ST26332,ST26360,ST26362,ST26363,ST26372,ST26494,ST26603,ST26604,ST26608,ST26764,ST27077,ST27081,ST27337,ST27414,ST27418,ST27938,ST28029,ST28031,ST28135,ST28391,ST295,ST317,ST338,ST339,ST404,ST439,ST462,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST767,ST817,ST952,ST965
9016,0.67465,1.3362283,1.0375211,0.5771058,0.22457957,3.5603673,-0.46526325,-0.26228112,-0.37230003,2.3097,4.307617,0.51399255,-0.7598173,-0.30183434,0.10339093,0.35576934,0.75830317,0.1330526,0.95663524,3.9255702,-0.10142565,-0.035703138,0.83334947,-1.0518992,1.4921396,-0.14908388,0.53121036,-1.28485,-1.3504319,0.280227,-0.4903007,0.3747224,-0.04449229,0.053273827,-0.1607021,-1.3606094,0.4624,2.8080392,1.6559734,1.3717062,-0.30328512,2.7492373,-0.37421423,-0.61470765,-0.19237599,0.74888206,0.47683585,-0.37484688,-0.40640152,0.41377473,2.2790236,1.1745276,0.2183823,2.566906,-0.15855001,-0.79841995,-2.2768133,0.11870791,0.44445318,0.18407148,1.5609089,-0.12225785,-0.36849394,-0.51564085,1.720775,0.91076183,0.18128091,0.03729672,-0.8350102,1.6714889,-0.57454795,-0.7493731,-0.8019042,-0.78747773,2.0396678,0.8270277,-3.471548,0.1506229,-2.7852695,1.8288404,1.538725,-0.56040066,-0.52994835,-0.037837982,-1.1456808,-1.4245197,0.17405425,-0.7513063,0.26197013,0.084291585,-0.3421284,1.1791675,0.17294581,-1.3304735,1.0179653,-0.6665868,-0.116024345,-1.0312731,0.33041054,-0.009387709,-0.33353406,-0.06734231,1.1129067,1.585186,0.66278267,0.757926,0.3388513,-1.1362964,1.0198221,0.20580554,-0.1353046,0.3447274,-0.739883,0.6370793,-0.8424674,-0.2415385,1.0053893,1.5156151,-0.28154546,-0.2563979,0.17409527,0.29170015,-0.32441723,0.36065173,-1.210747,1.5298721,-0.6652813,-0.9047316,-0.11141503,-0.30514154,0.2921599,-0.5647617,-0.5941637,0.42956263,1.7481265,-0.042025805,-0.41405532,1.9175205,-0.30759084,0.56081665,0.28750825,-1.3844328,0.024525277,-0.2962441,-0.6470407,-0.51494735,-0.45242178,0.16783288,1.2681191
9019,-0.87685,-0.09427249,-2.080403,-0.5946266,0.56956077,0.48439676,0.85174525,0.95359755,-0.99109995,-0.18781796,-1.299365,0.26882845,-1.3371089,-0.08178204,-1.072324,-0.19642627,-0.08373824,-0.976745,-1.2799972,-2.1735966,-1.307504,0.40944207,-1.109534,2.014377,0.11566924,-1.2762115,-0.12719226,0.6068,-0.5505369,-2.428083,0.13854444,1.0278733,-0.35399157,-0.62468785,0.98750997,-0.889019,-1.8276999,-0.5490713,0.21006557,0.77410007,-1.2314521,0.26167843,-0.010995161,0.6096128,0.21095547,-0.012664676,0.5104051,-0.2678542,-0.4214152,0.34366834,-0.46832448,-0.041743785,-0.039453864,0.11253084,-1.44675,1.3582413,0.34129018,-0.15709138,-0.7035543,-0.528298,0.7944165,-0.046107024,0.801865,1.0766916,0.505075,-0.90775204,0.2663145,1.3551102,0.9806979,-0.05298984,0.90493125,0.5700227,-1.1422856,-0.9557568,2.406661,0.10429089,1.8656859,-0.3739475,1.0177736,1.095532,1.2093506,-0.2958848,0.054900274,0.503195,0.69159317,0.23104371,0.7232377,0.24496475,0.22529186,0.98019874,1.1715692,0.18652357,0.61933047,0.07515544,0.22356008,1.5140343,0.40076655,0.24366859,-0.958181,1.3979383,0.15907475,0.35156417,0.8862648,-0.7460693,-0.7568786,-1.6114352,0.31737208,0.887707,0.8969077,0.8157102,1.0501087,0.35424617,1.8592329,2.300856,0.9008913,0.18118697,-0.6789999,-1.0684481,0.06328206,0.7052297,-1.266238,0.09712328,-1.6378957,-2.386611,-2.6408286,-0.93274176,0.22790658,0.7035662,-0.540928,0.48126176,-1.8189157,-0.082747936,0.7663281,-1.308743,0.04997252,0.5520588,-0.015613735,-0.96156037,1.5980351,-0.05578603,1.8136213,-1.0554342,-0.35284957,-1.5663776,0.32820868,0.18246463,-1.1747266,-0.65395284,-0.15387127
902,0.0689,0.25356504,1.6736839,0.4897747,-0.576524,-0.095874764,0.48515356,-0.48273885,0.32609951,-0.9521678,4.476584,0.94479144,0.49098554,-0.49473763,-0.068571314,0.21230315,0.4222111,-1.286993,-0.60717773,-0.4636336,0.6440639,1.7227163,1.8084502,0.5508877,0.21235895,-0.09628531,0.7480724,0.00455001,-0.66975105,0.20073253,-0.35209444,1.9175096,0.35814586,-0.5518909,-1.2677237,2.0243552,-0.62880003,2.0623193,-0.41441113,-0.56198734,0.77025306,0.4590948,-0.018965691,-1.5208243,0.47285342,1.5946532,-0.38669997,-0.34183773,-1.095979,0.16554907,0.22074655,1.0253326,-0.70064247,-0.2407451,-1.3073001,-0.4450289,-1.3116379,-0.7766143,1.0961813,1.2766631,1.227199,-0.7634061,-1.0865858,-0.085886545,-1.579525,0.21501172,-0.5956714,0.41689104,-0.4828853,-0.40271795,0.26534536,-0.44422236,0.40405327,-0.003366202,2.858994,3.0742736,2.2183785,0.8730246,2.9801424,2.419113,3.07965,0.1786119,-1.1168785,-0.8029371,-0.0958782,-0.352034,-0.19279075,-0.33877975,0.092355564,-0.17690533,-0.26053604,0.8283137,0.8669406,0.56338376,1.4923276,-0.5862458,-1.9291524,-0.9253311,-0.20185146,-1.5394204,-0.60094744,-0.009968996,0.26217213,0.86693704,0.028042182,-0.08683884,-0.75636256,0.0288015,0.8363922,0.49046546,1.3477381,0.6769811,0.38062593,-1.0289274,0.6271381,-1.1123364,0.13056958,0.6554111,0.16915368,0.325632,0.054530688,-0.062042296,-3.579597,0.30939132,0.7100041,-0.022690378,-1.1491537,0.3623647,-0.12015706,0.03212571,2.0535464,0.88012874,-0.3847398,-0.41281697,1.4980502,-0.36992607,-0.36342847,-2.9137626,0.47774854,0.21565649,0.6304547,0.306343,-1.0438131,-0.6356931,1.7869526,-1.8634408,1.0130717,-1.4946022,1.0812438
9053,-1.97835,1.5588323,0.9680021,0.3050493,-0.14947233,3.6285763,0.07633589,-0.10512759,0.06172967,0.49047494,0.5920678,0.43149692,1.7829069,-0.54319733,0.1324341,0.0020808876,-0.38133666,-0.05359745,3.1745336,-0.035722017,0.15108497,2.888214,4.109607,0.4431702,1.7812449,0.11593411,-0.35585564,-0.1118,1.1033245,0.46121427,3.6314244,-0.40714863,1.2687902,-0.4571678,0.9751682,1.2122039,2.24875,4.59443,2.8584712,0.32911372,1.2398322,-0.5013056,1.0859514,-0.95825666,3.375098,-0.58409524,0.38436076,0.32261923,-0.34906086,3.5512605,1.1481638,1.1368065,-0.49299812,1.1488814,0.4153102,0.54758656,-0.42231882,-0.42097604,0.13500874,0.49060476,1.669696,2.9135654,-0.53527415,0.32143223,1.32515,0.34160718,-0.43728524,5.721862,3.3342407,3.6673105,-0.6695563,-0.3615178,0.19157827,-0.22127733,-0.50393456,0.06170559,0.74422795,-0.077587426,2.2491405,-0.19247572,0.29727504,2.144827,3.4408588,-0.05817865,-0.10299713,0.6799006,-0.33763862,-1.4794494,-0.67791504,0.004413381,1.0032055,6.5805364,3.6868558,0.6389837,5.9700146,-0.45166767,1.227206,-0.15095699,0.40088427,-0.082148716,-0.011125147,-0.8892247,3.1044278,2.737415,1.3775979,-0.3450844,-0.59192425,4.1177974,0.37847114,-0.16484287,-0.25433028,0.34498057,0.6158888,-0.11003477,0.557442,2.3271718,1.6034908,2.1081045,2.1272311,-0.37944898,0.8788059,0.043684963,3.1288917,0.20306197,0.71200466,1.8783534,-0.7220161,2.1890469,3.385333,0.46527517,1.9803916,0.17967112,-0.8682125,1.6218928,3.7347245,-0.55268973,1.8675311,0.33583203,1.810029,2.7464457,0.5363768,0.25139683,7.124762,0.79228866,-0.44565994,-0.44529915,3.7188969,0.03385678,2.6634972
90861,-0.638,-1.1497774,-1.5567605,0.8433344,-0.21290892,0.43159676,0.9503206,0.05831117,0.14640069,-0.62097484,-2.7971854,-1.0495652,0.09804533,-0.9983114,-0.6209644,1.0314418,0.84580547,-2.4028885,-1.2084963,-1.148729,-2.685563,-0.38702008,-2.2738824,0.65607643,0.38256934,0.5886146,-0.36583838,0.864,-0.8669568,-1.5469081,0.7516907,0.5160983,-0.3545986,0.8985617,-0.68830335,-0.6274807,-1.37125,1.7285845,0.25364265,-2.7502785,-0.48511034,-2.0800586,-0.45232606,0.4887426,-0.8026782,0.7944212,-1.5264499,-0.51580834,-0.10534371,-1.1140919,-0.36098233,-1.0956998,0.16472018,-0.9931582,0.10490003,-0.60058284,0.5619149,1.0945274,-0.4743793,-0.3997087,-1.3058321,0.9090333,0.61768186,0.40638888,1.723475,-0.5971732,0.37909117,-1.9018539,-0.82336336,-1.0056407,-0.36675882,0.17020875,-2.0087492,0.18820632,-0.88472086,-1.6904421,-0.063935384,-1.0038693,0.7480079,0.6405279,-1.6330348,0.6411228,-0.64039814,0.47644544,0.9358953,-0.06419201,-0.38614902,-0.11251946,0.7047391,0.4118147,-0.6510208,1.1423962,-0.06306361,-1.1194053,0.7386483,0.137007,0.36899972,-0.63984287,-1.0518918,0.5761164,0.75222504,-0.7577013,0.79070854,-0.7778184,-0.3608724,-0.90495926,-0.32362425,-1.329594,-0.25542438,0.3454621,-0.27698067,0.34851176,-1.1015753,-0.6870663,-0.5913143,-0.2161091,1.249575,-1.7043325,0.3414272,0.37823203,-0.3063564,0.65900874,-3.404332,0.6693888,0.106876224,-1.263948,0.6275344,0.188027,-0.26580638,-0.0061858,-0.31543845,-1.9492321,-0.46156272,-0.31935588,-0.039604664,0.5234417,-1.7976135,-1.3510367,0.3924213,0.27334726,1.1307405,-0.5556171,-0.71192366,-0.13391769,2.6695967,-0.5355361,-4.536972,-0.54524857,-0.85852456
9093,-0.044499993,-0.61089784,0.32403848,-2.1451962,-0.807614,0.06732248,-3.5518303,-0.037781477,0.1150208,-0.04286395,0.67402214,0.15044367,-0.15149029,0.65335554,-1.1802963,-1.473856,-2.3003223,1.4783783,-1.3745141,-0.0768418,0.12548023,-2.0958881,0.3438775,-0.5254434,0.7689464,-1.25998,-0.57293725,-0.7544,0.1406814,1.4519727,-0.50926065,-0.7404026,-1.3416542,-0.14152992,-2.1022427,-2.0781703,1.5283,0.403488,-1.574885,0.054335788,-1.1382253,1.3133671,0.3326131,-0.13114157,-1.119935,-1.5416085,0.42975,-0.006038841,-0.17084801,-0.26071462,-0.17257118,-0.49242136,-1.0020158,-0.24089417,0.54495,0.7138281,-0.29979545,-0.68764967,-0.0011183918,0.044751506,0.47897327,-0.87145203,-0.029350385,-3.7093384,1.5732,-1.5496391,-1.9894981,-1.0056423,0.24259019,0.8111511,-0.1608175,-0.016823798,0.8386487,-1.6843063,-0.6412016,1.2649093,-1.6891539,0.064621195,-1.9252288,0.65761805,0.025221527,-0.19047427,0.31595597,-0.26542202,-0.13454284,1.0404553,-0.042576388,-0.6077189,-0.7426157,-0.22453484,0.13521415,0.22702593,-0.08146622,0.48736686,0.13038552,-0.2632925,-0.6334611,-2.478235,-0.57972616,-0.3489067,0.08102,-0.6315708,-0.6294879,0.44354033,-1.5400927,0.46443236,-0.38412845,1.3904433,-3.9458718,-0.9336251,0.26210272,-0.7119459,1.5018792,0.50208235,0.63505423,-2.1691732,1.0958842,-1.1246921,-0.50912875,-0.6847175,0.43196785,-2.3384287,0.49672553,0.6545491,0.9401163,-0.8313186,-0.8081372,-2.64531,0.78807473,0.8514073,1.1370077,-0.012082368,-0.980892,-0.045241103,-0.6370792,-0.28994653,0.25527635,-1.1233747,0.39581713,0.36962602,-0.2085628,1.6747018,-0.55857867,-1.6317253,-0.6263238,0.32883668,1.1933827,-0.21250406,-0.047794968
9097,-0.46655,-0.28024358,1.0188615,-0.3896865,0.8990274,-0.021588905,-0.017858155,-0.81706536,-0.57059795,0.118611075,0.44430053,0.18031314,-0.17654437,0.4528498,0.30325022,-0.2977668,-0.29247835,-0.73945034,-0.5365345,-1.2091955,0.2705415,3.4358792,-0.5288302,0.8998674,1.269055,0.023669511,0.9243907,-0.355,2.275928,1.1029325,-0.730304,0.34300673,-0.34258533,0.31252372,-0.1533961,-0.46739024,1.36395,1.46206,0.24635828,-0.2564745,-0.9120149,-0.9614379,0.114038944,0.6966115,-0.33639964,-0.72426224,-0.05556543,0.06127563,1.1372224,-0.6983357,0.014376938,-0.3708378,-0.20035163,0.22434139,1.6220001,-0.5949083,0.3274511,-0.05353114,-0.32124013,0.42546326,0.04457152,0.2197945,1.0177017,0.46743372,1.11315,-0.58267236,-0.22938704,-0.6551451,-0.9442239,-1.1155354,0.30278882,0.29989082,0.6721623,0.264607,1.3186399,0.4702378,1.2944405,0.3687347,2.0184236,1.549028,0.75882125,-1.1074611,0.3097335,-0.3362301,1.0347774,-0.8892591,-0.033052042,-0.30746126,-0.42833745,0.17851222,-0.36224908,0.75598025,-0.39801955,-0.18339708,1.1239362,-0.2351399,-0.43360642,-0.079710856,0.37410986,0.19853202,0.1401832,0.75792605,0.46699283,-0.9064474,1.2720921,-0.14162874,-0.021669626,-1.3111131,-0.5456023,-0.5940833,-0.15661034,0.958118,-0.5087596,0.10318929,-0.19966036,-0.7063022,1.3753892,0.029892907,0.263128,-0.26768768,0.39811316,-0.087716505,2.1353629,0.4454754,2.554998,0.4519761,-0.6308592,0.4336412,0.2771725,0.37740743,0.25660175,-0.40076953,0.7994898,-0.49570203,0.6273067,1.2394667,-0.20384543,-0.032364458,0.18709418,0.083986655,1.4968586,0.45935437,0.44091198,-0.31096965,-0.3617068,0.9236015,-0.5146098,0.6345718,0.49622613
9112,1.3077999,0.21815261,-0.15410964,0.37456167,-0.583109,0.09305687,1.4175696,1.1574346,0.22710027,0.17382951,-0.12558766,0.23570344,-0.23828179,-0.38544774,0.25842416,0.12264833,1.0706007,-0.47539303,0.53466856,1.7615083,1.5226742,2.176726,-0.11038587,1.013915,1.2044474,0.6298486,-0.009801745,0.6427,-1.0793679,0.084028915,0.2960169,0.09084521,0.6271972,0.7878901,0.18142274,0.14445916,1.24645,-0.6593659,0.7582954,1.6860247,-0.35871425,0.12514746,-0.25023577,0.91448855,-0.38298792,-0.30972844,0.043102577,0.22936362,-0.49078774,2.1156754,0.36322293,-0.3650344,0.07244873,0.10553041,0.8463,0.20263696,0.17917578,0.13223603,-0.62272555,0.31626278,-0.22695455,0.28961772,-0.45615554,0.56558114,2.364825,-0.0067902803,0.9504722,0.08669527,-0.31072217,0.7375848,0.10466239,0.18599072,0.21391022,0.8398388,-0.2813352,-0.93433815,0.007989928,1.0016048,-0.2457603,-1.043759,-0.19481733,0.9074017,0.338209,0.17453963,1.7204055,-0.22012979,0.38306516,-0.4666425,0.7695182,0.55826366,0.25916165,1.6486201,-0.016797572,-0.23119184,0.37536168,0.48616487,0.9281905,0.13225596,0.20649263,0.6797601,0.08675125,0.8069494,0.17547323,0.7698777,0.88282704,0.68115467,0.7942519,-0.25912416,-0.06324503,1.0075287,0.46068025,0.6425194,0.16788101,0.40130016,1.6876593,0.8700893,0.671875,0.01706919,0.12603621,0.20422848,-0.02035129,0.44019756,1.373721,1.0247803,-0.042708516,0.66658956,0.22572923,0.37902594,0.057191372,1.2922319,-0.81107765,0.23689044,-0.24386351,1.0106293,1.8097968,-0.20551237,0.42525953,1.0036759,0.6647825,-0.342771,0.2052168,0.19793648,-0.2388305,0.51169074,0.9597309,0.57381827,-0.20871972,0.28279555,-0.48140758
91137,-0.67200005,-1.0296116,-0.95037866,-0.4248055,-1.2835615,0.7338933,0.7621824,0.5621657,-0.22013834,-2.1571617,-0.8208307,0.6227652,-0.39033392,-0.04582849,-2.7251086,0.69855607,0.73098373,-1.6553494,-1.3326752,-0.6852751,-1.6639404,-1.3521935,-1.3775576,-0.18116164,0.12380983,-1.4277625,-0.2760649,0.61635,-0.73441446,-1.5385072,0.6001202,-0.24910079,-2.0141623,0.152416,-0.2070223,-0.57134724,-1.6175,0.26017708,-0.005930096,-0.086300015,-2.0786452,1.080213,0.59922945,-0.20101419,0.073699564,0.5822499,-1.7548454,-0.043030053,-0.08851598,0.82700384,-0.6452526,-0.20544857,-1.790211,-0.84268856,-4.1667976,-0.028496541,-0.27188283,0.4910487,-0.6234944,-0.75566876,-0.30049124,0.12196946,-0.0441565,-0.22406912,-1.4001751,-1.997571,-0.6631075,-0.7004828,-0.10948177,-2.0081103,0.3311359,-0.5995254,-2.1731248,0.23176853,0.09600887,-0.8597822,-4.495059,0.09943196,-3.8906689,-0.14627476,-0.67177033,0.74726695,-0.28677303,-1.7010723,0.48638284,-1.7363492,-0.9021999,0.34300238,0.43120325,0.6212202,-0.47865617,0.7881634,0.030611694,-0.7806454,0.055792637,-0.17322603,-0.556002,0.029455602,-0.17344567,1.3756168,0.001144141,0.69607097,0.62176967,-0.7011206,-0.34043726,-0.4584303,-1.5439991,-0.09353612,-0.7578112,0.24535304,0.07479613,-0.26992106,-1.1982557,-1.03011,-0.558616,0.45966697,-2.740975,-0.41325504,0.59435844,0.65072805,-0.15815048,1.222517,-1.216045,-3.8696876,-2.0244627,-1.1479915,-1.0418047,0.64178205,-0.31836897,-0.21855393,-2.2742436,-0.83534586,-0.04964944,-0.1616399,1.2777632,-0.6819496,-1.1074075,-2.7227492,-0.9718537,1.0705826,0.24444258,-0.81474596,-0.2767252,-1.3050126,-1.3293576,0.7036697,-0.2756766,-2.2298603,-1.9115185
9124,0.26465,0.38221145,0.8537812,-0.22540332,0.12870413,0.5582682,-0.47735763,-0.31018135,0.20945919,-0.47593418,1.981124,-0.2694626,-1.1806703,0.05872175,-1.176348,0.027382493,-0.28304976,0.0366887,-1.285076,-0.49722582,0.7524105,-1.4862692,0.077515244,-1.4605958,2.4812129,-1.2227454,0.10282409,0.18395,1.5926198,0.56305254,-0.06625834,-1.7540185,-0.28048113,-0.19098905,0.15407231,0.98190784,3.6597,1.980805,-1.2702898,-1.471876,-1.4445715,-0.6514357,-1.8681734,-0.66922915,-1.6685344,-0.18565923,-0.4615,-1.8017498,-0.31908894,-0.5665311,-1.5495393,-0.21868522,-0.52074385,-0.5147123,1.36095,-0.13172263,1.9256091,-0.41667998,-0.11555791,0.605489,-1.3947046,-1.0316702,-1.6268116,1.0662937,2.670975,-0.042029634,-2.6753316,0.33443138,0.5789264,-0.035354376,0.17624256,0.19552855,1.4152678,0.5746453,1.1293099,-0.2903757,2.690157,-0.3318722,1.8942921,0.48130018,1.5559957,0.1703652,-1.5419784,0.69053376,0.8401036,0.8616982,0.6312966,-0.6336201,-0.27335095,0.5467621,-0.07349969,-0.8102343,0.15804635,0.3968327,0.33610085,0.23825347,-0.343358,-1.1134627,-0.03144124,-0.6313832,-1.8259319,-1.5412519,-0.540349,-0.6599144,-0.26463452,-0.73368406,1.0145397,-0.13600543,-0.64477056,-0.6626148,-1.111566,1.0995991,-0.1648027,0.5477963,-0.058330253,-0.79026324,3.5586805,0.16888008,0.44293135,0.13189638,-0.56506884,-0.6963298,3.384059,0.0027660131,3.7824106,-1.2324427,-0.070635214,-0.8384477,0.58914316,-0.2724508,-1.5980971,-0.24705318,-2.2876906,-1.1510168,-0.27808732,0.5873266,0.5172837,0.3821789,0.70158535,0.39459193,-3.748368,0.06933142,0.054559886,-1.6882505,-0.38170868,-0.48885474,-0.22179691,-2.259658,0.45174727
9126,2.02035,0.6781076,1.8643552,0.0648034,0.80284214,0.034480184,-0.8609162,-0.6568736,0.3709856,1.5236439,2.6173313,0.45002806,0.078852996,-0.6657778,0.8217069,-0.6008352,-0.28525394,-0.23175904,1.1867892,1.6538389,1.7063804,2.563889,1.8553145,-0.14120328,-1.5104685,0.11288926,0.24611029,-0.91845,-0.18453579,-0.03373234,-0.6195045,0.8308232,0.06252363,0.89949036,0.16304862,1.0766056,1.74115,1.8949174,-0.32074398,0.20115155,0.6674913,1.5061944,0.054352134,0.10269968,-0.16989587,0.50532293,0.38595,0.577591,0.33563602,0.27758455,0.9109172,0.551541,-0.37272817,0.38830847,-0.107200004,-0.25422367,0.26921543,-0.90465415,0.58142865,0.23878962,-0.46767366,-1.1210914,-1.5519694,-0.26618135,0.024324954,0.34862697,0.19689214,0.074159354,0.9273796,1.2014625,-0.803334,0.24210861,1.792528,-0.22403657,3.1316643,1.8137503,2.780012,-0.68461114,2.858624,1.5597134,2.472013,1.0565627,0.14697388,0.6525705,0.08232169,0.28884482,-0.069847226,0.36175373,-0.6189661,-0.17801262,0.39980718,0.313842,0.054783255,0.74966145,0.25881022,-0.15320903,-0.58651286,-0.11094443,0.48601055,-0.8096204,-0.50365955,-0.1668984,-0.7375656,0.2983126,0.5810571,-0.29665384,0.25721455,-1.0389863,0.6581478,-0.82854533,0.88144606,0.21313912,-0.3585019,1.0256317,0.5395104,-0.1978568,1.063746,0.7775131,-0.79061663,-0.4281619,0.27722934,-0.9307886,-0.77926314,1.4661987,0.8398939,-0.07389286,-0.25862092,-0.8514165,-0.019025818,0.9696866,1.5790687,0.53063047,-0.75892776,-0.6390531,0.4237119,-0.17046955,0.855952,-1.0727313,1.0538851,1.1617891,0.31447244,-0.3477988,0.29930994,0.9595616,1.1585628,-0.7424551,0.41046774,0.9757318,1.1877924
9128,1.63165,-1.3457392,0.18003003,0.096563615,-0.5648045,0.26088208,0.14996633,0.25399444,-0.34314048,1.1856719,2.3495529,-0.0021933913,-0.9438709,-1.2375441,-1.4910136,-2.0427136,1.0286801,-0.41934603,-0.4229759,-1.2464172,-0.44163632,-2.8945467,-0.25515503,3.2165806,-3.7073975,-0.054378033,0.46559587,0.41590002,1.7987956,-1.2720157,0.41125327,2.944211,0.24005985,-2.759459,0.066855535,-0.2909204,-4.2354503,-4.514274,-0.08900198,-5.1144457,-1.5908748,-0.3294242,-0.040264904,0.19146597,0.54721373,-0.3133868,-1.3957405,0.3383525,-0.39011937,-1.642962,0.24962315,-0.15276095,0.32968378,-1.4423585,-2.0215232,0.10831983,-0.56534666,0.14291504,-0.94306576,-0.92532873,0.39345378,1.0147502,1.4880426,-1.023457,-6.8787503,-0.6954951,-0.8840494,-0.52361166,-4.981044,-0.3656754,-0.63052166,-1.1502937,-0.8092307,0.5886815,2.258172,6.1756,0.5475863,-0.1645514,2.9541297,2.088161,3.777975,-0.91596603,-0.15746927,-0.47946134,-3.8499026,-1.140821,0.47010744,0.80583435,0.20536196,0.19087309,-0.24552405,0.4422495,-0.32670233,-1.3737627,-5.400819,-0.03546448,0.60375875,0.24341203,-0.8132179,-0.16328627,-0.8315563,0.8617016,-0.5482504,-0.3455332,-0.3507161,-0.38145366,-0.55491614,-2.0348947,1.0142028,0.5025846,-0.98765755,0.97585607,-1.1983763,-1.4673831,1.0877123,0.110757805,-2.452709,-1.8951837,0.7362455,-0.11458362,-0.36406457,0.37991136,1.0801958,1.7449255,1.589824,-1.6165526,0.40269184,0.97020435,0.046187185,-0.25579184,0.9746487,0.25469935,0.07103566,0.121029735,-3.0343266,-0.7577825,-0.80173427,-1.2470359,-1.2032814,1.1435006,2.6781125,-2.3400059,-0.018468589,-3.3233802,2.5376418,-0.19516398,-4.6225314,-1.0654663,-3.5209045
9133,0.64645,-0.8920295,-0.7610637,0.020921633,2.4299169,0.1743836,-0.0770188,-0.17316718,-0.71291506,1.2829844,-1.5487783,-0.97340786,1.6807649,-0.34765935,-0.41443777,-0.21850374,0.6048285,-0.79409754,-0.004103998,-0.17436543,-0.7236079,0.36717004,0.13255443,-0.902225,-0.81487364,-0.93483305,-0.44631976,-0.46515,-1.4336282,0.13335714,0.65484107,-0.8714796,-0.96389234,1.1604844,-0.044505477,-0.6630884,-0.7576,-1.6274183,-1.0977027,-0.21055607,-0.24982986,-0.5767349,-0.37559444,0.20292702,0.63575196,-0.10044408,-0.591021,0.2688975,0.5959264,-0.72907174,0.4753461,0.17315596,-0.5242814,-0.4648641,-0.67474484,-0.7266659,1.0331628,2.3385947,1.6674998,-0.76676416,-0.82080096,-0.019229792,-1.0835917,-1.0708222,-1.2645249,-0.54039717,-0.9807279,-0.6839956,-2.123313,-0.09120691,-0.2859666,0.6243396,0.7999824,-0.35661095,-0.34485757,-1.4774623,-0.6284742,0.103360415,0.08210148,-0.7742579,-2.2262912,-0.69952,-0.07967773,-0.55188894,0.61196434,-0.12278919,0.22460121,-0.19278294,1.1310349,-0.62122005,-1.2877781,-0.34706834,-1.0409579,-0.50622773,0.13400981,0.20024848,-0.459045,-0.96257704,0.11788254,0.18481311,0.6943626,0.07702279,0.51331204,0.25400457,0.6199565,-0.28659052,0.54493356,-0.3286689,-1.3902408,-0.14321911,-0.9650357,-0.48703352,0.79576975,0.45279613,-0.31560838,0.27027825,2.1718488,0.30149764,1.8382444,-0.88030446,0.4413764,0.7233169,0.18046424,0.3616624,-1.023592,-0.73342115,-1.2610734,-0.37891245,0.7830955,0.15881525,-1.2056005,-1.9539036,-0.75934654,0.16149268,-0.9190434,-0.49281794,-1.4142941,0.7204481,-0.40838593,0.28918993,-1.2672255,-0.19976754,-0.74672383,-0.93370557,0.46816033,-0.89520884,0.17442173,0.3562857,-0.51920116
