,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17814,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26008,ST26022,ST26052,ST26055,ST26074,ST26091,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST606,ST621,ST622,ST623,ST647,ST659,ST713,ST717,ST973
9181,1.5046021,0.909394,-2.40725,-2.6898317,0.3862524,0.1414,0.79983664,0.6670093,-0.38904998,1.3865972,0.84985024,0.9337829,0.11791788,-4.5527773,2.6017976,-0.24945639,4.0779114,-1.5913178,0.66618985,-1.6949,-0.15524343,-0.2243,0.21702513,-1.2471664,0.81203854,0.3306207,-0.43333632,0.64235324,-3.8945,-7.06835,-6.3493614,1.0276711,-4.5777,-0.56195647,-0.70511615,-2.1475692,-1.1459491,-4.6007943,-0.98491186,-0.90514886,-0.046029285,-6.0353594,-0.35119748,0.6181404,0.30073115,-0.53132236,0.88873243,0.3511166,0.4514853,1.4738512,-1.4061999,-2.3188422,1.6647705,0.96610945,-0.5493174,-1.8967452,0.47315454,-0.19548492,-2.2380385,1.574799,-0.14534163,-1.0919709,1.0788747,2.0920887,-0.45712012,-0.42039657,1.6895049,0.1672537,-0.47363293,1.2893953,-0.5512125,0.6299716,0.805084,-1.4848095,1.91257,1.1550512,-0.45114905,-1.8568687,-0.9437728,-0.8433976,-0.57974374,0.37507147,1.0203731,-0.18036446,0.6055683,0.055482894,-0.955182,-0.4156835,1.3176,0.18416597,-0.76508313,1.2836225,-1.4938238,0.7346823,1.2205622,0.3228956,-0.014600001,-1.3684388,-1.0190499,0.29670477,0.025543641,-1.0368745,1.9781938,-0.1841085,2.3507228,-4.26675,-0.8558324,-3.0957308,1.0862131,-1.0228343,-2.371,-0.106334224,-0.3016488,-1.0265524,-0.40856212,-0.41816556,-0.31591797,1.4322717,2.1848521,-0.10134424,-0.6079083,0.19624858,1.2654841,0.7395955
9183,-0.019494563,0.5425685,0.32305,0.1424675,2.4401112,-0.3774,-0.4224559,-0.009327978,0.62945,0.08458057,1.1464856,-0.53009605,0.20894587,-0.81007516,1.5525509,0.82080525,1.6460133,0.30854732,-0.008792736,0.70805,-0.41812757,-0.48080003,-0.33596033,-0.6157494,-0.70595074,-0.13955313,0.21739195,0.2517941,-2.5024,-2.1599998,-0.07924993,-1.2490964,-2.9412498,0.19627824,-0.1276042,0.07294184,-0.014549386,0.9382198,0.72791517,-0.42754975,0.17351715,-0.77249205,0.07646124,0.9263336,-1.2231884,1.3733013,-0.37605983,-0.31057328,-0.061194316,-0.2348468,-1.0671763,0.79711556,0.3342347,-0.08490731,0.008410692,0.2459802,0.28857476,0.84655154,0.10452806,-0.7967733,-0.26324776,0.09463522,1.3730927,0.1822144,0.8504222,0.06816513,0.12605232,-0.31318122,-0.1819315,-0.5502323,1.8395181,-0.15300022,0.65276265,-0.66543746,-0.08316934,-0.35282034,0.6035363,0.11355841,0.6417742,0.40364406,-0.15162316,1.1587934,0.26550952,-0.5695305,-0.26926118,-0.33289182,-0.0846788,0.21700686,-0.35140002,0.7405787,0.011895686,-0.4187547,-0.71356064,0.31973398,-0.540397,1.1050935,-0.4639,0.2560975,0.047713682,0.2976331,0.7310231,0.06452963,0.06937166,0.63217586,0.63383317,0.9619,0.3476174,-1.092435,1.1622,0.04811287,-0.51165,0.13056742,-0.023826644,1.0440643,-1.3240167,0.8632698,0.25250545,0.6083844,1.8594456,0.22899084,-0.16506419,-0.19047093,-0.33396795,-0.800524
91949,0.2854153,-0.723576,1.09535,-0.4911217,0.8840121,1.4358,0.47882262,0.013573058,1.0038999,1.0957849,1.0328045,0.15279019,0.35335255,1.46224,-1.053379,-0.9785952,-0.28526145,-0.08501858,0.12397358,-0.42824998,0.9052375,2.45685,0.002132371,0.5443059,1.113189,0.027656361,1.9493504,-0.1731662,1.95915,3.19945,2.4033542,0.39397937,3.9564,-0.92352045,0.6342634,0.79150045,0.8398442,1.6482291,-0.5507301,1.3966582,0.5608922,1.9608977,0.95276034,-0.16292518,-0.13440529,1.4311829,0.45632046,0.05237041,-0.05260719,0.34642124,-0.18801129,-0.48787215,-0.5276344,0.59732264,0.8989086,1.4953009,-0.7690893,0.66740304,0.18092597,-0.51341766,0.032612413,1.5598269,-0.27988824,0.97185993,0.37998527,-1.5089667,0.81006,-0.29221898,1.5602801,0.47994968,-0.9873551,-0.386597,0.2451309,0.21476558,-0.21302912,0.30919355,1.3471712,-0.36339447,0.54738975,1.5856416,0.24881318,0.29550967,-0.46857935,0.03846416,0.4714893,0.90246093,1.1556281,1.0065106,-0.43695003,0.4408139,-0.9081471,-0.45167485,0.7025418,-0.03316176,0.13950329,-0.015705451,2.2646,0.061653018,-0.8264395,0.8161162,-0.5362903,0.6436137,0.15100989,-0.05742696,0.45003393,4.1464,0.012191832,1.6085174,-0.20144229,-0.61304057,1.8968501,-0.3390251,-0.011224544,0.5457251,0.6169446,1.2369461,-0.46800476,0.44121012,1.451984,-0.5999645,0.07293579,-0.32471994,-0.23014224,-0.8958192
9212,-0.37730438,1.1757717,0.94545,-0.8566139,1.907819,2.2309,0.983837,0.12810281,2.0829499,0.54879713,0.5813216,-0.5999313,0.5352031,-0.9345793,2.6353807,0.33440197,0.0933354,0.86368996,-0.3501233,0.09505001,0.39190206,0.60465,-1.0216069,0.23551634,0.9846614,0.58371705,-0.40204757,-1.0722845,0.2035,0.21365,0.96579146,-2.9345913,-1.1453,-0.95781684,0.17230159,1.5283952,0.92484784,-0.49521264,0.5707729,1.2134266,0.8693305,-0.7636658,0.31969512,0.6091393,-0.00765197,1.0233524,-1.4463828,-0.9532994,-1.6070004,-1.0940144,0.42822874,0.12936592,0.63104594,1.2030624,0.10339883,0.7642828,-0.27827567,0.7126603,0.2510084,-0.15051933,-0.03661389,0.54653466,1.815932,-0.28326905,1.00777,-1.0320569,0.15381089,-0.006522808,0.6350932,0.95594364,1.8176168,-1.7973311,0.6278432,-0.8849362,-0.8887174,-0.19046131,0.9303937,0.1169125,-0.32683277,-0.018699378,0.06493522,-0.30105346,0.31866524,0.48712134,-1.5882611,-0.3741196,-0.044576615,-0.11996574,-1.2062,-0.13431287,-2.1529312,0.21308196,0.86287963,0.3474117,-1.0361353,-1.6864116,1.40025,0.7942402,0.36284965,0.10424091,0.510449,1.2441576,1.6402817,-1.0668174,0.22786364,1.19855,-0.6499617,-0.68367624,-1.723598,0.09342913,2.632,-1.4075623,-0.6360915,-1.3560183,0.33974874,-1.0744356,-1.1679476,0.7018411,0.837026,-0.30452305,-0.4508591,-0.61751,-0.44978154,-3.2111688
9217,-1.89504,-1.2832577,-2.2115,0.9136205,-2.2315106,-2.78085,-0.38351554,-0.15144455,-4.14335,-0.49404946,-0.84412205,-1.1929525,-0.9871563,-5.085486,1.509857,-0.42271823,0.18768543,1.2772295,0.71060294,1.33105,-0.6054826,-1.6108999,-0.98576224,-1.0188457,-2.0024347,-1.2114258,-1.9620299,-1.532121,-4.9875,-5.0596504,-4.4629545,0.48722982,-6.1271,3.0592318,-1.152355,0.41203228,0.7988365,2.4898922,-0.17027982,-1.5808963,0.40714067,-5.2837453,-1.4939122,0.07204577,-0.054581128,-0.060420606,-0.08416502,-0.14102536,-0.10840787,1.0268635,0.8731983,0.45983696,-0.681151,0.6442196,-1.226667,-0.22456342,-1.1018457,3.1402683,0.11387128,0.114330284,-0.40043536,-0.3490904,-0.6375412,-2.6163468,-0.5345219,-0.9655865,-0.7835612,-0.042561796,-0.52665484,-1.3253523,-0.010213271,-0.5205793,4.124077,-1.3596692,-0.19991842,-0.9237162,-0.80755603,-0.97758603,-1.220292,-1.4637773,-2.1485114,-0.34473738,-0.9853376,-1.4749459,-0.30551317,1.0942321,-1.4495646,-1.1636348,-1.3814499,-1.1396005,0.20719877,-0.33186716,-1.8690977,-0.4708587,-0.5570004,1.0825762,-4.8433,-0.07362498,2.9559033,0.675717,1.0512114,-0.33244708,0.05051522,0.2638161,0.11723526,-5.1304,-2.0268338,-1.5924251,-0.12591314,0.9870835,-2.41065,-0.05734676,-0.077989906,-0.3575591,-0.11098163,1.3115958,-0.47776437,-0.6085731,-0.7092389,0.7381004,0.61615187,4.579755,-0.6157595,1.2204506
9221,-1.1460037,-0.27262062,-0.8616,1.1606116,-1.0675546,-1.50635,1.054838,-0.026755553,-0.9568,-1.7407894,-0.44854558,-0.034979522,0.016993225,-2.0532782,0.19754858,1.0343977,0.92819726,1.1351452,-0.23770869,-0.3736,-1.5892606,-1.8252499,-1.5147777,-1.05779,-1.6020362,-1.0681,-1.4812785,-0.4058262,-0.53385,-0.354,-1.7553195,-0.6389793,-1.5566,-0.4278268,-0.5257782,-0.917236,-0.840456,4.768177,0.34617147,-0.67754245,0.049127907,-1.4114492,-1.4798117,0.908941,-0.17731516,-0.0822718,-0.4720906,-0.4310859,-1.0645761,-1.019701,0.5947937,0.54198724,-0.70250684,0.91760194,-1.4159122,-0.097624496,1.3061821,0.9425168,-0.7233764,0.024096757,-1.4193327,-0.7132116,-1.6120636,-1.5360062,-0.1930149,-0.07649627,-0.08925086,0.059194863,0.10105547,-0.25095809,-0.35861734,-0.5233614,-0.017889708,-1.4471161,-0.1866503,0.08511697,-1.8535092,-1.2902205,-1.6203374,-1.5782197,-1.1726084,-0.023033254,-1.1073475,-0.74489707,-0.8647783,-0.1519334,-1.9409889,-1.710205,-0.25549996,-1.5848446,-0.24234474,0.072545886,-1.7484192,0.46446282,0.32158569,1.59034,-2.008,-0.76018614,0.13255,0.47071764,0.28747088,0.11361207,-0.10924885,0.62774324,0.44580817,-1.2736,-1.0009937,1.7624476,-1.0044663,-0.124267094,-0.143,0.10273696,0.47719505,-0.14058998,-1.0717,-0.7044242,-1.6414058,-1.3505564,-0.96644294,0.8218016,-0.91632825,1.177568,0.06756097,-1.0828127
9246,0.30867162,-0.123231485,-0.84865004,-3.0481148,-0.099972695,-0.80585,-2.0222487,0.5697104,2.03365,1.4058311,-1.9822357,-0.25092676,-0.5504215,-0.024211109,-3.3615282,-0.21149486,-1.5908577,0.048037242,0.48095685,-1.38775,1.4666383,-0.120600015,2.2819953,0.35105628,-0.5775541,0.48544478,1.0068113,0.38455874,-0.19555,0.84985,1.5270144,0.7341929,-0.27214998,-0.75905,1.0120342,0.27326033,0.5371476,-3.004514,-0.11302954,0.97817624,-0.6903014,0.6852715,1.7590775,-0.7451298,2.316607,0.34597826,0.58018637,0.7105919,-0.6554526,-0.19726002,-0.7014233,-1.8753457,0.0031272322,-1.4814922,1.1590018,0.18532923,0.5713853,-1.839932,-0.19113787,0.6598404,1.8546617,1.2886102,1.7961142,1.9818496,-0.21126378,2.143564,0.71204996,0.7523824,1.016267,1.5264409,1.3060684,0.6945718,-0.36116603,2.1129541,2.1406312,1.0032396,-0.041750632,0.79653096,0.055124756,-0.5619234,0.41740143,-0.50104064,-0.7146453,0.14642498,0.35920516,0.41757968,0.3866942,-0.4558385,-0.3473,-0.56568754,-0.036466897,0.6297053,1.7855468,-0.351494,0.96062815,-0.896769,2.36305,-0.93010384,0.28315893,-1.8473673,0.26360682,0.92614895,0.77446455,0.6178198,0.7437127,2.15835,2.2537136,-1.6425967,0.7896451,-0.39127016,3.2852502,-1.9183451,-0.053382248,-1.5604773,0.90640503,-0.5958421,-0.121032536,-1.7981076,-1.6303799,-0.85208726,0.0032166485,-0.6620648,0.15647711,0.23004504
9261,0.5237283,0.24672444,-1.60115,1.3272579,-0.6639879,-0.7836,-0.23552358,0.13749638,-2.58645,0.7520508,0.7055001,-1.3611255,1.6659455,-5.2617145,-0.08192816,-0.17991397,1.8583368,0.3686766,-0.22217324,0.36935002,1.1530429,0.2856,1.4048766,1.4569663,1.4256517,0.3388047,0.76335937,0.50787693,-7.1798,-3.4816,-4.205636,-0.27687123,-6.5567503,1.5018116,1.1039662,1.0497586,1.442137,2.4064775,-0.34015426,4.27734,0.63069755,-4.412263,0.77250934,-0.24785352,0.22816633,0.42722023,1.8860905,0.24966222,0.95587695,1.7856348,0.70689785,1.1823199,0.8367498,0.2982266,-0.15664168,2.4766705,0.5799639,-0.16178429,1.642474,-0.39093637,0.96832734,-0.069984436,1.3416864,0.8075683,-0.12018342,1.3589591,-1.061811,0.22443324,0.8440757,0.7560491,0.17217226,-0.14660323,0.7474789,0.6818732,0.04191036,0.63867635,0.4561106,-0.28020778,-0.41532075,-0.51336753,1.5693824,-0.10250567,-0.39436942,-0.60930234,0.8719723,0.5488033,1.5717987,-0.0008049831,-1.3404,1.4973029,0.55741394,-0.046039525,-0.1445545,-0.5217247,-0.15526944,2.1544204,1.3861,-0.63047135,2.1058292,1.7070844,1.7845176,-1.2112298,-0.5154537,0.6184199,2.1058588,-4.69985,1.1935478,-3.6922581,-0.3080622,1.1694602,-4.0207,1.807656,1.383251,-0.5588795,0.7313146,0.8780655,-0.016467184,0.83151376,-1.3360249,0.73136514,0.07690269,2.0318065,0.49991238,1.4205254
9267,-1.1682878,0.111116074,0.62575,-0.7892728,2.1996474,0.29575,-0.18716657,0.996189,-3.3799,-2.6402817,0.5259112,-2.0552888,-0.621351,-1.8635415,4.479817,0.36612064,2.749562,-2.2963018,-0.27840936,-0.13010001,-2.7205772,-2.02935,-1.2914182,-1.1992189,-1.0889344,-1.905273,-1.136226,-0.5235823,-2.41085,0.36414993,-0.4191981,-0.32104087,-1.4247999,-0.7512331,-1.3648232,-2.5604932,-2.1815646,2.1217878,2.5432043,-1.4122791,0.27976343,0.35841,-2.0657816,0.6961814,-0.41335315,-0.9070612,-0.52650225,0.024634102,1.1814458,0.28174707,-0.5146884,0.63926333,1.9415915,1.8943609,0.62591344,-0.8351974,-0.5556635,-0.8635128,-1.9487689,-1.8381228,-1.9775808,-1.2690982,-2.2459505,-3.2038984,0.42076528,-1.2786715,-0.5093562,-0.45879143,-1.259862,-2.5298762,-0.48201004,-1.0001237,0.2980971,-2.003099,-0.5869236,-0.24354233,-0.5136367,-0.018206581,0.6867907,0.73097014,-1.6105517,0.7370216,0.3064675,0.605042,0.13812092,0.2419847,1.0712934,-0.5109689,0.5028,0.20909896,-0.093926884,0.37919608,-1.3594251,0.16383648,-0.7030145,-0.38274792,-2.3262,1.1077538,0.203453,2.0036294,-0.684217,-2.136399,-2.0549073,0.47776988,-1.9853497,-3.1615,-1.5007765,-1.8420887,-0.11219357,-0.8610292,-1.42355,-0.032981157,0.5364527,-1.2759397,-1.4976523,0.26665014,0.6357465,0.8255824,0.70400774,0.32369527,-0.6172583,0.6009795,-0.9683161,0.1186304
9270,-1.5671804,-0.25850052,-2.31265,0.2178384,-1.3261135,-1.55835,-0.85375386,-0.5006719,-3.7243001,-1.0858649,-2.279469,-2.737931,0.46233183,2.3158028,-1.7924429,1.1556991,-2.8034248,-0.067997724,0.9915214,0.47365,-1.4108031,-1.0023,0.0147544,-1.6725483,-1.3100145,-0.44749087,-2.4456544,-1.2765852,1.29125,-0.28335,1.6699803,-0.24469674,2.4405499,-5.034055,-1.2510619,-0.0036039501,-0.46441138,-2.7361345,-0.61553705,-0.88854325,0.06836413,2.8511024,-1.5026202,0.4895318,0.08811986,0.428639,-1.0273176,-0.02273038,-0.58767796,-0.535201,-1.7733412,-1.1913284,0.39845031,0.25393587,-0.551912,0.013664916,-0.16742966,0.75483215,-0.41379938,-1.3501107,-0.17306203,-1.7659236,-0.5337558,-1.1038454,-0.04774864,-1.1042216,-0.566331,-0.12892199,-0.5174596,-0.08966066,0.76267195,0.29204696,0.089596316,-1.4365834,-0.3755888,0.20111369,-0.7006209,-0.10841068,0.4084599,-0.70862484,-0.9232812,-1.8267802,0.09922066,-0.31360844,-0.89328504,-2.344693,-0.5812523,-1.1090374,1.4435,-1.7098566,1.9404874,0.10358629,-0.08842468,-0.73306245,-0.82177556,0.8768945,-2.2623,0.09125391,0.37706628,0.16145813,1.1958838,1.0044729,-1.7302122,1.5931749,-0.21210164,-4.18535,-1.4258142,0.94365096,-0.5507723,0.3223524,-4.2951,0.47626254,0.35457,0.464404,-0.33278638,0.23808053,0.7612608,0.10848354,-2.9213672,0.1980111,-0.98729765,0.89143234,-1.0475425,0.85135233
9275,-1.0693897,0.06041434,2.3582501,-0.051736556,-0.039501503,-0.46469998,-0.20198148,-0.3232487,-0.07609999,-1.2978137,-0.47202817,-0.77973694,-0.7221736,-0.53004634,-0.37082922,1.0120505,-0.54487336,-0.31347075,0.28957003,-0.052300002,-0.34833473,-2.006,-0.5578555,-0.99582267,0.6388477,0.3938539,-0.8227941,-0.0039030463,1.6336501,-0.91325,-0.7937446,-0.30772674,-0.004099995,0.58987164,-0.24071406,-0.5563162,-0.2926663,0.6221016,1.8037733,-0.09954025,-0.10374022,1.4671929,-0.4386146,1.4884686,-0.8511089,0.1557818,-0.5796993,-0.5946365,-0.18007798,-0.060963318,0.024600966,0.68781036,0.84083545,1.1637825,-0.40198863,-1.5467587,1.0068239,0.37904716,-0.62868106,-0.16139819,-0.38106477,-1.6491194,0.27162218,-1.0061536,0.39509514,-0.17444609,-0.49761397,-0.36223215,-1.3434691,-0.33214864,-0.6766938,-0.82413775,0.19920817,-0.9571758,-0.6596041,0.80490696,-1.2892087,-1.2581422,-1.5719768,-0.8662019,-0.25051436,-0.56628907,-0.40476018,-0.64964575,-0.9643146,-0.6952678,0.06565738,-0.9728363,-0.45749998,-0.4620802,0.55090606,-1.3882456,-0.41580287,0.31042913,-0.523721,1.3194156,-1.39695,0.80358124,0.7418488,0.38578779,0.33069628,-0.8806732,-0.19421563,0.19514635,-0.6489644,-0.43919998,0.03280723,0.13472372,0.5719383,-0.15087423,-0.6889,1.096102,-0.111792624,-0.4312567,-0.31058824,0.37432027,-0.6423675,0.03905137,0.01563827,0.8639238,-0.58921313,0.3877043,-0.73515296,-0.2773922
9276,-1.3634136,-1.2408186,-3.6233,-0.076901525,-2.99265,-6.48285,-2.1844585,0.5783625,-7.3670497,-1.7214208,-2.492171,1.0452248,-0.17428732,-4.7374973,-4.2759714,-0.1794744,-3.5053434,0.55586565,1.4023818,0.93909997,-0.28866988,-2.9450998,-0.4721846,-2.127625,-1.6807592,0.9828244,-0.43626904,0.18362886,-4.6178503,-7.16965,-7.5534763,1.5055206,-5.1567,1.0180023,-1.0486635,-0.025556982,-0.4119335,-4.4422317,-2.7409713,-1.7283305,0.37383634,-7.647066,-0.45145553,-0.094737455,-1.274677,-0.86332256,1.374268,0.83743083,0.9345655,1.3608506,-0.51239103,-0.28653997,-0.37570608,-1.1890137,-0.20737675,-0.31440744,-0.42573777,-1.06865,-0.8336635,-0.22706068,-0.27606702,-0.9641492,-4.8737397,-3.6101174,-0.21575053,0.47205117,-0.694819,0.46187085,-0.97799176,-1.9165152,-3.835651,-0.390175,0.6224547,-1.4945692,0.35874248,-0.659155,-3.4526682,-3.6868567,-3.373803,-2.5142171,-5.054461,0.21138799,-0.7475985,1.2255198,1.113797,0.5452021,-2.1955478,-0.7127767,1.0926499,-2.7898402,0.49841017,0.7528561,-2.9118009,0.42824417,-0.18283373,-1.0399202,-5.0460997,0.8192963,0.57262194,-0.098636,0.015773594,-0.67901653,-1.2681355,0.29954186,-0.7653679,-8.5821,-1.4582853,-3.7009668,1.0957592,1.9457657,-8.0526,-0.3407907,-0.07736382,0.10611297,1.0348117,0.5811585,-2.7369127,-4.339146,-6.265287,0.5475539,0.22752051,1.275695,0.4404624,1.2448932
9289,0.82579124,-0.11351558,2.3815498,-0.2299027,1.8531367,3.3326,-0.21434218,0.031701252,3.75415,0.95183396,1.7148744,0.9824405,-0.6473588,2.045582,-0.026829734,0.4576266,2.440065,1.3465052,-0.147906,-0.59975,0.51776713,1.73595,1.1087403,1.3152673,1.5529401,0.27454475,1.6056094,1.0163101,3.54845,3.96915,3.3244915,0.10927921,3.4379,-1.6912963,1.8071308,0.20662256,1.2029299,3.1235163,0.12695691,1.6079469,-0.54214674,3.2252614,1.5590372,-0.8784646,-0.22899209,0.6476997,0.18975258,-0.17266724,-0.026876658,0.5384198,-0.30570722,0.41599485,-1.0074133,0.46105045,0.36262098,2.0936823,-0.51771784,-0.31628838,1.2484891,0.39661235,0.6607493,1.2738926,0.99797094,1.4595212,0.39923543,-0.061731167,0.62079656,-0.27070785,1.2084957,0.6906556,-0.20540208,0.79167914,0.039960384,1.4837778,-0.04434237,0.4255188,1.6912177,0.8696778,0.9192805,0.95689607,2.895955,0.13472576,2.0719118,-0.07305075,-0.031367585,0.29647893,1.5354729,0.39712536,2.3871498,1.4018254,-0.3665284,0.2162095,1.9054134,-0.017622218,0.3527212,0.46727812,2.35395,-0.14710253,-0.0063869637,-1.3702226,-0.75818354,-0.00027571106,0.854318,-0.9585806,0.79215324,3.19235,1.2947335,1.7153765,0.20711504,2.3788292,3.48695,-0.65241724,0.55378544,-0.38306698,0.9886054,-0.41756865,0.84213626,1.9055288,2.5237985,-0.7470868,0.82822335,-0.9721165,-0.8207482,-1.0028429
93487,-0.7604462,-0.6409036,1.8634499,-0.40093905,1.5017176,1.34905,0.2108762,-0.15506914,3.3413,-1.8757619,-0.6361702,-1.3448035,-0.06513694,1.8775942,-0.9265171,1.8534987,1.3636907,-0.3982271,0.11585349,0.21205002,-0.3996173,0.18074995,2.214406,1.1313828,-0.75310636,-0.77056456,1.9562906,0.4126443,1.8027,5.37925,1.8601482,1.4375075,1.7334,1.5293336,0.2295174,0.14395061,-0.15685377,-3.5054023,1.1769991,3.0376792,-0.27859887,1.8593414,-0.31344157,0.69438285,-0.7583445,0.060255107,-0.36226612,-0.90325457,0.14462797,0.2962894,0.20719135,0.35056365,0.2608224,-0.7768549,-1.2031138,0.6130369,0.5903623,0.10519865,0.7246479,0.0032413453,-0.67723745,-0.67290586,0.51694024,1.4311144,-0.046482623,1.0611914,0.42032862,-0.19637367,-1.2185022,-0.86490375,-0.81752086,-0.95340794,-0.3629721,1.539649,-0.7156049,-0.6705001,0.14799207,-0.2801059,-0.61208695,-1.9829206,0.91707325,0.028400019,-0.62227774,-0.7037101,-0.46900293,1.4321896,3.4630802,-0.5989436,0.2825,0.50209296,0.42958993,-0.7098563,3.3343785,-0.28330234,-0.4351329,1.4582429,2.19305,0.7916602,0.75232244,0.9483453,1.2046692,-0.29170698,-1.3074083,0.8793607,-1.4956626,4.25445,-1.0161362,0.3510787,0.9380294,-0.863224,0.845,0.27558762,0.16760026,0.7156078,-0.329108,1.2020583,2.2897286,0.7596023,2.0057483,0.051219076,0.08346887,0.6821525,1.7961813,-0.20849426
93594,-0.4517104,1.9999981,4.45135,-1.2840873,2.3356657,0.7928,1.0496092,-0.25279462,1.23,1.8357323,0.1487227,1.7994056,0.8677372,-1.0912427,1.8121976,1.6401979,1.6726012,0.40160155,0.20710373,1.8716999,-0.28636742,0.5379001,0.9764348,2.7567482,0.4281911,0.5377276,1.5181868,0.7087394,0.59529996,2.7434,1.7080249,-1.6386509,-0.38929993,0.020548446,0.13620904,-0.3640463,0.6802089,0.4650334,-0.92615926,-0.6500688,1.658669,0.39446583,0.2518487,0.24409187,0.75170285,-1.0910158,-1.2534502,-0.15264249,0.18206847,-0.3118407,1.3700287,0.5208484,0.9556098,1.6702676,2.9788032,2.620489,0.06081912,-0.43260837,1.6697675,1.5847888,0.09424226,0.058240563,1.4578638,1.9246919,0.22955693,1.2072432,1.1940243,0.15241298,-0.50090194,0.17042542,3.8143668,2.1592336,-0.9466961,0.43243092,-0.33632886,2.0002458,0.9057101,1.6579169,1.3566664,2.156575,0.25419322,-0.033679694,1.745475,-0.5175226,-0.24073318,-1.0175279,1.6083688,-0.21439597,-0.009000003,0.8976627,-1.4607961,-0.9586507,1.2146446,-0.10557069,-0.692913,-1.1245548,3.83665,0.28604695,2.2609718,0.55380815,0.4716883,-0.5801997,1.8947091,0.73424363,-0.44037002,2.5938,0.99080884,0.018186703,1.9802022,-0.75477386,-1.4421,-0.5293903,-0.3144925,0.55094486,1.634301,1.3610791,0.8422254,1.2649598,1.1360964,0.41770932,1.3761463,-0.3352189,0.25757158,-1.3384225
9375,-0.55083907,0.22615436,-3.0032501,1.0384077,-1.3430374,-2.4495,-0.016132854,-0.015338361,-3.51685,-1.179146,-0.8765644,-0.12219396,-1.3624357,1.8069499,-1.4033616,-1.946225,-3.8240366,1.4548842,0.6786709,0.8792,-0.89811444,0.722,0.88613564,-0.6068257,-0.5527453,-0.39520004,0.68534,-0.4248021,1.04075,-2.7078,0.24774478,0.16805,1.56715,1.2244081,-0.8437568,1.384594,2.7117798,1.5672603,-1.5904591,-1.4909929,-0.56339663,1.9129598,-0.2310603,0.3692074,0.18168074,-0.8763262,0.3620978,0.102885336,0.41396058,0.43082964,-0.09658325,-0.52483165,0.5809808,-1.1208265,-0.3181554,-1.002792,-0.10158417,-0.02469146,-0.8349823,0.20529744,-0.024277493,-1.5143603,-0.24726224,-0.077856824,0.12942064,-0.30233133,-1.1168303,0.3584658,-0.36659497,0.67666984,-1.0985193,-1.0405288,-0.21828988,-0.11090951,0.60205734,-1.3807387,-0.83937395,0.08132485,-0.19700725,0.00039548427,-0.7554826,0.58916223,0.16031903,1.1594983,0.39119995,-0.13420682,-0.34454754,0.69667983,1.63935,-0.24416566,1.3578881,-0.411271,-1.993434,0.69655937,-0.12359631,0.36087024,-0.8046,0.36416858,-0.14120859,0.19977662,0.49007496,-1.7384311,-0.42088845,0.83130664,0.47167742,-6.12265,0.07944578,-2.1452527,-0.469653,-0.89148086,-0.09074998,0.5260916,0.07926521,1.0454786,-0.47986957,0.97753996,-0.69944644,-0.571079,-2.6929107,-0.025813878,-0.03960854,0.87936395,0.87894917,1.2514596
