,ST1077,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18777,ST18778,ST18779,ST18780,ST18791,ST25588,ST25589,ST25596,ST25597,ST25617,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25680,ST25684,ST25687,ST25693,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25729,ST25730,ST25733,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25777,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25823,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25863,ST25865,ST25870,ST25901,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25945,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25969,ST25974,ST26007,ST26015,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26248,ST26258,ST26263,ST26266,ST26329,ST26337,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26764,ST26870,ST27079,ST27539,ST28040,ST28135,ST28140,ST28141,ST28265,ST28309,ST28390,ST295,ST296,ST37,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST766,ST968,ST973
8727,0.5468264,0.6827451,0.72601473,2.7077498,-0.8581706,1.7778263,1.8567591,0.8713863,2.66275,-0.8464314,0.464318,-0.12590617,3.9546263,0.87870866,0.057350338,4.4257255,2.9378223,-1.8110638,-0.3792298,0.30230957,-0.44588292,-0.28541625,-0.9437393,1.4136851,3.546539,0.48433894,2.9941552,0.25797376,0.43979597,-1.7647007,1.0443256,0.64322734,0.16766968,4.12665,3.1404972,2.9403498,-0.96296436,2.1786792,0.12991706,-0.94104236,0.37758434,0.6617289,0.7249414,3.2395902,3.961577,-0.41371077,0.5778183,0.94207907,0.23863402,-0.17794117,-0.46096164,3.1152096,-1.2303156,0.17126063,-0.5864726,0.4325419,1.2198213,-0.14121819,-0.5666016,0.007575512,1.0274882,1.8914523,-0.35364622,0.7627961,0.42787188,1.0072767,0.19365928,0.2435753,0.47433954,1.4241006,-0.42171338,-1.371917,-0.8433177,-0.13946755,0.21238613,-0.7830353,0.117699504,1.5688238,-0.8844123,-0.236953,-1.2627072,-1.2494452,0.21814871,-0.75297123,-0.5374713,0.95355916,-0.4340127,0.29992425,0.6185878,0.89946496,-0.5286389,-0.69186974,-0.74800336,-1.7503649,-0.29318535,-0.120931864,-0.42302662,-0.3066157,-0.43110725,-0.14319785,-0.33221146,0.7627447,-0.7223326,-2.1126926,-1.5206802,-0.6100936,-0.35435882,-0.22129461,-0.00015081465,-0.47292387,0.79010636,-0.011687323,-0.32688367,-1.2224432,0.011979997,1.3277218,0.34195367,0.028081298,1.3111286,0.87657744,0.13355485,-0.07838869,3.8069062,-0.023915976,0.08511004,-0.20435706,-0.048126534,2.0068622,0.5795138,4.8834863,1.3042158,0.27221492,-0.43519005,1.947984,0.2782417,-0.41476655,-0.2770795,2.469755,3.5120401,-0.7109847,-0.6241668,-0.27781382,1.2812257,-1.667917,2.075379,-0.23812816,-0.43152028,0.28543246,0.043721437,-0.38973048,-0.54268134,0.60341585,-0.11479484,4.7286177,-0.4150864
873,0.038424596,-0.25600874,-0.80173457,-0.80849993,-0.30749553,-2.5300174,-2.457317,2.0343645,-1.8751,0.63000524,-0.4277188,0.29634944,-2.1150534,-1.8298485,1.9322093,-2.7752566,2.3825178,0.5393059,0.737138,1.3290925,1.0313183,1.720617,1.2455399,0.28527755,0.90334105,0.79593605,-1.1445613,-0.1820672,0.30655658,0.77327275,0.3819177,0.68392706,-0.122725055,-1.3313501,-0.87538606,-1.9684011,0.20321955,-1.7304327,-0.29808116,-0.31086987,0.5375039,0.7988577,-1.1729406,0.8639087,-2.1585426,-1.0951086,0.30871344,-0.34257066,-0.3220978,-1.3330292,0.24715875,-2.7063859,0.8051827,0.28621,0.2120562,0.7029344,-0.70413184,-0.17061594,0.3646143,0.36890253,0.68438727,-0.28995964,-0.03148909,-0.24008146,0.19317974,1.0462312,1.8053057,-0.43498063,0.09323639,0.8859505,-0.507758,0.85429156,0.5273683,-0.66831344,1.1982193,1.336724,-0.74136806,-0.92096615,-0.5429774,0.60642016,-0.39483082,-0.45126122,0.37135345,0.26928756,1.1221209,1.0311501,-0.43439883,0.13799351,-0.96377134,0.8438164,-0.78682125,-0.89404535,-0.69516337,-0.45466805,-0.70035565,0.5101038,-1.181845,0.9761479,-0.16667923,-0.05376475,0.1993751,-1.716192,-0.21184355,-0.2916345,1.2214704,-0.026449129,1.1292833,3.2016017,-0.9087646,1.178979,1.8198619,1.1688011,-2.4468417,0.63099146,0.04530531,0.005167383,0.9264105,-0.69467807,0.70447326,0.89765763,0.51293844,-1.044925,-0.07503937,1.604321,0.64901614,1.376721,0.49274412,2.395895,-0.16044001,-1.7071899,-0.29760885,0.19111699,-0.567038,-1.358928,0.72241545,0.3488924,-0.8438593,-3.3461447,-0.11818733,-1.0264375,2.1534896,0.96593285,-0.89595133,0.329838,-1.0430223,-0.28413302,-2.3158522,-1.5855076,0.32703358,-0.47924453,-0.072808295,2.1292648,0.19169587,-1.9243219,0.7896008
8731,-1.0178812,0.21476974,-0.28574842,-4.31,-0.4779788,-0.28204262,0.937369,1.7547457,-3.6776,0.12144962,0.3446122,-0.58041096,-2.4230213,3.4886575,0.16665465,4.4806614,3.4056985,-0.27640027,0.5398125,-1.7012252,-0.13020128,-0.35034624,0.32792747,-0.7195356,-0.7768645,-0.9957385,0.31132686,-0.384694,-0.4136675,0.032270104,-0.5766417,0.19388935,0.46349487,-6.0698,-5.11077,-5.6543536,-0.5319791,1.3850389,-0.65506995,-2.0758994,-0.20978814,-0.4716496,-0.023045205,0.982271,-3.0210872,-0.8538721,-1.8948035,-0.7570349,-0.32429397,-0.24635237,-1.3401893,-1.8788121,-0.28926265,0.14598739,-0.32640392,-0.96123433,0.22020829,-0.051544458,0.30257997,-0.23027253,-0.58903193,-0.23573223,-0.33514333,-0.42797393,-0.0036053658,-0.036485106,0.20979592,-0.7911972,0.84832066,-0.17062855,-0.39376447,0.13073137,0.23655461,-0.81865424,-0.8192254,-0.22526765,-0.16183648,0.07882366,-0.8241203,0.7380748,0.14010516,0.5304383,0.2509207,-0.22907251,1.0045826,-0.18315752,-1.4278903,0.2637061,1.3979057,-0.48788399,-0.82592064,1.865129,1.2792736,1.4102641,1.451639,0.28257138,1.7177333,0.4022196,-0.21506172,0.152515,-0.40958783,-0.10086654,0.5518755,1.9204078,-0.19380812,1.0516365,-1.0927509,-0.5146122,-2.3157542,0.11902267,-0.532674,0.30504718,-0.16951339,1.1573176,-0.51679856,0.50682557,0.06751642,-2.0970516,-0.12001182,-0.1804226,0.9080392,1.2824798,-1.0976074,-0.077978164,0.581615,-0.25092846,-0.3688082,-0.41791385,-1.2355132,-3.8858976,-0.100069255,-0.084646046,-0.693541,-0.1365732,0.09825017,0.102943935,-0.81011593,0.13640207,-0.44784647,0.76980436,0.09624897,-1.5178174,-0.7346248,0.19477153,0.8638438,1.7462996,2.0642684,-0.07764511,-1.0386852,-0.11900284,-0.3347969,-0.9704148,1.4889979,-0.04669249,0.24233235
874,-0.23746726,-0.61280066,-1.5710319,0.32705003,0.28648484,0.3797043,0.5857289,0.23597741,-0.85195005,0.28236568,-0.21313787,1.2060595,-1.300489,1.0937086,2.4707804,-1.143172,0.8625658,0.44152606,0.19723818,-0.6683605,1.9218841,-0.6886735,-0.0029115677,0.9173637,-0.42185774,-1.7964804,-0.029524516,0.559164,1.6396472,0.7396583,1.7623807,0.5039799,-1.7168667,-0.87065,-0.7570567,0.5155686,-1.4235526,-3.5324554,-1.1826108,-2.3888512,-1.1603662,-0.5485355,0.12683496,-1.0495424,0.010723621,0.10088979,1.8129514,-1.1533403,-0.058029294,-4.9408345,0.34468678,-1.3221242,0.46882743,0.57113177,0.49651864,-0.34119073,0.39749315,-0.04856442,-0.9853944,-0.45019427,-0.08380912,-2.0782986,-0.9903182,0.82848966,-1.2353305,1.6183811,0.88770515,0.04422897,2.1896303,1.1272336,-0.28396255,1.0386858,1.244206,-0.59635854,0.31078947,0.39982635,-0.64257175,0.15628068,-0.5408531,-0.021655232,0.037346475,-1.4460201,0.49194312,-0.63439465,0.56309503,0.32761618,-0.91935325,-0.28396443,-1.5817137,-4.4741035,-1.3647662,0.11721703,2.3684478,-0.31610778,0.30500036,1.0947349,0.7035471,0.95811486,-0.9463094,-0.39679456,-0.34292135,0.00851652,-0.38558602,-0.11706048,-0.26471376,0.017386585,-0.59467846,-1.1409204,-0.19015181,0.13921507,0.76513934,-0.11301771,-0.5876978,1.8025837,0.4547431,1.1780672,1.1272309,0.273053,1.9269706,1.9073876,1.0629132,-0.18535645,0.90138924,-0.9314854,-0.2871856,-0.7068857,-1.0462855,-0.80890197,-1.1948681,0.13576327,-0.1212961,0.29492006,-0.18207523,-2.7228885,0.48667014,0.3140622,-0.26336735,-0.62062156,-2.0781777,-0.0695754,0.43347645,0.93514436,-0.12570992,0.1135139,1.2036904,-1.5019021,-2.0159922,-1.4150963,-0.85167634,-0.35663295,-1.4370295,-1.3299749,0.033633098,-0.2728723,-0.644454
8800,0.41604343,-0.7800423,0.41087973,1.36305,-0.33398008,-0.6334153,0.9399173,0.413284,1.0659,-0.6281966,-0.070898175,0.7524657,1.3260503,0.7144488,-0.46101904,0.16861296,1.3242111,1.0763401,-0.34596592,-0.9611306,1.8149247,-0.00029789656,0.6307564,-0.7601696,1.3606727,0.5668252,0.382999,-0.17362508,-0.4220642,-0.949864,-0.5992997,-0.7520235,0.4278353,1.1173,0.14014056,1.3549019,1.5935625,1.7039821,-1.3825815,1.2625206,-1.0391068,0.7002013,0.7617817,1.5974061,-0.583106,-0.037505552,0.9357481,0.14588848,-0.710853,0.3959447,1.157944,0.7594718,1.1432177,4.4515176,0.16727483,-0.20772323,-2.0883617,1.339137,-0.10376404,1.0895625,-1.7711132,-0.87316465,-1.1982626,-1.6779135,-0.72968304,-0.0472909,-0.47946113,0.92234385,-1.6699995,-0.6386219,-0.08086608,2.392034,0.70017105,-0.4453939,-0.37158352,-0.12342066,0.099394485,-1.8215151,-0.42776716,0.963075,2.5909276,-0.2778298,-0.2615828,-0.04879987,-0.3836161,-0.23839596,0.7419836,-0.9251565,0.5818988,-0.3546963,-1.6779201,2.5088983,-0.94244504,-0.6059346,0.6292118,0.6718342,-0.7414662,-0.065889716,0.20325576,0.9515556,0.51234156,0.050194442,0.8210757,0.3787424,0.084771335,-0.14680856,-0.29682705,-0.4908235,0.09162264,0.85989964,-0.7560748,2.2839806,-0.038336635,0.25314486,-0.11255504,-2.1018806,-1.6753526,0.98163176,-0.5335842,0.6619834,0.0036555678,-1.0029925,1.2026464,0.5802388,0.67491543,0.9907663,0.8766258,0.086046524,-0.54518956,1.8825078,0.15666066,-0.2232874,3.7092152,-1.6445568,-0.44888327,-0.55650246,0.57267714,0.74697965,1.0708706,-1.7357209,0.6812563,-1.4908249,0.08760646,0.48327252,2.3499374,-1.7512996,-1.9297562,-0.23573473,-0.3047266,1.2073284,-0.30885488,0.147183,0.24354404,0.7637802,2.8901873
8804,-0.76326144,-0.5215169,0.65275943,-2.4118,0.4742195,-3.269662,-2.4278157,-2.4668326,-8.04445,0.9395155,-2.030901,-1.488755,-1.2319691,-0.38579047,-0.47280928,-1.3487986,-2.0809956,-1.4485102,1.1202922,1.3508333,0.6979093,1.090361,-0.49214935,0.025250062,-0.7765242,-0.5378643,0.66808426,-2.3689268,-0.31438377,-0.5018082,-1.1965727,-0.015528232,-0.56581837,-3.94635,-1.9343023,-1.4599073,0.56880784,-0.29825497,-0.28256512,0.04148853,-0.28195,-2.6838336,-0.63718086,-0.5957608,-1.6295974,-0.31116462,-1.9073775,1.016603,-0.26895666,0.45580444,0.75089437,-0.29549682,1.8503566,0.55533516,0.81221086,-0.39166448,1.3020502,-0.3470418,-0.33868295,0.65820783,-2.0316267,2.3549576,-0.30105382,0.067335606,0.5210364,0.52609575,0.77088284,0.20207793,1.025862,-0.032246694,1.3379669,1.0290487,0.7282351,1.2042941,0.360889,1.4885967,0.311073,-0.009604581,0.11491987,1.7180305,-0.75157183,-3.0696836,0.20423603,-0.07999906,1.0091639,1.8106779,-0.19790629,0.57138234,0.35012347,3.7357213,0.118663296,1.4697597,0.95878613,-0.18445328,1.1441936,0.18479677,-0.8561813,-0.21429211,-0.82729894,0.21113724,-0.65888697,-0.2914797,-1.4010944,0.9482576,0.79638773,0.30958468,0.13438651,0.013720829,-1.8202558,1.4717197,0.28686646,1.2371908,-0.30463356,-0.19307023,0.6287443,1.0884248,0.55662227,-0.59338534,0.25997472,-0.32474765,0.2619567,0.48288795,-1.6402476,1.6625912,0.8485078,-0.6168504,1.0860176,1.2064044,0.36407906,-5.055538,0.19487688,-0.23418394,0.0015213042,-0.3162955,0.16810733,-1.1786594,-1.7016068,-4.5462832,1.0682074,0.39634788,0.085735515,1.2341671,-0.5820315,0.46028203,-0.0069107264,0.47230595,-2.3569016,-0.19606274,0.30749047,0.12819114,0.64162505,0.4594739,1.1742873,-1.341759,-0.18297347
8821,6.2338376,1.5285507,0.47934493,1.6630499,-0.5973459,2.9192364,3.872078,-0.5748127,0.37669998,-0.46022344,2.360171,1.0928774,2.0411336,0.24660292,0.4735089,1.905046,2.3799572,-0.06979882,-0.3437085,-1.5941422,-0.88579977,-0.6963964,0.2019842,-0.0027781627,-0.25472796,3.2038622,0.49679014,0.8847915,1.441044,-1.2936875,0.9644722,1.053838,-0.9526221,0.8455,0.84142035,1.6084592,2.2509272,0.5655085,1.035629,-0.6432946,0.55094963,0.5865667,-0.88270867,-2.170723,2.5930853,1.5890694,1.1694143,-0.056325823,0.9223142,-2.0176704,-0.7565659,0.37389553,-0.8753887,-0.66321033,3.5703607,1.9107237,1.22936,-0.40490672,-0.2730574,-1.1686926,0.45003533,0.19320475,0.12496367,1.1713316,0.4648655,0.118612215,1.0611496,0.45065796,0.016884416,0.35985586,0.15871912,-1.0790573,-0.9262664,-0.14460424,-0.45136413,-0.84730566,-0.3109081,-0.2534893,0.7374612,0.33600453,-0.41537398,0.9603439,0.13137001,-0.5847497,-0.6735163,-0.34819743,0.9736509,-0.051962353,0.25508937,-0.2263362,3.246904,3.2195892,2.062535,4.909439,0.5582993,0.69193524,4.710887,-0.95532775,1.3870759,-0.013963819,1.0551908,2.6267488,0.8266578,2.806435,-1.1113343,2.3308873,0.5572128,-0.3962929,0.19131199,-0.5576707,-0.23673287,0.24534678,-0.030578576,4.62024,-0.31245342,0.64367723,3.244087,0.48653355,-0.13288471,-0.029916212,-0.6338675,0.40235132,0.110129,-0.00066112727,-0.45543006,0.8859832,-0.14122108,0.849323,1.5001863,1.7399449,1.0578573,1.9633926,0.51136523,-0.42370525,-0.2661882,-0.96771383,-0.22746179,1.0563424,0.6363929,1.017857,2.2253382,2.3304217,1.7041304,-0.06955562,3.382123,2.8685465,5.3231487,-1.0249914,-0.94446516,-0.55470526,0.33718497,0.081738204,-0.61767495,3.2677727,2.2511113
8826,1.4437542,0.8454411,-0.16141579,-1.37175,-1.1603353,2.4352415,1.0424703,0.29679787,1.5267,-0.9871694,0.7420087,-1.9672894,0.60444736,1.6898282,0.08814016,0.20493719,1.2931845,-0.13276583,0.13751401,0.4316417,-0.7317589,0.09176325,-0.04782841,-0.68136084,0.36816406,0.5205884,1.5313607,0.75181544,-1.0029323,-0.34959146,-0.5876987,1.1804061,0.9052026,1.24965,0.6369119,1.198384,-0.71068764,0.57436085,0.49096793,0.4768988,0.3008688,0.7514746,-1.0991288,-0.65682167,0.6928462,0.7885286,-3.1714158,0.85653675,-0.5405192,1.2372129,-0.2782001,1.405823,0.13091925,0.10114421,-0.4169064,0.3880256,0.6647703,-0.77335334,-0.20314538,-0.17908886,-1.0042505,1.7825062,0.21161702,-0.19504133,1.1035421,-1.0985988,0.5435367,-0.3174237,-0.42190257,-0.16215214,-0.2944338,-0.16509551,-0.5823448,0.65759003,0.14794368,-0.17340985,0.7948984,0.08273029,0.41645974,0.38699374,-0.13774866,0.17056724,-0.43508604,-0.0988853,-1.3095019,-0.24033023,0.30295372,0.10419065,-0.021613438,-0.13898006,1.5343379,2.0837498,1.6203744,0.9546158,0.8600479,1.0117128,1.2902361,-0.23964554,1.5516577,-0.9832593,0.12486762,1.050401,0.71226275,1.8574226,-0.13937826,1.3889961,0.8547622,0.98557025,0.36875975,-0.15998082,-0.24777266,-0.0635776,0.056418538,-0.9321393,-0.8830639,0.74896824,1.0650334,0.12937105,-0.6480168,-0.616149,-1.1810989,1.0323926,0.47260386,0.018400036,-0.9545697,0.93007755,-0.15770076,0.61241865,1.2376999,2.106502,1.0724664,0.96940714,-0.18667659,1.3331534,0.13532084,-1.100235,0.6175573,0.8080338,0.48112953,1.2970253,-0.88097876,-0.94491386,0.09903574,-0.23797816,2.5566707,1.1621804,0.84721744,-0.42900643,0.60460067,-0.0027940874,-0.057646632,-0.32837927,0.06643442,1.2907138,-1.6206604
8835,1.4355187,0.58905554,3.2270799,2.8930001,-0.5209009,1.9357309,0.9966248,2.5583868,3.9698,-0.035895977,0.9842454,0.6647883,1.6473002,1.2634487,0.3570495,1.8231177,-0.72173786,0.49187467,0.4454862,-0.82567704,-0.3471162,0.1777584,1.648534,1.0706007,-0.67426014,2.0745695,0.6653266,1.2549875,-0.20170304,0.5122858,-1.1768842,0.022808567,1.6277344,4.17425,2.7086325,4.221703,0.16657098,4.1426625,0.32011873,2.0515654,0.13025534,1.7818037,1.4609782,0.9324328,2.9547439,0.10471626,0.64175665,1.9800987,0.5385007,5.017496,-1.3053753,2.483013,1.359629,-0.20834807,0.039661847,-0.28535,-0.12314321,-0.4142138,-0.6846597,0.077869445,0.03400058,0.07744743,1.3238028,-0.5664097,-0.39977977,1.5376692,-0.87227786,0.46047425,-0.7752419,-0.5281929,-0.23001161,1.3456852,0.3577116,1.2586989,-0.019556046,-0.09656305,1.8456302,-0.34423155,1.187842,1.0258838,1.4600797,1.6992118,0.7839194,0.33977866,-0.8718889,0.16632938,0.9918424,-1.0396848,0.71739966,0.9274545,0.89385307,0.70034117,0.4587029,1.6800584,0.67150563,-0.6316835,1.0802029,-1.1783854,2.062491,0.56282187,0.5047636,1.8893284,1.5664103,-0.009332992,-0.509576,1.6799599,-0.18498741,-0.0494734,1.2670808,-0.37742853,0.46262896,0.34142864,0.45195135,0.49806398,0.14784443,-1.263679,-1.1379757,0.83629,0.5153654,-0.054665565,-1.1861053,-0.046875134,0.3629436,0.14940333,-0.3701632,-0.08406535,-0.33091334,0.46992525,0.48810583,3.324071,1.1424277,-0.31087273,1.3618324,3.6162305,-0.62330234,-0.55956113,1.4902408,3.1147609,0.25357568,-0.058481485,-0.17056477,0.14852482,0.6237413,2.191822,3.1069758,1.1868012,2.1531553,3.1913218,-0.2115306,2.6262856,0.27385673,0.27294806,-1.1769563,2.9659805,-0.7492686
8837,-0.20313227,-0.3523088,0.5877597,2.7931,-0.045927852,0.7117203,2.15061,0.5675774,3.8237,-0.14497888,0.17983538,-0.8322844,1.5156829,0.44457686,-0.5754988,-0.814623,-0.82870626,-0.26795244,-0.28284228,0.25744766,0.3235128,-0.057093043,0.36338437,0.12134422,-0.71388006,0.19700515,-1.2719414,-0.46698558,0.65884185,0.7019262,0.16343588,-0.25485218,-0.7179431,2.6866002,0.9535911,1.5717952,1.5418141,1.6771762,0.035843953,0.035843372,0.89779985,1.1380562,1.6732376,-6.515143,2.6297975,-0.59344053,-0.49747452,0.7932142,0.5002157,1.7074227,0.805042,1.3928406,-0.6204246,-0.9659612,2.6355448,-0.4278441,0.8297425,2.1340418,-0.12687814,1.5208921,-0.5930642,-0.67570996,0.3837572,0.660139,-1.0120866,0.18323791,1.6312525,0.5046882,-0.85220945,0.70171905,0.45740098,-0.5479952,-0.92319334,-1.440103,0.99154204,1.0648634,0.78916645,-0.40621707,-0.46731907,0.05558358,0.43895724,-0.6144665,-0.7139858,-0.60156506,0.57032955,1.3880105,0.6765552,0.2879185,1.4588959,2.9919517,-0.799675,0.2801143,1.3384938,-0.5257478,0.6814966,-0.15089267,-0.55037785,-0.36430633,1.040587,0.6028272,-0.02875179,0.4502989,-0.41615477,0.35527256,0.49262178,0.40100646,0.17019626,0.71002924,0.93120503,0.41927373,0.69778144,-0.603914,0.7245488,1.190223,0.62205875,-0.95335776,-0.09433314,1.7634757,0.0702765,-0.44139326,1.5547931,0.8011769,0.8348804,2.0090857,-0.087209955,0.41800067,-1.0195541,1.3131853,-0.8148109,1.2507303,0.7642883,0.13082744,-2.2159054,2.4692261,0.21603602,1.4161972,0.6561297,1.8672429,-1.1672529,0.4370165,0.23591363,0.63866866,0.012865424,-0.6983823,0.5359984,-0.91283286,-0.3801515,-0.7899126,0.21647924,-1.010943,-0.50330555,-0.22421737,1.8539331,1.9582078,0.16176455
8851,1.9796425,0.39444113,0.3396397,1.84185,0.64348334,0.8579762,0.081634924,1.0762177,4.0893,0.41844898,-0.082518205,0.834931,2.1891868,0.37242642,-0.6915389,0.54102343,1.4015021,0.52395654,-0.24753766,0.7163317,-0.2737072,-0.38247058,-0.37885368,-0.4410552,-0.0019830763,1.6692083,0.7871093,1.129493,0.38031945,-0.011229396,-0.8511028,0.054844722,0.4545036,2.5147,0.49235994,3.815101,-0.50287956,2.6309028,0.49449745,2.1364028,-0.26120102,0.77974993,0.59567755,-0.17719126,1.6529255,1.0452765,0.8955642,0.6699947,0.17203906,8.776891,-0.69650733,2.4923923,0.49956748,-0.14443822,0.20294303,0.82422376,0.34596047,-0.8125598,0.37752688,-0.62568253,-0.64857924,0.6286075,0.37607548,0.044319604,-0.10107204,0.06425628,-0.08541761,-0.68270975,-0.16299573,-0.18832925,-0.49871778,-0.06973839,-0.66230094,-0.15105127,0.8972073,-0.31827542,1.92533,0.09962831,-0.32716906,-0.1370247,0.2308285,0.8708929,0.48482865,-0.33132306,-0.3685915,0.25752115,-0.79981446,0.09568893,-0.17006849,0.5331607,-0.16325215,-0.88355565,-0.32704183,1.1281463,-0.1272775,-0.13865829,-0.13081676,-0.7332079,-0.18256378,0.04088056,-0.102877766,0.9786173,-0.45150957,0.08435537,0.18927568,-0.48115763,-0.112715214,1.9664868,1.9143934,-0.19994673,-0.10465499,-0.7000714,0.009149544,-1.8719103,0.9015144,0.5451267,-0.32811594,1.3354249,-0.22181034,-0.011992663,-0.7839532,-0.35594174,-0.028311446,1.0894278,0.90470076,-0.09079811,-0.82971084,0.44950026,1.3024592,2.0909057,0.24581394,-0.23916678,-0.29780716,3.1829865,-0.26234287,0.17848164,1.0793984,2.7591321,0.43322837,-0.04954786,-0.2048957,1.2612062,-0.5889343,0.14065975,0.594788,-0.3811397,-0.3190184,1.1680088,0.41805726,-0.16589004,-0.10398814,0.09251346,-0.85517955,2.5603127,0.41021425
8869,0.24742617,0.8235302,0.6688191,3.19445,-0.46584278,1.670139,0.93934965,1.420582,4.58135,0.7545901,1.8730764,2.1318085,1.7279923,-0.058319636,0.94091356,0.495144,2.712966,0.081925526,-0.6117531,-1.2759061,-0.104006484,-0.040101185,0.86344963,-0.35787132,-0.37541214,1.2517283,0.77652633,0.35886306,0.38996273,-0.6550932,-0.71505916,-0.5152295,0.6258111,4.63545,3.778954,4.390151,2.482189,5.533723,0.7276502,1.4529057,0.057523534,1.6285588,0.41317895,0.5182896,1.83736,0.96774805,0.21901542,2.2550282,1.4944041,6.390064,-0.1945615,2.769046,-0.3384756,-0.007644523,1.8677162,-0.22493613,-0.50002784,-0.2004677,-0.22804523,-0.83708405,0.37528327,-0.14821514,0.53352803,1.2575296,1.1203674,-0.40502343,-0.0057086814,2.9547908,-0.29696417,0.5229961,0.027030945,0.98441756,0.07097873,1.6762626,0.61029476,-1.0656006,0.55147153,-0.57042056,0.2834218,0.097183466,0.61559665,0.11898911,2.1379123,2.2668016,-0.5621551,0.43146127,0.5976136,-0.44670707,-0.18481657,5.907877,1.2578437,-0.71096003,0.30158156,0.80868137,0.07328831,1.4860071,0.047015578,0.51409775,1.1316977,0.13483062,0.26234144,0.6674262,0.71433353,-0.4740501,-0.093947336,0.8423829,1.7090816,0.7720534,2.5596564,-0.33137462,2.1282434,0.050694585,-0.80460703,0.47582063,-0.21240965,-0.22359028,0.13284042,0.14117312,-0.40666425,3.2151763,-0.5951966,1.6355649,0.2882591,0.019723773,-0.24672426,3.662644,0.06005264,0.014146194,-0.49586228,3.8067808,1.502898,-0.20048495,-0.08550517,3.1170805,0.2289176,-0.6948005,1.0802219,2.2787127,0.17582715,-0.0839158,-0.068289444,5.3212557,0.21716781,0.2500889,-0.012955875,0.19341637,0.91936177,-0.09158884,-0.2077723,0.78357166,0.021348983,0.9805852,-1.3227088,3.7723148,-1.4352359
8870,0.1427352,-0.17805289,-1.9053698,-0.1717,-2.5596225,0.62234676,1.1279904,0.27417797,-0.37019998,-0.57698834,1.0471959,-0.3738508,1.4669317,-0.20155057,0.49911702,4.492277,5.7547855,0.18766005,-0.15017492,-0.4085178,-0.32678747,-0.6996522,0.87458706,-0.1477592,0.22561067,-0.85050935,-1.2389995,-0.32168984,-0.03429089,0.91051376,-0.66354704,-0.17868659,-0.698347,-0.28829998,0.7088754,-0.30696076,0.30100465,-1.8767526,0.080544285,-3.1316667,3.2107425,-3.3171504,-3.9978695,-4.1238065,1.83703,-1.3531353,1.6181183,-1.1270185,-1.2701652,4.956743,-1.475434,-0.669428,-2.570968,-0.34777907,1.5548522,0.99733156,1.0667301,-2.5644531,-2.0101779,-1.7979126,-3.843091,-1.8171718,-1.2345877,0.70465666,0.15308675,-2.5152626,1.0681345,0.5102223,0.22389404,1.2691991,0.8562957,-1.7855389,-0.7090896,-3.6473248,-1.8309374,-1.8761744,-1.3542743,1.3179026,0.5252678,-0.59031236,-0.8505714,-1.2759889,-2.0611625,-1.4005016,0.4497946,-1.4731185,-0.3132736,-0.003981918,-2.1095116,1.4115256,0.7348472,1.8383777,1.4080422,1.4096262,1.5843741,1.1476364,1.1505108,-0.17241338,0.7392454,-1.6513746,1.1421834,0.9664905,0.3360455,2.9667685,1.7088852,1.5818386,-0.74378145,-0.23557052,-4.1856503,0.21843033,0.8111738,-0.40406638,-1.1952621,-0.88053703,0.488395,0.786538,2.0122843,0.07973474,0.2085899,-1.3859286,-1.2648034,0.8031231,0.1804539,0.20476939,0.8573775,1.6846484,-1.7494318,0.5317345,-0.54373085,-1.2868148,0.7407738,0.8079072,-0.604645,2.7465687,0.27348638,0.078282654,-0.9436871,1.7738421,-1.0700436,1.7107567,0.13928866,3.5014234,1.0715159,-1.1168635,1.4661655,1.3419728,0.41220796,-1.3633921,-0.31742996,-0.119306654,0.25620624,-0.825649,-0.5644203,-1.1451068,-2.0926442
