,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27058,ST27219,ST27223,ST27243,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
10099,0.9997137,-0.7483609,0.3351159,1.7133398,0.6044713,-0.19573043,0.046724144,-0.08103167,-1.11182,-1.0467403,0.9164,1.4095986,1.992904,-0.9931392,-1.6702936,-1.3135018,-0.60377574,1.4488,-0.63145,1.5127307,1.1844692,0.28756005,1.690984,2.4861362,-0.91619027,-0.1790433,-1.3584864,0.5276461,-1.9195652,0.8810922,-0.64184695,0.7294,-0.041267168,0.84901196,2.3630226,0.74419355,0.965939,0.721861,0.6124,0.4630601,0.3257686,-0.45775595,0.82332253,1.7350268,0.065722376,-2.5356739,0.75141025,0.9257756,-0.8502943,-0.28130955,0.16812512,0.7558254,0.71222204,1.6976335,0.39138663,-0.4719411,0.3591408,1.5515832,-1.7839615,0.16077739,0.5035216,-0.63764924,-0.43483692,-2.02025,-1.984034,0.32824492,-0.63470805,-0.4957503,0.36833668,-2.8062835,-2.5257761,-0.84393346,0.12928066,-0.5273413,-0.009633411,2.774105,0.2765084,0.7298624,-1.0207927,-0.4642428,-0.69082147,0.8435245,0.50103676,-9.76575,-6.9193125,-0.31286764,0.8378039,0.95646507,-0.1526105,0.4142781,1.3971,-0.2910328,-1.9384742,-2.1101108,-0.38396877,0.2950831,0.51126266,-2.6503024,0.7404808,1.67802,-0.5203159,0.73804206,0.38405865
10112,1.8121808,-4.6109776,0.11170167,3.453073,-0.44868237,-0.1161226,0.497101,-3.3405924,-0.56604636,1.3723476,-2.23255,-7.386259,2.6594498,-3.1802459,-3.5352921,-6.5182877,-7.6938343,0.28059998,-5.4328003,-7.3507156,-8.886078,-7.7580814,-2.439372,2.7311518,3.4159608,-0.6883936,-0.77832806,-1.8368566,-5.966245,-0.6569334,-1.2749342,-0.71165,-0.38815245,-0.64465976,-1.6003032,-0.98603475,-2.5452466,0.16606475,-1.56585,-0.29610628,-1.8017061,-0.7097416,-0.68618447,-3.7767184,-3.2463355,-5.879943,-2.6210403,-2.8161135,-4.722455,-6.065116,-4.3270144,-2.9312756,-3.2315664,-5.56855,-1.326691,-8.007353,0.22928594,-1.5885959,-1.9608166,-0.661792,-0.04512518,0.41076976,-1.366558,-0.3443,0.069807366,1.6682761,0.04358916,0.119680956,-0.0781173,-8.162299,-7.614017,-2.3156316,-1.4718568,-0.505432,0.15850681,-4.7950954,-3.8089943,-5.237819,0.35841942,-0.6046748,-0.6635351,0.9153497,-0.4695198,-7.78965,0.15481618,-3.6547108,-0.3043162,-1.664645,-0.45877478,-0.1598673,-2.8987,-0.11973649,-0.1896777,-0.7100104,-2.757852,-0.037253622,-4.5863132,-7.991455,-2.3923407,-5.0461144,-0.57406557,0.87954926,-0.4678725
10123,0.23395902,-0.037072465,0.12773833,-1.2085731,1.2105185,-0.3849436,-0.8867383,-0.93402636,0.10895364,0.19643307,2.4403,7.999222,-1.5331078,-0.033664063,7.7212,4.401317,2.1130235,-0.7142,8.30295,9.092444,0.50487787,8.350707,0.44762838,-2.386127,-0.12538081,-0.73657143,-0.78613496,0.9175271,-0.3166359,-0.96198773,-0.58308756,-1.44265,-2.2090614,-2.4263203,0.75309616,0.023446333,-0.8259376,-1.172322,-0.043700002,0.8692979,2.1482267,-0.0427595,0.56195474,1.5396421,0.51644164,10.0,0.06171098,1.9053688,1.944742,1.7876463,3.2490878,2.8377619,1.9311595,1.5440016,-0.25069118,2.1688433,0.5521921,1.5093067,1.3102651,-0.58762574,-0.30785066,-1.021697,0.21216983,0.9053,1.3350701,1.5330228,-0.14340447,-0.45691454,-0.60468346,5.585216,6.99793,0.55654275,-0.06328255,-0.43957677,0.10730772,9.254981,5.722988,8.506863,0.07201716,-0.43989167,-0.7503567,-0.5785657,0.3724531,5.2072496,-1.3798394,1.1146805,0.21936731,0.014129572,0.9376747,-0.16573195,1.46665,-0.7941208,-0.58891225,0.041470528,-1.2008924,-0.3540529,3.6980588,5.0068316,0.13292524,8.940281,-0.33249468,-0.14994067,0.34575373
10131,-0.7904608,-0.3991429,-0.10815218,-0.44759214,-1.1513554,0.62495184,0.49897718,-1.5709407,0.062498152,-0.12022018,-1.06205,4.5251617,-0.092736796,-1.2827682,0.136291,0.0971268,0.18570003,0.68555003,5.0797,4.335817,-0.29711884,5.200427,-1.2744339,-0.40773153,-1.9110286,0.23729715,1.1801847,-1.2997274,-0.6285552,-0.4132408,-0.12534186,-1.8471999,-0.45962363,-1.0755693,0.4841954,0.01777199,-0.69615316,0.25104257,1.03855,-0.5587791,-4.901447,0.051025108,-0.24459442,-0.5268942,-2.0523481,2.277715,0.6279626,2.207729,0.6647244,0.15726453,0.67204106,0.08168413,-0.3078575,1.7795596,0.12204635,0.07925229,0.11125227,0.27891457,-1.8193486,0.55416864,0.18775934,0.66665465,-0.44304338,-2.33675,-1.2242239,-0.5130363,-1.3060923,1.0841361,0.5119785,-0.87507504,-2.2283545,-1.7354393,-0.27642614,0.56846917,-1.2015016,3.0141358,1.6053677,3.7581258,1.021238,-0.123563886,-0.77572984,0.5044491,-0.6732428,-3.93795,-3.5372024,-0.866791,-1.5283533,-0.9384726,-0.4234888,0.5186169,-1.5644,0.35933805,0.22679912,0.10125053,-1.9606726,-0.84529984,0.048316956,-2.3961627,-0.75116247,2.117117,-0.72997725,1.3627633,0.050007932
10146,-1.7333008,-1.2295606,-0.043954484,-1.738275,0.32529914,-0.0013742214,0.7059638,-3.0408998,-0.21622723,-2.5769496,-1.64885,-5.518965,-2.6833756,-1.5180738,-5.549545,-5.7172627,-6.002363,0.0676,-4.0411,-6.4536,-2.2826395,-6.5183992,-1.2112625,-3.6521373,-1.4532433,-1.5816277,0.48552036,0.552983,-3.078032,0.10356764,-0.1565524,-2.2421,-1.1527317,-2.6216378,0.07264426,0.09165418,-4.4103246,0.13969861,-0.59714997,-0.21717244,-3.5600982,-0.926178,-0.2629673,-1.2744267,-2.1585429,-7.7593517,-0.3173677,1.2943928,-0.7760899,-2.2588,-2.2976584,-0.91967976,-1.2888381,-2.3644626,-0.194359,-1.7854847,0.52604306,-1.3210845,-0.044329807,-0.77830637,0.48294863,-0.09143493,-1.9298284,-5.13875,-4.95824,-2.4265442,0.22310819,0.6346748,0.86498,-2.5464501,-3.2583196,-0.5938095,0.0053220317,0.13925761,0.34324464,-8.57664,-7.677162,-8.197998,0.65368223,-0.37793523,0.15489013,0.8182739,0.5717149,-5.08285,-5.0575233,-0.96306115,-0.67155045,0.08508355,-0.39996058,0.31697178,-2.1206,0.49248293,0.1411318,-0.5221489,-1.3154789,0.098925546,-1.9611235,-2.4993076,-1.4804895,-9.014214,0.11018926,-1.4045401,0.091555044
10150,-0.41311365,0.3487442,-0.31778896,1.9709982,-0.5219022,0.054075316,-0.5058064,-0.08394806,-0.11816791,0.11449981,1.05095,-2.5258808,1.9961376,0.051203713,0.8195275,0.22963157,1.77931,-0.18984997,-2.7662,-2.983239,0.7161247,-2.35774,-0.5948776,1.9915876,0.26959127,-0.3823863,-0.046156973,0.6054592,0.21300048,0.44777286,-0.07034617,2.11365,1.5482323,2.0012262,-0.17735502,0.268525,1.4004871,-0.41134292,-0.96215,-0.013227925,0.8761956,-0.9684274,-0.41806468,0.20515582,-0.39416194,0.014094159,-0.58267534,0.937677,0.25884086,-0.02998782,0.7067032,0.5112234,1.0912635,-0.7478577,-0.26789877,-0.7812947,0.42749736,0.38073397,-0.12171553,0.2827524,0.46409696,-0.2324206,-0.099658996,-0.6029,-0.32263964,-0.15930216,-0.22262745,-0.8335177,0.3757305,1.049751,0.9468687,0.16809535,-0.5382928,-0.49295038,-0.39910138,-2.1547165,-2.8207285,-2.2030046,-0.49135128,0.67201066,0.3415984,0.42575392,0.24493912,2.0795999,2.9419088,-0.15269908,0.34148878,0.48152092,-0.09459557,0.0026266426,0.99255,-0.7217127,-0.25556177,0.037824392,0.23104092,0.7698759,0.91537344,0.83617413,0.45964658,-2.4347177,-0.12826619,-0.074927814,0.8932483
10153,0.07155518,0.14873342,-0.02990719,-0.20174515,0.008155718,0.059385136,-0.063929126,1.085666,1.0460603,0.5646848,0.28675,-1.5418001,-0.971833,-0.34194863,-1.7078809,-1.7612822,-1.5073187,-0.2566,-5.04995,-5.0138454,-0.88252974,-5.7673984,0.16018045,-1.4450711,0.027306274,-0.10535964,0.2560866,0.931364,-1.0065571,0.20595294,0.12088427,-1.7386501,-1.4163498,-1.7926334,-0.8552903,-0.4523652,-1.9524324,-0.058534183,0.2672,0.09569365,0.07159436,0.00048545375,-0.42098087,-0.83722806,-1.7821294,-2.7867305,-0.7271056,-0.9244437,-1.0781157,-1.3026825,-0.510437,-0.5990228,-2.3040476,0.46333662,-0.72013885,-0.043174893,0.013589311,-1.5582633,0.9127636,-0.61010003,0.27495813,0.52150995,-2.1819146,1.6929,0.8924888,0.26533455,-0.42342436,-0.2429454,0.54341453,0.98764205,0.3653245,0.0932011,0.28678715,-0.064447194,0.12728742,-5.2356257,-0.84345996,-3.8037233,0.14379987,-0.0033289874,1.3512999,-0.75739396,-0.41229406,1.5469501,2.9781518,-0.7283027,0.06359771,0.1992647,-0.17527896,-0.43830404,-0.08214998,0.1328887,-0.41199154,-0.13744402,0.8899006,0.27596173,0.14066309,1.4202571,-0.017965153,-3.6409678,0.08337018,0.25514156,-0.47571713
10165,-0.5264914,-0.91181207,0.20511225,-0.3021206,0.48084152,-0.3160134,0.046386316,-3.272554,-0.32584703,0.42760402,-0.57175,-5.9789762,0.16053268,1.0754769,-1.5332727,-1.2402614,-1.5922574,0.29895,-4.219,-5.3109035,0.768768,-4.9247255,-0.28696358,-0.9001813,0.73346865,-0.056005687,-0.10299155,0.28825456,-1.0823,0.21299884,0.1766728,0.10339999,0.0072354935,-0.23839107,-2.5397348,-0.69704187,-0.610155,1.250753,0.3999,0.25099292,-0.7058478,0.52886903,-0.15495822,0.11824617,-0.7901528,-4.375981,0.8283209,-2.2456956,-3.4158523,-3.9892783,-0.8664687,-1.1189166,-0.7529466,-0.5964584,-0.31658375,-0.81777287,0.013264775,-0.6453908,0.74297196,-0.026269682,-0.05365485,-0.062268883,0.04135616,-0.32920003,-1.2137008,-0.4434488,0.6099308,-1.0188637,0.17297252,-4.112025,-3.5423987,-0.12250803,1.2617407,0.951837,0.6800446,-1.6113343,-6.4570875,-1.6781995,0.45027843,0.36652583,0.30376184,-0.6589329,0.7472198,0.09195,1.7651268,0.44600806,0.3098027,0.21903223,0.7224358,0.58945286,-0.478,-0.32890987,-0.76386946,0.20205879,0.33236963,0.06009102,-1.0133202,-2.9734464,-0.5898179,-3.0350442,0.2527963,-1.1492748,-0.04088013
1017,-1.7383103,1.429175,1.1075274,-1.3363018,0.9107096,-0.55058455,0.7658634,4.2300873,0.48048294,-1.4906468,-1.8900499,-2.2897983,-1.7760587,-0.7408461,-4.578431,-5.356266,-6.0292835,0.50345,-1.926,-1.9278644,-3.7743676,0.43127966,0.9572714,-2.7522395,-0.1538238,-1.1851703,0.25436965,0.07701344,-3.5375938,-0.060354367,-1.1434753,-1.7204001,-0.36898834,-1.178123,-5.9493876,0.4810734,-2.5166337,1.1630462,-0.0538,0.14535941,-6.397644,-0.8784301,-0.68570215,-1.2470933,-0.7825642,-0.84686345,0.3286634,-5.066567,-1.5513769,-1.8551209,-3.3491971,-2.5604255,-1.8571779,1.0720975,0.7089927,0.9611993,1.3434472,-1.2620997,0.19601347,-0.25404698,0.27492502,0.4324459,-2.500062,3.49295,3.7726803,-1.6715391,0.11994465,-0.10122565,1.2554722,-1.8581809,-2.0048783,-1.8974847,-0.29113916,2.5203278,0.7608447,-0.74611115,2.0297866,0.85749656,-0.54851574,-0.4810488,-0.8961409,1.193728,0.43412575,-3.3325,-3.5778565,-1.7976952,-1.0905297,-1.1253217,-0.54371893,0.24539639,2.08845,-0.32981783,-1.7146509,-1.0123976,-1.9568778,0.9878179,-4.33679,-0.8105067,1.5823405,-2.7074313,0.016517475,-1.7866687,-0.13267124
10174,2.2069187,0.10570732,0.904533,1.415514,0.6227801,0.36130616,-0.18410166,0.88264346,-0.9463279,0.9127366,-1.0367999,-0.48605463,1.6970243,-1.2904863,-1.6951823,0.81373703,-0.7395754,0.46570003,0.25465,-1.6451321,-0.0690496,0.8470693,1.640557,0.93827486,0.62576807,-1.338755,-0.0083961785,0.021907747,0.27095938,-0.41383845,-0.70465076,-0.79235005,-0.46493432,-3.8220422,-10.0,-0.5981266,-0.1819866,-0.5411383,0.87785,-1.2571263,0.03929398,0.39658597,0.94739115,0.4165791,-1.3647745,-1.5569905,-0.3241945,-9.889313,-9.067059,-10.000001,2.8277051,3.0746036,1.7084149,0.29887855,-0.42535684,-3.439392,0.32764727,1.3668603,-0.6921035,0.58568573,0.43776876,0.8414641,-0.7525641,-0.112100005,0.82766974,1.4387245,-0.73481405,0.1639697,0.050438195,-1.4252541,-3.262964,0.43544728,0.42205098,-0.7172463,-0.5395615,-2.5313454,0.2696468,0.7668468,-3.6125157,-0.2724237,-0.34242153,0.6895513,-0.8163451,-9.657249,-8.604814,-1.504793,-0.47194803,-0.092694774,0.26363635,0.33312804,-1.7935,0.36673132,-0.0404421,0.1955164,-1.7886151,0.489018,2.0991907,-1.33374,0.27975604,-1.7232978,-0.5627231,1.8868333,2.4874375
10180,0.817822,0.25612837,0.5268792,0.7250854,-0.58349097,0.06793588,0.7320478,-3.1318154,1.7103647,1.5179393,0.60935,3.131391,0.58980334,0.64443934,-1.0058241,0.45200074,-1.0496567,0.2469,1.46355,1.0225333,1.0528077,1.978263,-0.9716214,0.5492435,0.61698806,0.8183163,-0.048317365,0.13480441,0.84770036,-0.13784501,-0.5599704,0.038100004,-0.20680529,0.8771697,5.502932,0.11031021,1.1564035,-0.033503033,0.79625005,0.33862466,5.18199,0.21086743,-0.7195063,-0.21609277,1.4166206,6.3424215,-0.31250224,0.6329676,-0.041200556,0.8928094,-0.07414415,3.6804914,-0.062543795,0.40160552,-1.1925608,-0.26516014,0.11450122,0.1313965,0.8318226,-0.6250391,0.03566155,-0.2834926,-0.5341106,4.9276,4.2604294,0.3816649,-0.5449052,-0.8189939,-0.19488534,3.541525,2.8453083,-0.14736858,-0.9902886,-1.1477468,-0.15819316,-3.4907265,-4.4840555,-0.71692896,-0.4683488,1.3946457,-0.37642756,-0.4872865,3.327183,1.8298,-1.1106915,-0.31859022,-0.07709268,-0.3959785,1.1865289,-0.3570847,-3.7033,0.012715995,-0.15029421,-0.80997086,1.3434849,-0.21009417,0.20321733,3.084939,-0.31820005,-0.43897867,-0.25841746,0.3979034,-1.1491983
1019,-2.4166856,-0.07501595,0.5807742,-4.1420965,-0.4318006,-0.37849054,0.17661716,-0.9667497,0.05174486,-3.728078,-1.8311,-3.965054,-3.738153,-0.53158545,-6.9571643,-2.9470823,-3.531749,-0.20835,-2.1943002,-3.3632703,-1.2573495,-1.7782898,0.5819887,-3.8335037,-2.11305,-2.2690163,0.09139252,-1.3468802,-1.8425994,0.21649845,-0.5040532,-1.5265,-1.0646286,-1.8479903,-7.925825,-1.3441225,-0.8551897,0.74603057,0.32544997,-0.28065276,-2.1647744,-0.3108604,-0.33342472,0.33621794,0.26674914,-6.939422,-0.6047406,-8.665105,-9.38419,-9.877123,-0.27890134,-1.1672466,-1.4438937,-1.5476384,-0.5032833,0.21176074,0.70449233,-2.326182,-0.49676183,-1.6730839,0.024651587,-0.13003676,-2.119156,-3.0088,-3.648667,-3.753871,-0.38960874,0.7113187,1.1159239,-8.441244,-9.086202,0.13910213,0.26913643,0.4233184,0.95690143,-4.5326734,-1.9772286,-2.459578,0.7364021,-0.19685975,0.06834612,0.2034238,0.32892597,-8.4002495,0.14261828,-0.8029999,-0.4894017,-0.44394124,-0.4338581,0.51176417,-0.017949998,0.88776404,-0.1421386,-0.76796126,-2.187723,-0.5242273,-0.7276082,-6.522416,-0.06423658,-4.318764,-0.38696653,-2.6951175,-0.63574696
10190,-1.9050031,-0.8882366,0.7567772,-2.5357022,0.23145299,0.26147306,0.13674638,-0.806308,-0.5030525,-3.1524723,-1.42335,-4.6837745,-3.356503,-0.42905548,-3.6635356,-1.6961657,-2.191233,-0.019600004,-4.60985,-8.398806,-0.21727297,-5.999799,-0.18442522,-3.7197855,-1.0711641,-1.6637325,0.04527171,0.30404702,-2.3938386,-0.13280363,0.42940634,0.15904999,-0.8344183,-0.54274344,-2.9929833,-0.97293544,-1.3811545,-0.032786444,0.30665,-0.66371,-3.8652825,-0.81354827,0.04285895,-0.20778117,0.20167996,-6.7970715,-0.6021098,0.15248032,-0.8756386,-1.7675829,-3.334549,-1.9094565,-2.500946,-1.3575952,0.69964117,-1.6982715,-0.43935,-2.244636,-0.12897938,-0.36991367,0.5190995,0.37232983,-2.2869391,-10.0,-10.0,-2.4096038,0.90945804,0.2316285,0.7523,-3.880537,-3.6983292,0.18054768,-0.14833775,-0.942222,0.40748453,-3.4224668,-4.154003,-4.4108787,0.56714755,-0.022448607,0.8670949,0.8251379,-0.18787801,-5.9636497,-2.2754133,-1.2148855,0.7978582,0.441204,0.3412798,0.70070946,-2.36235,0.19880785,-0.5335066,0.84902847,0.12792347,-0.2833054,-3.3467512,-2.485969,0.5494297,-6.0488663,0.35058984,-1.2908223,-0.9408595
102,-0.8557715,-1.9826694,-0.25688148,3.2734537,-0.073061325,0.37405053,0.2515543,-3.7955222,0.32402512,-1.9230883,0.041950002,0.062931895,3.414224,2.1473775,-1.8108919,-0.33045766,0.0012436509,5.167,-0.68840003,-1.9747446,0.5288589,-2.6011634,-0.7540432,3.926163,0.157888,-0.8539342,0.7567302,-0.030130416,-0.8159218,-0.47052294,0.109034464,1.99125,4.729062,2.5419014,1.9988658,1.9035258,1.3864303,0.7687968,-0.7762,-0.24977536,-2.9297545,0.08618586,-0.41580564,-0.15012987,-1.9033751,-3.7859516,0.05219437,2.3594189,2.293045,1.8936198,1.7206314,1.4958781,1.8292634,-0.64571697,-0.38329333,-0.40538913,0.9917703,2.9131052,-0.8157917,0.294627,0.29808336,-0.10275336,0.7838625,-2.86205,-1.3590348,-0.41706765,-0.25121444,0.41140318,0.5313353,-1.8306665,-2.7599487,-1.202407,-0.21677582,0.11923699,0.85325265,-1.8845516,-4.797093,-1.413705,-1.058427,-0.91459644,-0.8260526,0.38275903,0.15883923,-1.5316,-3.9617033,-1.07565,-0.19391458,0.7094408,-1.016571,0.5360126,-0.75320005,-0.61217284,0.12638637,0.9357113,-1.6838884,-0.82663435,1.2089622,-2.3974245,-1.1882813,-2.5048394,0.05721096,-1.3394037,1.7116156
10206,-1.5370736,-0.7312635,-0.22527227,1.5826653,-0.44303358,0.030699119,-0.6970014,0.8559943,0.99720776,0.11854711,0.20565,7.839544,0.40053695,0.67161953,7.0377645,4.546913,2.5496051,-0.4556,7.14895,8.533739,1.5524966,7.409536,-0.54212564,0.1957997,0.1410037,0.62659883,-1.1482388,0.14418627,1.9998089,-0.29151115,0.20075333,-1.3754,0.010695234,0.34397423,0.6467078,0.13699985,0.95741546,0.5602172,-0.95425,0.45338,0.7145217,1.4781277,-0.68362164,-0.69773936,3.0181365,9.056412,0.03978701,-0.5654869,-1.0267005,0.29199982,0.91680956,1.569252,1.1821852,-0.6605725,-0.93672127,-0.6447302,-0.6301437,0.29830977,-0.04462315,-1.3548123,-0.08609345,-0.78879374,1.5496702,4.9296503,2.4444866,0.38111562,-0.06283186,-0.26467717,-1.3752623,5.322368,6.688945,-0.4674897,0.05741647,-0.25316167,-0.25294355,9.101,5.232799,7.333267,-0.12876806,-0.11836927,0.5362062,-0.15386146,-0.64694846,5.1779,1.2728934,1.3617988,0.18155064,0.07730271,0.3181367,0.14438844,1.5474,-0.0036459714,0.3499467,-0.8887529,0.4163205,-0.051315784,1.2763903,5.387619,0.9779633,8.392851,-0.5392035,-0.7388804,0.5525562
1021,-0.45194662,-0.037119612,0.05963693,1.7329831,0.031236157,0.06792568,0.40793326,-0.4526349,-0.23344785,0.21293557,-0.4091,1.2171999,0.84545386,-0.83652997,-2.6687593,-1.5374517,-2.421619,-1.08585,1.2051499,-0.14315523,-0.8295336,0.9282056,-0.8106821,0.690716,-1.5482264,-1.97637,-0.47409537,0.19625922,-0.36120188,-0.40976274,0.05564183,1.8333001,-0.56861055,0.027386919,-1.4568416,-1.8693063,-1.398807,-0.58026767,-1.0586,-1.0765773,-1.7980462,-0.2886774,-1.0324285,-1.3813986,-1.783453,2.6398587,0.313711,-3.4726691,-1.8299387,-1.9396424,-1.3564998,-0.0050902665,-0.56938344,0.032597393,-0.4403442,-1.0523891,0.9780931,-0.76720405,1.1755314,-0.25695702,0.006997358,0.1455265,-1.5876467,0.92969996,0.67351437,-0.28172335,0.21815002,0.45237392,-0.08396121,-0.10866701,-0.2752128,-1.0109969,-1.466015,0.8586233,0.77768993,0.70880103,-4.0431566,1.8827376,-0.5580102,-0.84111387,0.07146138,0.275414,-1.0770427,2.31865,6.5418243,-1.166728,-1.175153,-1.7288815,-1.3133678,-0.6674051,-1.3269,-0.00125321,-0.025371104,0.17348637,1.3179784,-0.31124395,-1.6393025,0.14456916,-0.39338118,0.6911355,-0.21255341,-0.13184255,-0.9081848
1022,0.9833394,1.0212977,-0.03344688,4.6622763,-0.5055518,-0.715297,-0.5958881,0.7453617,-0.42135793,2.035384,1.38255,-10.0,3.9321592,1.5738425,1.6734722,1.9430518,3.2396836,-0.9489,-10.0,-8.425465,1.4156973,-9.999999,-0.77000153,4.200839,0.9240916,0.79673266,-0.51399493,0.77122,2.3798823,-0.2850209,-0.29232612,-0.63285005,0.5197441,-0.861975,0.21505119,0.52603024,-0.60316753,-0.17966811,-0.06835,-0.55002624,0.04797258,-0.69155884,0.65322006,0.76206803,0.068407595,-2.3321333,0.1222513,0.58199954,1.4729395,0.9409883,5.5539527,3.333313,2.268495,0.9504628,0.15585843,0.83250123,-0.5830809,2.1416984,0.21661171,0.1635882,-0.75088465,-0.32871753,-0.83695126,4.9393,6.337652,1.2104615,0.09214128,-0.7759098,-0.5049548,1.5401052,0.9979048,0.5374918,-0.5936686,-0.5840217,-0.28081155,-9.058313,-1.9300511,-9.6159315,-0.17349328,-0.781863,-0.3246041,0.04014595,-0.029621169,7.48415,8.3634205,-0.043523967,1.0463524,-0.16504082,0.51090705,-0.4856757,-0.89265,0.48482808,0.15652196,0.31596512,0.74776334,-0.047691137,5.726631,2.7946947,0.99806285,-8.653688,-0.26995474,1.555592,0.58520335
10221,0.55425006,1.647884,1.1627258,-3.2593272,-0.45739967,-0.41234428,0.018163607,1.8192849,0.29722324,2.087068,3.0386999,2.3126025,-3.123722,1.0817466,1.2599095,0.9877412,2.9491177,-1.01,-4.4102,1.8753853,0.7579529,-5.772136,-0.6584766,-2.7686033,-1.3585799,-0.814793,0.63512653,0.7649836,1.4753029,1.6204262,-0.67253613,-2.3782501,-2.6023793,-3.0317383,1.3465272,1.7390194,-1.0420343,-3.5486605,1.54875,-0.10969617,-3.0993128,0.2917084,0.6200117,1.9096012,1.3418076,-1.1762329,0.87510896,5.2884674,2.5777655,2.49762,5.914792,4.838339,4.181265,0.41726395,0.36433604,1.4600775,0.2555248,3.090136,0.98062503,0.8778001,0.23269606,0.65896446,-1.1557277,-2.45085,-2.641831,1.4161513,0.22513215,-0.48965725,-0.46601415,6.0937624,6.2505665,0.24929821,-1.1505051,0.10090469,0.06429046,-4.9275894,4.4475164,-5.359228,0.25826442,0.9819035,2.1048508,-0.6452958,-0.112317294,2.4651499,-1.6459479,0.115957536,0.5848447,1.2820184,0.7754585,-0.101504706,2.73105,-0.72865045,0.6328517,-0.28034705,0.30316412,0.3571015,6.1780386,5.731038,-0.040332787,-3.135016,-0.10241726,2.1038327,0.023967115
10227,0.47129244,-0.18488964,-0.14490905,1.4904197,0.74772,0.039174482,0.8645072,0.9124639,-0.18538155,1.1852456,0.676,1.1618347,-0.96934193,0.24762315,1.090007,0.4517846,2.0437434,1.2523501,3.05345,1.6564602,1.297831,1.3790896,0.2682798,0.8821498,0.8893642,0.078664124,-0.01809179,0.027266711,-0.5606018,1.0688919,1.2316228,-0.53999996,-0.75475097,1.3048055,-2.083944,2.6599574,-0.099983126,-0.41329318,-0.026299998,0.25673094,1.8438393,0.43472663,-0.08199628,0.8575001,-1.1277465,-1.0665716,-0.3647362,0.4119072,-0.7548272,-1.4490525,1.8081994,1.9734545,1.7954382,0.9304317,0.37991,-0.14173283,0.226875,1.4498992,-0.91626054,0.06626582,1.9149559,0.7713199,-0.299956,1.79345,0.2539829,0.33039027,-0.29174322,0.8106514,0.9969928,-1.5281104,-3.121334,0.008144639,1.4046693,-0.51685935,-0.26610366,0.17488669,0.7121345,-0.2874715,0.07455692,0.4961034,0.25490165,0.6339975,1.0289598,-3.3285499,-3.7916908,0.34525454,0.634456,0.2426095,-0.5798898,0.5087464,-0.12395,0.3377645,-0.4902079,0.8520148,-1.7861779,0.37548965,1.5195913,-3.7714972,-0.22294843,0.8123493,1.0748249,0.0064836442,1.2938726
10237,2.0099783,0.08987799,1.1979082,0.11061305,0.04862105,0.631905,0.41191435,-0.39466253,-1.5394253,1.5088354,0.07505001,-0.78612185,-0.28145316,1.3722358,-3.664934,2.8983412,2.5524812,0.66745,-1.3187,-0.596048,0.12148154,0.92906946,-0.3135252,1.7573605,-0.59363407,-2.5505428,-0.76298285,-0.900246,1.8222716,-0.76758766,-0.10768296,0.47794998,-1.2216239,0.9540406,-6.5691543,-2.0449522,1.8847065,0.40174928,-0.4162,-0.45830446,3.2825208,-0.048321202,-0.86064136,-0.9787845,-1.5614245,-5.848626,-0.06190384,-7.7157593,-4.823893,-6.00648,-3.6312926,-4.1725345,-2.0079014,-0.8148678,-0.85437775,-2.8396268,0.7388044,-4.414158,-1.1265199,-0.10872277,0.4663024,-0.18988341,-2.014893,2.80555,3.2343283,1.2013531,0.07142511,0.19237046,0.26076525,1.8111494,1.3212,-0.07295498,-0.626786,-0.05115728,-0.062080562,-2.367927,-0.4557442,-1.7120317,-0.5542682,-0.4331493,-0.06672992,-0.38794217,-0.47159937,1.3792,-0.39711747,-2.0533404,-1.0223826,-0.7694986,1.2194893,0.73116904,-0.606,-0.1785188,0.04748938,0.40578887,-0.22460684,0.43159407,-4.203597,1.6449951,0.34650564,-2.4894025,0.15830949,1.0924175,-0.9638532
