,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17802,ST17956,ST18022,ST18776,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26090,ST26111,ST26112,ST26210,ST26267,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26737,ST26745,ST26764,ST26988,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27243,ST27341,ST27399,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
10099,1.6371133,-0.34261137,1.0298874,-0.0025381371,0.32509142,-0.22874069,0.694353,-1.0094934,0.9922775,1.428565,1.6866617,-1.78755,-0.5523871,-0.379854,-0.46516752,0.25112575,0.8004892,3.235672,1.5923169,1.7917798,2.9216106,0.5163913,0.5230948,-0.56048083,0.008637935,1.2786517,-1.6686215,-0.83034635,-1.470361,1.5633594,-0.5676769,0.8980758,1.2976142,0.04794681,0.8693381,-0.15162104,0.0007741302,0.75817025,1.3934491,-0.62429297,-0.3275536,1.59026,1.6445615,0.28522015,-0.1667937,1.2226881,0.5870573,0.739131,0.8953672,0.15442021,-1.1535659,1.7943223,-0.16663355,-0.12217395,1.615216,-1.1793537,-0.51443607,-0.61717194,-1.1177876,-1.8341832,-0.74058604,-0.17475167,0.0005690232,-0.30176395,1.0499355,-1.6610239,-0.3792178,-0.7341119,4.095208,0.4695189,3.00438,0.21916401,-0.900233,-0.2440939,-0.10812095,1.3765564,-0.7142151,-0.2792008,-0.30675453,-0.95108485,1.0827606,-3.448738,-3.5715525,-0.31684753,-0.55032694,1.2018499,0.25102177,0.122944176,0.45766032,-1.2722052,-3.35025,0.8695071,-0.6702312,-1.1587332,0.43112063,-0.33959097,-1.1666241,-0.5890481,0.5412083,0.05962479,2.5665374,0.7325707,-0.08461426
10112,1.0772414,-3.07525,-4.575859,1.5918801,-4.3018184,-0.039842717,-3.6764448,1.2834557,-0.34525353,-5.7850146,0.64610577,-2.4007,-2.3307288,-2.005442,-4.0976806,-5.669441,0.13255519,-5.2733207,-8.203012,-5.80763,-4.9058247,-1.5598245,0.24659657,1.9863832,-0.020615175,-1.4569058,-1.2267487,0.15792327,-0.17056218,-0.49424955,0.5792861,-0.1650816,-1.319268,0.2172311,-2.254525,-0.41801095,-0.4001968,0.09752458,-1.696483,0.28562585,0.24899057,-0.89930844,-2.034801,-3.4968565,-0.81613624,-1.8690645,-3.5183778,-4.033952,-2.0785315,-0.46811152,-1.1794833,-2.6717951,-0.8978254,-3.44899,-1.1591154,-1.5197155,0.183748,0.54544204,0.83375293,0.93109936,1.5562401,-5.312049,-5.684358,-5.963056,-0.06513576,-1.0484465,0.034519136,-0.20166226,-2.5717072,-2.449788,-6.5113745,-0.12576763,1.0330985,0.49912116,0.3089322,-0.6195731,0.17705877,-2.7324004,0.07954484,0.67841923,0.2910459,-2.433987,-1.1138632,1.0448012,-1.07638,-1.1642034,-1.2644156,-1.4786181,-0.21636441,0.43974102,-1.8962,-3.0238757,-0.48949397,0.7815772,-0.7850351,-0.39296335,-0.52633524,-0.942881,-6.442101,-2.2431948,-3.6286316,0.48974627,0.2677433
10123,-1.9876657,0.649203,-0.102643356,-0.6170538,0.3151005,-0.053216994,-2.5389547,-1.9710193,0.92367625,-0.8659241,-3.9345498,8.64355,-1.8274933,-3.384863,0.22293264,0.22321999,-3.6149485,-1.8624241,2.227761,0.11035394,-0.075974524,0.45623094,-4.259965,-1.8952874,-5.5188804,0.10022027,-0.21695936,0.47445452,-0.29611748,-4.426034,-3.227376,-4.065599,-2.0192494,-0.87919414,-3.427827,-2.4350514,-0.46509016,-1.6620561,-1.9966946,-0.48197904,-1.4474847,-1.2055426,-2.9361372,-2.6024685,-0.05485519,1.7922387,-1.7049632,-0.17342274,0.5649076,0.77223206,-0.29840285,-0.35878772,1.20613,0.9505445,-0.845608,2.0756454,-0.25255907,-1.6864877,-2.4985,-3.2180548,-1.485272,0.6107992,-3.7356029,-3.6105342,0.10376954,-1.4185946,0.51272154,-0.70618457,-0.23652276,-0.7830816,-2.3000958,-0.24588104,0.11705015,-0.23229626,0.7760756,-0.5327347,0.63798565,1.3534052,0.08508807,0.31289825,0.65068537,-2.5033414,1.1254857,0.2960785,0.17144987,-0.50344104,-0.28177625,1.435732,-0.032198556,-0.9750162,-1.20485,0.30314645,-1.5177083,0.45681173,-0.31797093,-1.5380682,-1.8123341,1.8467305,-4.322493,0.3438253,-2.1419444,-1.435251,0.3701427
10131,-0.30233616,-0.63879853,-1.3896878,0.22391656,0.08246297,-0.6867006,-1.4114149,-1.6337929,-0.26823822,2.7136488,-1.0914044,1.26455,-1.23632,-0.32730147,-0.60490954,-1.9336071,-1.0935035,3.6069825,2.8535175,0.69436175,1.31991,-0.051490247,-0.37868077,0.449463,-1.1293908,-0.63900894,-0.6663214,-0.72557414,0.69638467,0.28821522,0.11702109,0.8229169,-0.6916638,-0.23203053,0.25887826,1.0985032,0.41276368,0.7392735,-4.398903,0.43531626,-0.758834,0.5845217,0.9953283,-1.0229692,0.016323358,0.3887254,-1.213184,-0.021745175,0.62510586,-0.20311233,0.17909372,0.3577618,0.41099524,-1.1510983,0.022181064,0.6224169,-0.035487644,-1.2797017,-1.9448547,-2.8535628,-1.2856243,-0.8093362,-0.39045107,-1.325126,0.98459744,0.09444219,0.15433313,-0.79701996,0.9531708,1.4485698,1.0137185,0.80393004,-1.1005176,-0.50453347,-0.34326932,0.26225135,0.5663579,-0.024115637,0.25616926,-0.049000006,-0.37385112,-3.4394288,-4.297629,0.18775007,-1.8930784,0.28075027,-0.40550655,-0.8161926,0.28575188,0.00032915175,-3.3417997,0.30183083,-0.48751554,-1.1145176,-0.20485748,0.6327722,0.17103553,0.39858362,-0.5857299,-0.14471535,0.3276175,-0.103984356,-0.21405832
10146,0.0023761988,-1.0608847,1.021222,-1.7246623,0.98484325,0.074007556,-1.1526109,-1.0995764,-0.2824316,-5.908801,-0.39594465,-4.51805,-3.0519216,-0.92119133,-5.8600483,-7.8196783,-0.08610539,-3.6328502,-4.605962,0.10850799,-2.1956282,-1.2892401,-2.0410013,-0.53903437,-0.32387328,1.3143213,-0.98997664,-4.752638,0.304095,-0.23277123,-1.4053284,-1.0065591,1.1825609,0.63810766,-0.6855713,-0.53246975,0.23123443,-0.3079384,-0.85210454,0.3822852,-0.4192451,-3.5168033,-1.0563612,-4.0446944,-0.14768165,0.63953495,-0.7856675,-1.1956291,-0.9155677,0.31193703,0.095132574,-0.3063017,0.19142598,0.98139757,-0.2833716,-2.9383743,-3.1207244,-3.115277,-5.4461484,-6.0210543,0.20088637,-5.062888,-2.203158,-5.05818,0.30688637,-2.9649057,0.14645249,0.13552462,-1.8266032,-2.816187,-3.2016842,0.75564265,-0.07071029,0.16701698,-0.084580176,1.3726697,-1.8726501,-0.03448822,0.6672204,0.44681835,-0.0918531,-5.725938,-4.570098,-0.16117752,0.25652462,-0.000640057,0.86226964,-0.9670223,0.60473776,-0.36732858,-3.4262002,-0.3479479,0.09244844,0.31835636,0.49505514,0.53902084,-0.017124087,-1.1964821,-0.76347005,0.4811324,-4.218794,0.46552235,0.044513635
10150,0.80816185,-0.71662164,0.01878728,2.077621,-0.22043861,0.08508374,-0.6514681,0.17267062,0.7094443,-3.9554105,2.349262,-6.552,0.04732636,2.5436015,2.814392,3.232285,1.2836045,-7.254245,-7.3320107,1.6101011,0.13638836,-0.84086835,2.201074,0.44918656,1.3881682,-0.011459039,0.56374145,-0.49916372,-0.1904003,2.7530913,2.2831,1.9067488,-0.09495648,0.036653128,2.9221277,0.24546716,0.2024202,-0.51231885,0.81452227,1.4003346,2.2334652,1.3831435,-2.7966857,3.503234,-0.4532629,1.5508299,-0.18593691,0.578296,2.4831412,1.0256827,1.368023,-1.1902294,-0.83549625,-1.5766273,-1.9902593,-0.0066554435,-4.0103226,0.15860046,1.9012997,1.884188,0.8047271,-3.3341196,3.1629992,3.3594308,-0.6589715,0.95261437,-0.9322931,-0.2376957,-3.4592564,-8.699717,0.80650276,-0.65061206,-0.702379,-0.44872546,0.5615057,0.7007896,-0.44164678,-0.08862868,0.009221628,-0.2759334,-3.5879972,6.1705556,6.895001,-0.14813626,-0.27236548,-0.8466188,-3.3780003,0.72565633,-0.32998616,-0.8799395,6.0305004,1.980442,-1.0169191,-0.6626557,-0.07673013,-0.88402265,-1.1175705,1.7565427,3.2620983,-0.22137743,-2.836704,1.2330617,1.271621
10153,0.05805827,1.254966,0.49331588,0.1835936,-0.26301953,-0.6365821,2.377901,-0.1503942,-6.0785904,-9.250856,-3.849009,-0.82344997,-0.8493602,-4.4640646,-3.4273696,-7.2503834,-0.5199003,-8.197395,-2.1763694,0.77049524,-7.121529,0.6818451,-0.2242449,-3.5771391,0.57993627,0.60926807,-1.6352568,-0.40275794,-0.27259195,-4.8468113,-5.441738,-3.2201843,-3.3985903,-0.18074977,-3.0039334,0.33208898,0.090355046,0.03050363,-1.631438,-0.7169324,-1.7529395,-0.9116138,-1.7115767,-4.659318,-0.12350254,-4.916492,-0.2806815,0.3526638,0.43357718,-1.5462321,0.12131235,1.1179552,-0.17906395,-0.016386986,-0.6854538,0.16655144,-1.5357709,-1.6618707,1.056447,0.6252518,-0.9583536,3.7480617,2.718386,2.188434,0.67123854,-1.0651846,-0.8921796,-0.5688828,-5.8588233,1.9780897,-3.3575077,-3.9505963,0.6987052,-1.1415774,-0.72401947,1.2303337,0.38478094,-1.1027434,-0.09265447,-0.3574813,0.31005126,5.6424956,3.646517,0.23239237,-0.3076774,-0.055067725,-0.9735254,-0.7796393,0.52359515,0.18703087,6.4673004,-1.5717343,0.5323467,-0.46347606,0.18828505,-0.26664296,-0.048898593,-0.15949854,2.8292909,0.4258864,-7.255972,0.20052642,-0.9331589
10165,-1.4142992,-1.7774653,-1.1340361,-0.9121152,-0.5712524,0.11055088,-3.6390095,-0.12149876,-4.521512,-3.6101346,-1.6126063,-0.81105,-2.5956955,-3.845018,-1.0691068,-6.203146,-1.2899579,-2.915824,-4.135617,0.49790913,-3.4786396,-0.4349717,-1.6621629,-2.6954517,-0.8272299,-0.90127146,-2.0783765,0.6731594,0.5784614,-1.8162587,-1.5401185,-1.8498766,-3.5311031,-1.4026412,0.08890215,0.49899107,-0.5437497,-0.77599406,-1.3692079,-1.2144675,-1.2367887,-1.9022762,-1.1511343,-2.5396378,-0.76899534,-1.7596618,-3.1890984,-2.9631615,-1.0171372,-1.2640189,-2.2249358,0.011349971,-1.2490166,-0.92611593,-3.4546254,-1.3513224,0.48502624,-1.1402984,0.29328352,-0.055747136,0.051158093,-0.08447102,-5.088686,-4.427429,-1.2121596,-2.0677962,0.60098255,-2.1126034,-2.628755,-4.815389,-3.2408893,-1.4901828,-0.4591242,-2.0944817,-0.30324978,0.16620645,0.3276382,-1.3253722,-0.057158515,-0.6853538,0.57929647,-1.772764,1.7564348,-0.01737716,-0.22373319,0.26367578,0.5057763,-1.4885286,-1.1114835,-0.37034357,1.465,-1.8409688,0.18457332,0.639673,-0.7781204,-0.21175316,-1.9748627,-3.1883442,-1.4920647,-1.4021609,-3.2921057,-0.27873838,-0.5501639
1017,-1.8359447,1.5094473,0.23721558,-0.7122415,0.36483675,-0.7467481,2.76243,-1.7190773,0.17136559,-0.18457988,-0.1893864,-7.02695,-1.3394512,-3.4869056,-2.7039,-5.5371466,0.9489727,-0.41335627,1.2056117,-2.2640553,-0.8270971,0.9782374,-0.85959864,-0.57637227,0.86426246,0.3957326,-2.7954245,0.14990753,-0.83079064,-2.2733457,-1.4064991,-2.223466,-2.4277205,0.9868436,-1.8370717,0.9728635,0.4730671,1.8348851,-2.3443284,0.09299211,0.6068716,0.6496064,0.22448711,-3.4458385,0.6789636,-5.9007607,-1.3385113,-1.4220005,-1.727627,0.38322395,-1.1939859,0.5235395,0.50176334,0.9006736,-0.7949114,-1.1873841,-0.60514104,0.07041788,3.0979002,2.544683,-1.5975283,-1.6828469,-3.2943301,-3.0385754,0.36041844,-1.0101175,-0.061584085,0.8827799,-0.5560311,2.4849992,1.7320385,0.1961101,-0.021486476,-0.16315039,0.2712404,0.044677332,0.45408654,0.13564241,0.4036371,0.4407827,-0.09692168,-2.4538798,-2.1068518,0.036142692,-0.6255715,-0.50766885,0.25617123,-1.9010062,0.19138524,0.4752231,-2.66465,2.0514865,-1.2002541,-0.6887388,-0.45299,-1.8449548,-1.0100677,-1.1655638,-2.6914725,0.9637619,0.37149483,-1.6804107,0.5338114
10174,1.336784,-0.14730322,0.06615176,-0.19013572,-0.14381702,-0.18148375,1.2841325,1.1569815,0.35366675,-0.38156426,0.91678023,-1.37445,-0.29513735,1.6732023,-0.33941472,0.9538206,-0.015923157,0.76325315,-0.00022730231,-0.16287096,0.6382481,0.047211066,0.30198592,0.6199499,1.3221297,1.1658115,0.949559,-1.5337334,-0.09317369,-1.9172843,-1.5270545,-1.8049394,-3.3802261,0.25640833,-0.012353316,0.004605338,0.40066108,0.13397774,0.20689581,-0.42691508,-0.43921953,0.17672634,-0.041011788,1.5824836,-0.50275284,-2.8138885,-3.4968739,-3.3880353,1.3616186,0.4629224,0.45456848,-0.8042228,-0.33138546,-1.0949922,0.63809633,-0.34280849,0.07525897,-0.13573614,0.58152235,0.14509511,-0.40500912,-0.50365645,-1.1548994,-1.1815308,-0.032339692,-0.5088063,-0.057588596,0.362729,0.5498035,0.7837926,-0.95042104,-0.93456584,0.53170466,-0.3587796,-2.0657032,-0.838869,-1.4146779,-0.18189171,-0.13798188,-0.5305891,0.35942245,-3.1464548,-2.3803234,-0.3991567,0.25397313,0.8865131,-0.8542984,-0.6870587,-1.1689086,-1.7055973,-2.5945501,-0.870577,0.72748977,-0.6951891,0.3479526,0.2724571,0.45760345,1.2761736,-0.40108296,-0.07710779,0.17764848,1.0179927,0.13360614
10180,-0.6080911,0.42059878,-1.5412683,1.4011605,-0.61183155,-0.15933302,-2.5607388,1.3521959,0.42362362,7.043972,0.8167539,0.45554996,0.9453078,0.1788505,-0.63178504,2.9310803,1.3615117,4.62689,2.7425365,0.59173155,2.5810115,-0.16326082,1.8790636,-0.07808499,0.15909079,-0.27733377,1.5484514,1.4645653,0.76303047,-1.0743067,1.8185078,-0.1472509,4.672744,1.2796698,0.14906941,-0.69996333,0.5907475,0.059091814,1.4404261,0.36312467,-0.48361513,0.24055159,-1.4616123,2.6547797,0.052883677,0.9633051,4.1858397,2.7589633,0.27258444,0.074028276,1.6672908,-0.4349314,0.0661069,-0.33753663,0.27945608,0.03479992,0.52827144,0.8122046,4.7450504,5.4831085,0.43124563,-1.2096345,2.817597,2.8694053,-1.158994,-0.43215203,0.6744683,-0.75351715,2.7991745,-3.0850558,-2.8846574,-0.316379,0.27855402,0.47610986,-0.56218445,-0.96029186,-0.12425392,-0.52123016,-0.7924164,-0.26899573,0.096392706,0.65768826,-0.815962,0.05050932,0.2011549,-0.092997506,-0.52717686,0.3307407,-1.6270417,0.4107437,1.10385,-2.0878491,0.50933367,0.35102582,-1.3657537,-0.21505399,1.109257,1.1102809,2.765155,-0.12202868,1.7555103,0.37645882,0.2042395
1019,-1.283942,0.64322793,0.6456073,-2.8531241,0.16912976,1.153434,0.743156,-0.35312364,-0.9190378,1.5258983,-2.4320862,-8.5527,-0.34199643,-0.0886929,-2.0351655,-4.2907624,0.8025286,1.1300766,-2.0881908,-0.58809125,1.3527876,-0.5270285,-2.0176032,-0.24699718,-1.1804278,-0.8704268,0.16800256,1.1262585,-0.22958349,-2.1402624,-1.599982,-2.3463945,-3.8797266,-0.9217114,-1.4747983,0.30532917,1.3216791,-0.5343853,0.35725504,-0.91549253,-0.16081932,-0.08311941,-1.2986645,-7.463928,0.6710331,-6.3288,-6.2139816,-5.485398,-0.2129511,-0.710317,-0.94565374,0.2839524,0.22062413,0.4268332,-2.331719,0.24347572,-0.0866334,0.055982098,0.38432816,0.85771024,-0.45700973,-1.0787418,-5.2515297,-4.296559,0.030433849,0.6092003,0.7475953,0.45111424,1.6930754,2.326764,1.6135337,0.3031595,0.71485394,0.25161982,1.104915,-0.25209934,0.28610453,0.4271161,0.41585398,0.8672187,0.16027792,-4.223878,-0.3299175,0.6139209,-0.76869655,-1.2893043,-0.10167158,-0.8238257,-0.27242994,0.46191603,-3.16665,0.6685412,0.5036988,0.10401572,-0.15993056,0.4385561,0.102837235,-0.27816266,-3.232007,0.2376236,1.8439963,-0.7323025,-0.032268867
10190,-2.2027001,-2.9442844,0.9647092,-0.8283648,0.11456653,0.7567694,-2.4744022,-0.23065707,-0.11793941,-7.647822,-2.2426858,-8.10725,-1.357052,-0.68476003,0.3028827,-4.276237,-1.0428716,-8.575468,-4.491461,-0.66713053,-5.057314,-0.2216622,-1.7069585,0.5016699,-3.6448574,-0.21286996,0.20318566,0.43647176,0.19495028,-3.1849241,0.48049766,-0.18747474,0.06998102,0.2779827,-3.8576465,0.10316929,-0.4239921,-0.77486885,-3.400404,-7.1413345,0.7819662,-1.3853023,-0.38482937,-3.610386,0.4333496,0.27505556,-0.6811878,-0.13600332,-3.3485227,-3.4165041,-0.06386481,-0.63446045,0.5007295,0.040138304,-2.5523546,0.658471,-0.18986304,-2.6485908,-9.899107,-9.051018,0.11532739,-4.8072805,-2.94303,-0.9533192,0.47572678,1.5522383,-0.035758547,0.12262344,-8.113986,-1.8196352,-5.661744,-2.5851517,0.33301175,0.4038542,0.97983545,-1.4765377,1.0798442,0.0058098063,0.625159,0.298007,-0.978307,-4.5902333,-1.4970391,1.4022648,0.98535514,-0.59620667,-0.31606933,0.43754384,0.8132011,0.4028608,-3.4515998,-1.3679984,0.4127953,0.45518544,-0.11932282,0.5315614,0.50390023,-0.6579118,-1.5994549,0.7640182,-5.3754334,-0.30893332,-0.11146264
102,0.49494168,0.05299166,0.89616114,1.3023258,2.3143523,0.5621904,-1.6821928,-1.4166806,0.43622208,-3.1872163,2.1533313,-2.0632,0.50418913,-0.81831324,-0.17451748,-2.3033564,1.5229157,-1.243741,-2.2798545,0.84185183,-2.0254357,-0.26595506,0.85522497,1.2912837,-0.1999766,1.5168654,-1.2398231,0.08008209,-0.25668713,0.7818002,0.14270021,1.4183041,1.728641,-0.29711664,1.2705379,1.6722039,0.6691141,0.5607135,-0.41885665,-0.17726628,-0.32555184,0.76734,1.8593228,-0.9676069,-0.34328124,2.9719195,-0.5341048,2.1517248,0.42315063,2.1109645,-1.1509645,-0.0457033,-0.9051045,-0.72229373,1.3439151,0.21854338,0.18573272,-0.6068374,-1.685065,-2.6063259,-1.0684323,-0.73957086,-0.9991522,-1.8475543,1.8270196,0.026593413,-0.15446338,-0.18922067,-0.9348358,-4.0917907,-0.77075,0.2774947,-0.5222145,-0.3462647,0.72758496,0.51664805,0.9578044,0.88797104,0.93220645,1.3310704,1.6093603,-2.1993687,-1.9490798,0.3661828,0.95940715,1.1606369,2.3415906,-0.27038142,0.69048774,-0.2183856,-2.57365,1.847666,-0.54156494,0.1917617,1.2413251,0.2596308,-1.346009,1.2810591,-1.0559733,-0.31053305,-1.789953,-0.39334676,0.35578072
10206,-0.6888338,-0.04869227,0.5762641,0.34446082,-0.0955553,-0.09928611,2.0134609,-1.1136277,-0.29107955,-0.3417042,0.76037383,3.42415,0.5437439,-0.7603094,-0.14613432,1.7209679,-1.0796542,0.031870157,1.282306,0.4959916,0.43551698,-0.13007675,0.3359647,0.16198984,-0.10339069,0.4339648,-0.75881284,-0.688093,-0.38393497,-0.22017282,-1.4617246,0.2329084,-0.566967,-1.6067227,-0.45954245,-0.19679521,-0.9180151,-0.12297468,-0.9383183,-0.099279895,-0.46600407,-0.48222756,0.98050034,0.8205397,-1.1804147,-0.58329827,-3.0088124,-1.0370501,0.53253084,0.4112318,-1.302325,-0.49964145,-0.5348201,-1.1696839,0.8166696,-0.59439087,0.05639787,-0.2453434,-0.5532296,-1.3370411,-1.3549331,2.9123518,0.7236935,1.4112215,-0.09024878,-0.7465863,-0.1881585,-0.03962642,0.16793835,4.2786913,-0.46721458,0.75494623,-0.18509975,-0.9564236,-1.0434903,0.3430819,-0.8236133,-0.74677783,-0.8717004,0.03579316,0.2605053,1.4126146,-0.38000408,-0.74440086,0.97424376,0.53930616,0.34169695,-0.30021074,0.0071647763,-1.0048821,1.52825,0.6854549,0.30633807,0.266756,-0.014634073,-0.19751427,-0.68724763,-0.8466444,1.4582355,-0.82703376,-0.7157874,-0.7204863,0.123330474
1021,-0.1634405,1.0029484,1.0137684,0.3621773,0.4915838,0.54396343,-0.06723189,0.16105556,-0.5465018,0.6513493,0.3143894,-2.7867498,-0.9553939,-1.205824,-2.2038267,-2.3986554,-1.7081983,-1.150269,-0.8118508,0.20897442,-1.6336327,0.537144,0.04234034,-0.9414797,-3.4102106,-1.0656936,-1.0283242,0.16715549,0.0055773705,-1.1489208,-0.4873502,-0.8161536,-2.6893106,-0.9604136,-1.1335518,0.20570414,0.3066541,-0.9811363,-1.6782284,-0.51481235,-0.94450694,-1.8931255,-2.9551673,-2.5922582,-0.06291756,-2.340653,-4.2229633,-1.9134778,-0.91254807,-0.14142185,-1.0117623,-0.084381506,0.37858176,-0.57423455,-1.7791798,1.1972415,-0.6354843,-1.6928375,1.1900241,1.1422079,-0.13505965,-1.0658321,-0.31304097,-0.5629204,1.0417675,-0.42452237,-0.068409905,-0.28758088,-2.7244835,-3.9845262,-2.3086553,-0.03521254,0.0068317354,0.49426618,0.8139441,-0.03188114,-0.3458271,-0.046314746,-0.094479024,0.81098115,0.0030219406,3.562374,5.1853876,0.35104358,-0.8353094,-0.7903981,-0.48773074,0.017633468,0.26350674,0.27388585,3.74135,-0.41479617,-0.3061231,0.65595675,0.05818996,0.22112566,0.06012644,-1.0293875,0.15828368,0.25315225,-2.2995148,-0.18602148,-0.28440773
1022,0.13058844,1.0659887,0.5507374,3.6556907,0.029955074,0.55889785,1.7747169,1.5936363,0.7714709,-10.0,3.615746,-6.9907002,1.3784981,-0.89741933,2.7187362,2.33235,-2.036221,-10.0,-3.8605866,0.88418984,-8.799747,-0.43319276,3.4732056,0.7957758,-0.6387557,0.30194283,-0.57051706,-0.21495777,-0.19623883,0.14525107,-0.5592022,-0.8989429,-0.7411098,-1.0403484,-0.44493476,-0.6505784,-0.05926846,-1.1700405,-0.49009997,-1.0099089,-0.55944717,-0.49765843,-0.34112662,-0.9653386,-1.3036454,-1.983614,0.75192136,0.7205045,3.6106133,0.22504793,-0.7002147,0.4641714,-0.87118435,-0.60031176,0.245008,0.39379555,-0.16918154,-0.84248924,4.2891927,5.2697225,1.873798,1.804615,1.7755663,2.4281514,0.4169522,1.40939,-0.1486673,-0.7147521,-10.0,1.5554259,-9.155275,-0.44565263,-0.19858007,0.48314437,-0.48782325,-1.0822518,0.32444113,-0.36745697,-0.5977287,-0.40196103,-0.12962776,6.718047,8.713007,0.018926919,-0.11655312,-0.35446715,-0.11347611,0.38857168,0.94070226,-0.983747,5.79285,-0.73568976,-0.2212389,-0.2529962,-0.4109654,0.12557718,-0.26135957,3.7341907,1.9041122,0.19761863,-9.740158,2.0102792,0.61284727
10221,0.1694566,1.273016,-1.4006448,-2.7331,0.16105968,-0.7071022,3.8314862,2.3818002,0.05304037,7.9953046,-3.830308,-0.74280006,4.2964034,1.270324,5.4399085,6.591074,-2.784912,-5.438481,7.0392556,0.3025387,-1.363729,-0.21667327,-4.1614437,-0.6261401,-1.8512077,0.393866,1.3763518,-0.32667607,0.3669231,-3.463138,-1.7965839,-3.2761345,0.6483219,0.5819031,-2.0006166,-2.9829962,1.0568677,-2.316785,-1.482743,-1.1847969,-0.9775082,-1.022244,-1.338138,0.6864981,0.79800564,5.7876797,-0.7939251,1.638786,3.4636858,0.3272466,-0.30534667,-0.30633652,-0.0065102093,2.172204,0.008334961,1.0227602,-0.19106695,-0.007896829,0.21266949,-0.13946405,1.3290169,6.292358,8.067135,8.429707,-0.93735695,-0.04809414,0.030065127,0.09691818,-2.25285,4.864766,-1.2585268,-1.1673021,0.1589858,0.050894137,2.8459802,-0.2986654,-0.13692223,0.661103,0.94610846,0.065350845,-1.0162947,-0.35863167,0.025502898,0.16445015,-0.03690636,0.47112226,0.0033782423,3.66767,-0.74057406,-0.7494494,0.18165,2.7197454,0.9001247,-0.15831374,2.75808,0.25506938,0.6934827,4.445178,7.0946245,0.21708468,-2.6363933,1.031877,-1.1545625
10227,2.3657398,-0.6256224,-0.49113163,0.5315328,2.4365337,-0.75082326,1.4274384,2.5629933,0.1941992,3.4377203,1.4040518,2.5271502,0.87661254,1.8138194,-0.25832534,-0.24843335,0.008262336,3.8915493,0.76214623,-0.09662383,2.232808,0.27690896,1.9448209,2.825357,2.209892,2.9732118,2.723263,-0.46445286,1.6254845,3.4407978,0.07118535,2.4148242,-2.5989592,1.13039,1.7687663,0.9797333,-0.39333755,0.72655004,2.146893,0.7446817,-0.9969756,3.8785715,1.6561702,-0.80294085,1.150775,-0.7005839,2.2824368,-1.5578278,1.6367319,2.797958,2.039003,1.2415118,-0.14835125,0.5307291,2.9419653,1.1733389,2.584384,-0.31228408,2.7691972,0.39747494,0.7150551,3.7397141,-0.40135923,-0.6479379,2.921619,-0.15385391,-0.5539245,-0.65027213,3.9180913,1.9955077,0.10620308,1.053985,-0.9752426,0.16046965,0.064531386,2.8409104,0.9591971,1.229165,-0.6985349,0.9103093,1.757891,-1.9359368,-3.07863,-0.63115215,-1.0615635,2.980908,0.14713658,2.1007,-0.316256,-0.40016046,-2.4594,0.9972394,-0.18260197,-0.43254143,1.2101448,-0.7240307,-0.110192634,2.7404008,-1.8976601,0.19988729,3.3062286,1.6576493,2.0461116
10237,1.5555742,-0.33877626,0.94618577,-0.57033825,0.354968,0.64332116,0.6601025,0.14229146,0.21798131,0.71444446,0.77602124,5.49305,-0.5177949,3.0449643,1.3418344,0.62266326,0.43663993,2.869221,1.1992469,1.4168556,2.0316546,0.045190424,1.0696793,-0.18306747,-0.17159748,0.5768862,-0.27188396,-0.9405192,-0.15043497,1.6660895,-0.47597402,1.1213598,-3.6409073,-0.9554268,1.4376376,0.20039238,0.46666223,-0.38225543,2.6422038,-0.50494885,-1.0568889,0.8590281,0.16540384,0.15180972,0.09138643,-4.5740123,-2.0867534,-2.8549511,-0.55004567,-0.13526839,-0.24028601,0.46232837,-0.09802095,-1.3870809,0.24593115,-0.23533244,0.028060272,-0.56885076,0.97361064,0.4631212,0.3486027,0.9654319,2.4051533,1.6811419,0.40349716,0.40746093,-0.5465035,-1.3936818,2.2199204,1.7713363,3.5140965,-0.24301846,-0.6060617,-0.57706666,-0.8944591,0.8990152,-0.82673264,-0.28934634,-0.5546897,-0.09158652,0.57219183,1.8238733,-0.64762306,-0.057233542,-0.40401855,0.66903186,-0.07403011,1.6059561,0.6942642,-1.0850754,1.3815,0.23913942,-0.103523746,-0.9773756,0.936512,-0.48201704,-1.0540681,-2.2328439,2.3624778,0.059151463,0.44058105,0.57476354,-0.47116807
