,ST1076,ST144,ST16853,ST16876,ST17005,ST17019,ST17262,ST17292,ST17301,ST17302,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17707,ST17814,ST17822,ST17911,ST17912,ST18016,ST18027,ST18683,ST21,ST25,ST25585,ST25632,ST25633,ST25634,ST25646,ST25678,ST25684,ST25688,ST25693,ST25700,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25826,ST25835,ST25849,ST25851,ST25863,ST25869,ST25871,ST25877,ST25880,ST25883,ST25886,ST25895,ST25901,ST25907,ST25929,ST25945,ST25947,ST25972,ST25983,ST25984,ST25995,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26141,ST26183,ST262,ST26248,ST26257,ST26328,ST26330,ST26331,ST26332,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26889,ST27081,ST27223,ST27394,ST27414,ST27418,ST27938,ST28,ST28029,ST28033,ST28307,ST28391,ST317,ST338,ST339,ST462,ST4728,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST817,ST891,ST952,ST965
85236,2.296929,-0.17475674,0.35276726,-0.4130321,0.78006697,0.056577925,-0.71302724,2.3145185,-0.051413212,-0.35222217,2.2535777,2.0277457,1.256867,-0.21603239,1.1155,0.9074222,1.4992102,2.2368288,1.2363597,0.23977369,0.5654619,3.8811445,1.5482897,-0.82026756,2.0931191,0.22957641,2.5823736,-0.688779,1.4209516,0.87250733,-1.6647999,-0.6754526,1.0285134,0.47165,2.1321812,3.2438622,2.5452662,0.6538626,1.2502565,-1.2597165,0.56264186,1.0835071,0.29430002,-0.29691857,0.46017304,1.6834817,1.3323252,0.54315794,1.0960238,0.056621373,2.6403353,0.5563165,3.0430217,1.9724755,-0.41434997,-0.287385,0.6960659,-0.1106208,-0.111145966,-0.8465,-0.7153996,1.2512686,-0.40486205,3.0396566,0.41048393,-1.0475638,-0.49818683,4.0618634,4.2210345,0.01604426,-0.59638983,-0.66070354,-0.41248906,0.381074,0.2826715,-0.1728,-0.9422214,0.91086614,2.2586,0.85528487,0.6105734,0.41541198,1.327694,1.3105137,-0.31315,-1.1897748,0.5422989,-0.5743966,1.2799673,-0.40659687,-0.5714638,-1.398919,0.11666733,-0.07270217,-0.054671466,1.538691,1.6883051,0.8446795,1.3134471,0.27081406,4.447646,0.4244145,-0.87065005,0.9859648,0.6098,1.123165,-2.217172,-1.0431608,4.07825,1.3240999,2.176764,-0.86622906,0.14079736,-0.045704983,-0.91507626,0.8657963,2.8533459,-1.4697179,1.45505,0.2805962,0.3737522,2.0234425,0.18675989,2.6912792,-1.4644876,2.0642548,-0.2194582,-1.5195947,-1.1447484,4.5728397,0.6960379,-0.45366436,0.36072627,2.6631384
85377,-0.22314763,3.2523768,0.502733,-1.4182734,0.55059785,0.66157275,2.0726633,-0.9831867,0.1438437,1.2146151,-2.1378658,-1.716149,1.7605562,-1.2618853,-0.044149995,-1.7029456,1.3308532,0.29192805,-0.49792826,0.6445128,-1.7959926,-0.4738503,-1.4886825,1.1076239,-1.4809184,2.5573826,-1.0298228,0.90705454,1.1688049,-1.0167238,-1.47315,-2.0593288,1.7137573,-1.4235,-2.4502072,-0.34869593,2.931742,1.6349219,-0.31591654,1.106202,-1.5818169,0.42817536,-1.06795,-0.6753396,-0.93672067,-1.2846675,2.0769525,-0.36394414,-0.07993336,-1.149482,2.3694963,2.58197,5.898549,-1.6800427,-0.044000007,0.85048926,0.21221727,-0.23130034,1.1742686,-1.9461,1.1296747,2.1866992,-1.6497266,-2.202237,1.2547696,-2.294424,-3.046958,-1.770038,-2.752674,-2.8973718,-3.0365953,0.14444086,-0.11676131,0.5232776,-0.52460754,0.74835,0.83130217,1.1126771,-2.2898002,-1.2741585,1.0931607,0.2282753,-0.8116926,-2.3447244,-3.2316499,-1.3531402,-0.9707035,5.9517026,0.7255115,0.53380114,0.3752451,1.9338105,3.9749084,1.0198287,0.9270742,1.642504,-1.8184288,-2.599205,-0.66622674,-0.7502668,-2.0364213,1.5037061,-0.5526,1.2099245,-0.2996,0.30479217,-0.30606747,0.5866118,-1.55025,0.57140005,3.1097953,2.1434283,0.82220805,0.31899714,0.12522337,-0.68034655,-2.357575,0.2555322,-0.2414,-0.16635442,0.16704895,-0.37238494,0.72908664,-1.0585244,0.54186755,-1.5518734,0.70760375,-0.5869918,-0.48664212,-1.2684894,-0.32782334,-0.06878034,-1.0132221,0.5542475
8550,0.4624791,0.30444598,0.23263119,0.6711494,2.3441474,0.029427439,0.4201955,0.95290923,-0.7849636,-0.44294336,2.795261,0.3028245,-0.015082389,-0.92233074,0.05950001,1.114993,-0.08268319,1.2500548,0.7104333,0.36636505,1.2493712,-0.26479247,0.22157285,0.7815869,0.075854674,0.153301,-0.46746624,-0.3406322,0.55166113,4.015724,3.1149502,4.823899,0.18464142,0.62135005,1.4829303,0.20318528,2.4607553,0.42956552,0.3168441,0.50616986,0.14849745,-0.0052566193,2.4479,-0.19916257,0.63535154,1.5689648,0.1686018,0.51586825,-0.23285332,0.2463558,0.9851731,1.0367646,0.0671826,0.13085818,-0.37910002,0.6691596,-0.8614999,-0.09873797,0.04134301,4.94525,0.5850282,-0.24527729,1.0123727,1.3272774,0.26554653,0.5033656,1.1151617,0.93278456,1.3315723,0.2553969,1.3520659,0.14113122,-0.24735385,-0.12805119,1.9619052,0.15955001,-0.2512725,0.23575228,-0.17629999,0.35975796,1.567873,-0.45942563,0.5468221,0.6758171,2.91195,-0.5796634,-1.0692598,-0.36392552,1.5808153,-0.11429455,-0.5454396,-0.3178586,1.1316448,1.2711611,-0.52436125,0.6568841,0.00859642,1.2685018,0.8678813,-0.6450727,0.30329406,0.4458262,0.46920002,1.5556053,-0.30545,-0.22414553,-0.40244216,0.18958771,1.27985,-0.3437,0.5890358,0.87656784,0.42164403,0.8422836,-0.28360325,-0.5443752,3.3861933,-0.111428976,-1.9229,-0.4211989,0.7283626,0.5299368,-0.42532688,2.417457,0.5607711,1.577299,-0.4865814,0.2770959,1.1580493,0.77932596,-0.59592235,1.8299451,-0.010603547,-0.29524052
8553,0.14626953,1.2924834,2.099549,-0.03202513,0.56804216,0.043859534,-0.57569665,0.6648537,-0.1936279,1.4036341,-0.20285411,0.37699303,0.30813682,-0.07910827,0.006649971,-1.0637193,1.4072027,3.0460458,2.8354943,0.7810312,-0.3442516,-1.973051,0.47944236,2.1513155,0.5599916,2.43251,-1.0332098,0.70804435,2.126079,0.24059325,-3.33585,-3.3745394,1.8191679,-2.8772001,-4.1030955,-0.8369772,-2.4458804,-5.0999584,0.070717335,0.7462196,-1.1212993,1.588882,-0.4723,-0.5094634,0.24111703,-1.8579004,1.8688555,0.32134044,-0.74008137,-0.8301817,5.145715,-0.70054215,0.5557582,-0.6268902,1.76755,0.5086972,0.65947306,0.9255848,1.4693367,-3.3488002,2.9415395,1.0773877,-1.2072272,-2.5858953,3.408919,-0.9088383,-5.6634636,-2.3885083,-1.9525151,-5.3027744,-5.1476517,1.0197124,0.32788855,0.63665915,-0.14615889,1.4844501,-0.98196864,1.4139118,1.2313001,-0.9076369,0.8199798,0.1036291,0.17200384,-2.296529,-4.18375,-1.368995,-1.171025,0.66439646,0.6929542,-0.12023817,0.525021,2.3067796,1.0506258,1.6533215,3.0412853,1.2635338,0.22883044,-0.08589177,-0.5673205,0.6615957,0.11174701,1.3758783,0.1408,0.35865298,0.42075,-1.9864419,-0.4429866,0.3975584,3.19125,1.3469999,1.7483561,0.61078334,1.351888,1.9124087,0.8627758,-0.34794992,-0.2038237,-0.5366902,-0.60774994,0.31438726,1.0210763,-1.0170066,0.60528785,0.9277901,0.07752186,0.32916516,0.45637196,1.2820041,0.8828368,-0.56818616,-0.52485955,-0.73212796,0.9012052,2.0798852
8569,-2.9815013,-4.173911,1.2400692,-0.3071019,1.1031375,1.4232588,-0.053219497,-0.62014997,-0.40589908,1.0943457,-2.0123231,-0.10547305,0.8114784,-2.9873743,0.29505,-5.5917864,1.0974915,-1.8384135,-2.3518083,0.5599723,-1.9146076,1.3025011,-5.643607,-1.3772517,-0.17952655,-1.9131596,1.377765,-0.12570038,-1.3547981,-1.6836708,-2.7939,-1.5420742,0.13763735,1.7386,-3.850056,-0.8239689,-2.2866962,-1.6479113,0.90047675,-1.2647659,-4.627667,-4.5954285,-1.8661001,-2.930439,-2.067944,-4.0623217,-3.3990126,0.12077898,-0.9948416,0.6163188,-3.0574303,1.196052,-0.5478975,-2.455008,-0.3871,-2.8670475,2.298461,-0.8495256,-1.6253529,-2.07815,-3.6897182,-1.2782351,-1.20472,-3.926846,-4.3780694,1.9681013,-0.7039298,0.018487599,-0.0093306005,-1.3049465,-0.071565256,0.6577996,0.7391451,-0.62980574,0.18613598,-0.23175,0.071424924,-3.7978282,1.4862,-1.4223554,0.7220894,0.4544726,-2.029244,-3.1096704,-1.4484,-1.4624181,-0.95321953,-4.1177597,-2.449092,0.41745886,0.36905172,-0.21143678,-0.638096,-0.9272694,-1.9382086,-1.9491313,-3.7565868,1.6300886,0.77772653,-0.9119705,-2.134408,0.4298606,-0.50135005,0.60738367,-1.119,0.35641325,1.1236633,1.6729697,-1.3422999,0.40715,-0.8926434,0.060786255,-0.5036645,0.21705967,-1.6012666,0.548508,1.39855,1.101764,-0.21775001,0.9127395,-0.013702862,0.7806434,0.84017444,-1.6614138,-1.1225839,2.3146408,-3.016641,0.8288253,1.1007757,-5.022759,-0.03907507,-4.5207133,0.741483,-2.3766623
8573,0.8189353,0.82241726,-0.9693161,-0.2968123,1.8563229,0.9716377,0.29430723,0.28188142,-0.1746758,1.9677093,0.4996475,0.29374763,0.37669912,-1.540745,-0.19525,-1.0068455,0.7910213,0.27667174,0.28309852,-0.028607905,-0.05579126,0.60848963,1.2675576,0.45630985,0.49728972,0.8215928,1.9684305,0.045009255,-0.4560359,1.091733,5.2949,3.3102531,-0.6236646,-0.91545,0.35477552,-0.13615431,1.0677326,-0.38515434,-0.08192152,0.837345,-0.6026598,-0.300837,-1.15855,-0.48715612,-0.33884493,-0.5481587,0.37448627,-0.48930085,0.7366437,-0.98249453,1.0367107,1.1070566,0.08359526,-0.7355526,0.60365,0.7330375,0.6209934,0.7311893,-0.2362806,1.5478,0.9099906,-0.36959296,0.28093636,1.4321723,-0.033760667,0.23309621,-1.4402969,-1.3676671,1.2547315,-0.11238366,0.89120203,0.19077902,-0.26470348,0.72849005,-0.91035074,0.31745,0.09459856,-0.93743527,1.8318,0.88575625,0.3627049,0.33612883,-0.18077162,-1.7611578,4.9509,0.25770858,0.8188213,-0.13801739,0.2750213,0.80596566,-0.47980574,0.6305107,1.5751466,-1.805731,-0.7108313,1.3874967,0.51160526,1.1228316,-0.30031365,2.8948069,2.9499521,1.1648763,0.3249,1.9977157,-0.70445,1.9251119,-0.6041249,0.3786141,1.7980001,2.2472498,1.296181,-0.57965267,-0.70351183,-0.1307366,-0.9938328,-0.19563846,0.32146677,1.0129622,0.83215,0.61474204,0.5799973,-0.5349887,-0.027029812,0.58449256,0.5407791,1.7084967,0.60809135,-0.07653208,-0.1803563,2.2947948,0.2631027,1.0588932,0.18217266,0.31018212
8574,-3.5846412,-2.55836,-2.0367575,-1.9701579,-1.545015,-0.51197124,-1.7601056,-3.29955,1.2632219,-0.20643023,-6.607136,-0.2760537,-0.5079966,-1.7736497,0.41485,-1.3070447,-0.24439122,-3.3806243,-0.8783367,-1.6643025,-0.59987825,0.87164295,0.27974772,0.31314993,-1.6044044,-1.3212371,0.84159243,0.092328526,-1.6980275,-6.6787415,-9.5453,-8.027868,1.1332052,-6.5666,-3.912518,-0.07779628,-0.6779022,-0.07756108,-0.038440116,-3.2331119,-0.87650263,0.7634642,-0.75450003,-0.2719365,0.08242393,-0.1178754,-0.17811948,-0.1686108,-1.6569755,-0.8048112,-1.099107,-5.114659,-6.836394,0.052231967,0.27765,-0.30691615,-6.5369673,-0.20328058,0.37221563,-8.76155,-2.7215574,0.21838215,-5.1138086,-4.5765886,-2.804196,-0.8415749,0.43863678,0.37981033,0.57000715,-2.4428291,-0.6643663,0.3501429,-0.7677694,-0.6149174,-0.14639036,-1.5139999,-0.41226676,-4.067024,0.7458,-3.2614741,-0.31962448,-0.0537208,-2.516819,-1.5068575,-10.0,-4.6711683,-0.5730795,0.15745404,-0.2783603,-1.0945196,-2.621945,1.684458,-1.5080873,-0.038829044,-0.21099281,-2.0109825,0.2040109,-0.59009665,-0.48354948,-2.7475028,-0.29246354,-0.082987145,-0.77285004,-0.72976464,-1.03965,-0.26811218,-0.011889622,-0.92625666,-6.43185,0.79265004,-3.2878904,0.4960608,-1.0743935,-0.3886176,0.81906646,0.123892434,-1.946019,-0.8223253,-0.22505,0.68444645,-2.1500196,-1.0236138,-1.3098966,-6.553743,0.068261415,0.29337806,-3.2523434,-3.2279944,-4.3408933,-1.7337283,0.5670657,-0.41739905,-2.7521029,-0.6091917
8607,-0.5330346,1.0085799,-2.895649,-0.14566037,-0.95461655,0.101052105,-1.3855579,-2.8675785,0.9077233,-1.0425571,-1.0657094,-2.2242587,-0.95056343,-1.184498,-1.3090999,-1.2364666,-0.42606115,-1.855375,-2.7590907,-0.57046425,-2.727291,-2.7445607,-0.49273998,-1.8393728,-3.0694144,-0.81269765,-3.0577734,0.1627733,1.9812275,1.0241134,2.32465,2.4351032,0.68928313,-2.488,-1.1553924,-2.8754196,-3.2525663,-0.009146318,-0.19653705,-0.3123638,-2.2031045,-1.1180314,0.6644,-1.6206119,-2.0432873,-3.901559,-3.3081996,-2.400342,-2.8376133,-1.2686582,-2.4276767,-1.7628698,-0.6509218,-1.875869,-4.2522,-0.21993102,-0.33556354,-1.879176,-0.576361,0.42295003,-2.1902652,-1.7226894,0.8389381,-1.666008,-0.89356506,-0.27192432,3.6091208,-2.228863,-2.2955365,2.3633611,0.96252435,-0.38798586,-0.6023381,-1.0339308,-0.35772198,-0.5313,-0.4967909,1.2077241,-2.0430999,-0.74112976,-0.09654686,0.2773617,-1.576937,-1.1167954,0.54139996,-2.0092409,-1.242464,-3.5525239,-0.4134524,-0.3382443,1.1566291,2.1380494,-4.7602177,-0.52196366,-1.6783884,-1.4682305,-1.1580057,-0.65963566,-1.9860189,-1.3014245,-4.0896187,-1.9529719,-0.27155,-0.3628582,0.3875,0.06833702,0.47892475,0.14693846,0.31100002,-4.6245003,-3.1257892,0.17426649,-1.9260987,-1.247329,-0.25360382,-1.2788064,-1.9650701,0.44425568,0.007499993,-0.34671733,0.030030437,-0.70547646,-1.3910723,-0.7533252,1.1752942,-1.259257,0.98218703,-1.3947015,0.7601675,-3.2809925,-0.27978247,0.6177213,-1.7821461,-2.898945
8624,-0.94982946,3.0146458,-1.6129037,-2.5561779,-0.2098415,0.88106287,-0.10148819,-1.0343133,-0.15538225,1.8245656,-0.61024576,0.04273451,-0.7350891,1.0395721,-0.74729997,1.0404857,-0.20217946,0.4608907,1.2819158,0.014506087,0.5575278,-0.4611565,0.11298096,0.19980845,1.1559497,0.19226408,0.23529044,0.6206033,1.5546734,0.545639,1.622,1.0400753,-0.36727527,-5.53115,-2.0850937,-2.5342758,0.17947195,-3.0765233,-1.3659418,1.3280874,-0.043040812,0.4838239,1.11435,0.7342441,0.024044946,-0.03540346,-1.359524,0.0972496,-0.81772494,-0.171033,1.7123593,-0.50589764,-1.569274,0.36719432,-0.027050003,0.16063403,-0.49009132,0.48624054,-0.22300884,-2.18055,0.48573244,0.9843049,0.17708747,-0.6230304,1.5601625,0.41385716,0.94762695,-2.1825094,-2.8030858,0.5860755,1.049991,-0.072629444,0.37196591,0.21125805,-0.5185369,-0.37785003,0.6336206,2.2168145,-3.07005,1.0426375,-0.5764773,1.6862831,-0.4026605,-0.17456216,1.4407,-0.32681817,0.4502542,0.3073654,-1.6601256,0.6772127,0.33143884,0.18776917,0.6843451,0.8191887,1.2160673,1.444881,-0.20754501,-0.62400156,-1.3414583,-0.19900975,-1.1652503,-0.17867221,-0.1379,-1.4979236,-0.2583,-1.6130455,-0.16668376,0.013671815,-2.16475,-3.1971002,-0.22908016,0.25760818,-0.21171507,-0.46780086,-0.5756288,0.16813278,-0.5616807,0.37766373,-0.11659999,-0.33204705,-0.08041435,0.20095992,1.4139779,-1.0283262,-0.5112655,0.564425,0.45815593,0.08862872,-0.8772988,1.1949368,-0.7254523,-0.5183015,-0.6766148,1.8383709
8678,0.18797626,-1.5420175,0.054405242,0.41414413,0.46069747,0.6499926,0.23546207,0.8625015,-0.19454786,1.2859962,-2.21774,0.59332335,0.22626024,-0.47499484,-0.489,-0.6403299,1.0855969,-0.99266815,-0.95675176,0.95571804,-0.12980269,1.992991,1.1647912,-1.138988,1.4127004,-1.2938929,1.6181966,0.71848524,-0.2683569,-2.260518,-2.22265,-3.898398,-1.4108827,-0.62875,-0.6364455,1.0368865,1.0116785,0.25842625,0.29207402,0.71062696,0.85041803,-0.084029146,-1.55785,0.10244802,-0.13515618,-0.7202588,0.98793507,0.9091393,0.074234664,0.81027293,-0.5842236,-0.2658594,0.22308508,-0.455149,0.55075,0.9764378,-0.06793798,-1.5779289,0.2811475,-1.854,0.3857489,-0.34552556,-1.464809,-0.64082545,0.6132397,-0.5238167,-0.34478655,-1.976581,-3.579513,1.4508862,0.14303881,0.76814073,-0.021080375,0.5378281,-0.10523658,0.16054997,0.44348586,0.15499721,-1.5012,-0.48008126,0.19072029,-0.9979073,-0.61005586,-0.45107841,-2.14555,-1.2064301,-0.4050666,-0.08703601,-0.57890224,-0.37113714,0.6706876,0.4231677,1.3564222,0.3435997,0.7337946,0.20348409,0.26076832,1.5057775,-0.42870253,0.3605659,0.12981164,-0.11117534,-1.33375,-0.53261805,0.006300032,-0.7225902,0.30754012,0.7271013,-5.4111996,-0.18145001,-0.14795023,0.63278717,0.37503278,-0.20246641,-1.0431545,0.12580955,0.9458414,-0.20788237,-0.122999996,1.1803052,0.32975614,-0.19377139,0.48770928,-0.9447334,-0.22124217,1.4269907,0.25475517,1.5801636,-1.1612201,1.3531566,-0.67317706,-0.83254695,-0.04355663,0.5812434
868,0.6011235,0.41354054,3.1475854,0.54462177,-1.1506426,0.30256966,1.5947459,-0.54555416,0.63631654,-0.34665403,1.9291525,0.130238,1.6739907,0.5415219,1.5936,0.8873303,0.78805435,0.4921095,1.1262783,0.76770246,-0.7056501,-0.92150974,-1.2089279,2.538844,0.022160515,2.6894355,-1.992367,0.20263007,-0.40685555,0.97175276,0.18374997,0.36064047,2.017969,1.8124499,5.086153,1.0872936,2.4108925,-1.5535787,0.9208845,0.96532035,0.9883204,1.7144675,-1.14015,0.822014,0.19347963,1.3332361,-1.8278327,1.5355843,1.5243775,1.0913906,2.1821613,1.4825833,1.6810052,-0.8113105,-0.16235001,0.025232706,-0.90167165,0.5000633,1.4987478,2.12875,0.6276044,2.669248,0.837554,1.4251239,0.41941467,-0.6273322,-1.3244069,0.1851368,0.07696022,-1.2777638,-1.2249124,-0.036866546,-0.2680191,0.5367781,0.8019457,0.048699997,-2.2104015,-0.093073875,1.8721,0.47068125,1.4317253,-0.48365438,1.2568586,0.2923643,2.18925,1.2383138,1.5472422,0.1538463,0.89961255,0.8744097,-1.0201985,-0.21828121,1.8372567,0.7654711,1.0219898,3.244514,-0.17079404,-0.17650698,2.0931892,2.75007,1.4570422,1.4930557,-0.23495,-0.07081875,-0.86795,-0.19470868,-0.87747514,-0.2805514,0.995,1.59865,1.3168572,-0.08610107,1.2923028,-0.77026355,-0.969344,2.3505597,-0.52292573,0.7047354,-0.92725,-1.0124574,0.060231313,0.5911703,0.0100118965,0.06764373,-0.63086367,-1.6474049,-0.75447243,-0.3105315,1.0370424,1.6923964,0.37907004,-1.0282054,0.6996575,2.71397
8720,1.1299227,1.159033,0.6068016,5.187293,0.08482522,-0.69911873,-0.06675692,1.0919,-1.0774214,-0.8785727,1.3478515,0.2256823,4.052689,-0.18064505,2.03105,0.9647055,0.34707788,0.68844473,1.2169862,0.92920333,0.6050254,0.10852702,0.25360948,-0.8506347,-0.2180042,1.1936917,0.7722033,-0.5129348,1.290866,2.8238204,2.3345,2.0905669,-0.41503507,1.37565,1.9883898,0.34093162,-0.021706179,2.9477992,-0.054837868,-0.9832696,0.43917817,0.3052543,1.7317,0.97300154,-0.3861072,-0.5685113,0.18822524,-0.41765326,0.4594788,0.37236404,0.0018872079,0.52365345,2.1877744,-0.7709469,4.9762,0.25710782,0.5973433,0.3105789,0.2541173,3.17945,-0.08291597,-0.47555146,2.4561625,1.0492259,0.07482979,1.1953485,3.6772692,1.4545892,1.3423488,1.6070613,1.3204634,0.8400558,-0.21074274,0.5730549,1.0635453,-1.7925,-0.36474156,0.72113746,2.8186998,0.8505354,-0.105253816,-1.17068,0.6740997,2.6814437,3.1539,0.6865053,-1.048816,0.81826276,0.38427192,-0.90815544,0.2531869,-0.7494216,3.2196064,-0.36363435,-0.28726026,-0.2115881,0.85473335,0.6703367,0.84212065,1.2357328,1.3859514,-1.0687968,-0.1109,0.21760084,-0.9559,-0.3871049,0.7379005,-0.72493494,2.9167,2.87265,1.2644577,0.13637227,-0.1960139,-0.41807693,0.29214567,0.25710723,0.014287949,0.26987842,-0.41369998,-0.4331267,-0.26655424,0.59206486,-0.27499276,2.438696,-0.45119306,0.08740973,0.07361439,0.3268155,1.1677393,-1.2767488,-0.6005457,-1.159832,1.8835975,-0.85807437
8726,-0.096729755,1.4103724,1.1484617,-0.23948337,0.73248833,2.5224504,-1.1460799,0.35099036,0.1924813,2.4149268,1.0205121,0.7145947,-1.0964918,0.56736463,0.4226,0.86241746,-0.35123074,1.9439706,-0.10139537,0.45597398,0.27146018,-0.09886953,0.73238486,-0.41681972,1.4029255,-1.2234954,0.4492546,0.2508149,0.8170433,0.9251974,2.2893,1.6976546,-1.138814,-2.23075,1.7338692,-0.05168946,-1.0175614,-0.08006902,-1.4029568,0.79232067,0.46061853,0.96047485,-0.22029999,-0.85238355,-0.96551305,-0.13831455,0.8937832,1.4785403,-0.5808747,0.9059335,0.6408392,0.8857298,1.373694,0.3473038,0.6682,1.9484351,0.16365722,-0.74896646,0.25698495,0.41675,-0.41656607,-0.95259356,1.0518223,-0.573841,1.7874768,2.2206533,1.8894193,1.1167266,1.6407907,1.0901473,1.9178846,0.023949698,0.26128182,0.6429063,-0.5065894,-0.107550025,0.77844584,1.8476597,1.22785,0.5937262,-0.038186952,-0.17847815,-0.36239773,0.40893513,1.8987999,-0.2535058,-0.13721287,-0.42184022,0.26428634,0.60942495,-0.44995138,-1.0688424,0.63052994,-0.03774734,0.24457997,0.4789393,0.38278905,0.34220445,-0.6724458,0.2928422,-0.5707506,-1.0017164,0.8424,-1.3746811,0.4795,0.272987,0.16855754,0.39742765,1.59015,-0.12255001,0.7903084,-0.2540549,-0.6127706,1.2544566,-0.19932842,-0.3339134,-0.12897338,2.9093907,0.1819,0.21314475,-0.20904665,-0.63670164,2.1211843,-0.3034441,0.75437385,0.98226607,-0.39208406,-0.07236894,0.80675226,-0.77408445,-0.87601614,-0.55507916,0.3944936,-0.22053254
8727,1.9177221,1.7164433,-1.4765594,-0.20484194,-0.049150378,1.1510165,3.851423,0.022198834,-0.5939323,1.9884751,0.080149904,-0.2489781,-0.20138788,1.0319939,-0.11109999,0.115393355,-0.6642203,0.21538869,-0.1484691,-0.57722926,-0.1351173,-0.33515632,0.43135834,-0.78228295,-0.39726853,0.08422585,1.4394728,1.0218447,-0.048234355,0.4020401,1.77965,4.9527392,0.30697465,-1.6778,0.7375515,1.0637168,-0.32624683,-0.65680254,-0.24839076,0.3308254,-0.034243956,-0.034969702,0.57705,0.38958782,0.30725673,-0.24234536,0.04110357,2.2293153,0.6623962,0.430634,0.046286196,0.54489475,1.4471221,0.6537245,2.47015,0.55939454,2.1187599,0.26661673,-1.0120231,1.5242,-0.47520727,1.0253551,0.4919478,0.09348294,-0.015736222,3.4702444,1.2458615,1.5034461,3.5011735,2.400897,2.5510511,0.587399,0.7271661,1.2924212,0.14282069,-1.23715,2.7241044,-0.74753135,0.40259993,1.3054261,-0.45802557,0.074160166,0.076932095,-0.08667588,1.9825499,1.4467239,1.4063132,-0.2966079,0.8171909,-0.044410624,-0.12998822,-0.80546623,-0.2561349,-0.99985296,-0.54836303,0.8844794,1.3933226,0.45561808,-0.9377564,1.4983752,3.632475,2.6930742,-0.61105,-0.07206288,-0.91225004,1.1492159,-0.756297,0.98904765,2.21185,0.59209996,0.34917474,-0.63377064,-1.090352,3.4808626,-0.8133919,-0.51922315,0.8893771,1.9617301,0.41134998,-0.13539833,-0.3745885,0.01978311,0.72672,1.5292704,0.00087721646,3.0563798,-0.33988458,1.1260797,0.93059665,2.7290106,-1.3990133,0.38416588,0.7613504,2.3577137
873,1.3258476,-1.7222898,1.0137438,1.3390148,0.9919663,0.6378564,4.064827,-0.49392366,-0.57963556,0.4982628,0.54271394,-0.7928935,1.8793964,-0.30738142,-0.16044998,-1.0519695,0.6091416,3.220936,0.29322892,1.0859352,1.5268378,-0.6460324,0.27782574,1.800203,-0.40213037,0.59714645,1.0056511,2.1525078,0.7173287,0.93453705,3.0059,3.004986,0.6787633,-1.1977,0.21860284,-0.9574953,0.38168955,-0.050940588,-0.9088675,2.1582136,0.0015740544,1.4591875,3.9246,-0.794104,-0.88940775,-0.06814051,2.0147362,0.15751815,0.099594824,-1.2960266,0.60643953,0.35246325,0.7477157,0.37962836,0.8162,0.0770271,-0.025277644,1.9579266,1.3764206,4.1983004,3.2259436,3.3698678,0.6906514,0.32870334,0.8343752,1.9960738,1.8444967,1.2783806,2.1894224,1.4143076,2.9421477,0.8163092,0.8423524,0.4132396,1.2188655,0.43475,0.22134164,0.7901607,0.65900004,-0.9363105,2.1985724,-0.9342284,-0.06679046,-0.8959312,3.43505,-0.30798984,-0.6187114,0.078195095,0.16517231,1.7812608,0.8582543,1.6673791,2.551896,1.2924082,0.6240237,0.3662845,-0.43942678,0.22668219,-0.39605775,0.827543,0.81175375,0.36027205,1.12655,0.34143886,-0.27359998,1.1225113,0.23751779,1.1899545,1.3343999,1.046,1.0971584,-0.9794898,1.4532065,0.038842022,-0.26213282,-0.081717506,1.2033633,0.034196854,1.9851,-0.2862245,-0.00045826193,-0.3624219,0.8975048,2.7849178,-0.6447515,1.1653095,-0.5975261,1.5443213,1.6543539,4.028262,0.905583,0.6470054,0.53720224,4.9160914
