,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27280,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
79094,-0.42501712,0.7083353,0.5456745,-1.2567949,0.48272613,0.7314406,0.7558738,0.24044953,0.6695293,0.01728502,1.6379192,-1.0294309,0.32433584,2.36755,0.5516585,1.5627427,4.449959,1.7303654,0.97725236,0.56066155,1.1821891,1.8783189,1.8600273,0.35782564,-0.3582866,-0.07480487,2.6522238,-0.5125075,1.3698153,5.83669,0.63985,1.4628217,-0.2969377,0.14517207,-0.043921947,-0.45270002,0.24613248,4.080758,-0.0012502107,4.4868464,-0.44369677,3.4410996,5.057933,1.8638434,-0.53686464,0.1099353,4.7146244,3.0986133,1.4638559,1.3310641,-0.25115737,-0.45490313,-0.24325055,-1.3244897,0.61820793,-0.7691787,0.96626663,-0.1950163,0.005785316,-0.008639058,-0.173177,2.4240544,-0.34593323,3.3052094,3.4164581,1.0476143,1.7010711,5.4171624,1.9401437,0.22303534,2.7608266,1.1414891,3.35164,0.08470017,0.56600463,-0.19061172,0.9948351,1.7327667,-0.23585849,0.20844045,1.2131623,1.1482844,0.71138316,0.11095719,3.1229434,2.9591756,0.73322314,-0.69821215,0.49396655,-1.7529023,0.20106074,0.6790222,0.19717881,0.058458395,-0.13590625,0.50187147,-1.4973507,-0.73382896,-0.56255454,3.4232209,5.1983128,-0.75536,2.2467027,0.3489611,-0.24830441,0.39191633,0.20105976,-0.1683385,0.39991108,0.5057731,-0.029623736
79143,3.2084146,0.59569085,-0.33397228,2.6967072,-0.28771386,4.269388,1.313106,-1.0085739,1.3484077,-0.44252068,0.080010116,4.134569,-0.23925185,3.6464,1.5091856,0.17518872,3.6230364,8.927786,-0.70498204,2.8340182,2.6932037,3.254178,3.2811928,2.4072537,4.648097,0.046398178,-1.1540152,-0.58364284,0.22133309,0.92098653,0.032649994,-0.6437577,-0.2287104,0.11726359,0.520043,4.3866,-0.23872517,0.63855195,2.5825543,3.5305305,-1.3805616,0.57599074,-0.59091234,0.8335191,3.6753361,-0.22817798,-0.05199211,2.0425792,-2.2655995,2.8914857,3.7597883,0.23287487,-0.01811108,3.857926,2.4564114,-0.5297524,2.1041982,1.4198451,0.10511929,0.2624641,0.87630475,-1.2857041,3.724636,4.6625166,4.6373806,-0.70870584,-0.79440683,1.7516567,1.1035097,0.8354653,7.268698,6.950667,4.2272553,0.34788862,-0.46823016,-0.8230779,3.6972616,2.4987457,0.2907768,-0.9610177,0.37052923,3.9605138,2.3119092,3.2259083,1.5143226,-0.027621344,-0.24183345,4.7659903,-4.6196804,-4.595717,0.15177912,2.8076284,2.8696885,0.3170668,-0.15983896,-0.78777254,-3.7730317,1.1872855,-0.13616607,1.0831957,-0.009188622,0.796562,3.5659924,0.38027057,4.730484,6.787295,-0.34561163,4.8110404,1.043938,-0.26561773,0.10003215
79170,-0.6358704,-0.49484318,-0.73387444,1.7951419,3.1816661,-0.5672581,-0.8365879,0.073714405,-0.93671036,1.9604287,5.2315073,0.27923292,1.335641,8.48495,0.13270816,0.62057567,0.20767078,2.1267781,-0.43152648,7.9971657,5.4937377,-0.0155195445,6.742424,-0.58125585,4.595208,1.5253518,-0.390512,-0.38601947,-0.079283744,-0.20998171,-0.26995,2.2360032,0.21977974,-0.27751252,0.2891028,0.1175,0.6808969,0.92577624,0.47352415,0.07868494,2.293578,-0.21883744,0.7440534,3.83599,-0.86406624,0.16029885,0.44126138,2.555129,-0.2583265,-0.28947476,0.40958005,-0.66827255,4.6349955,0.048570048,-0.38140196,-0.40496427,-0.3918552,3.8995116,0.46535113,0.27148154,0.8787527,7.2792606,-0.049865186,6.344876,7.8984346,-0.15201464,0.7598828,-0.6026926,5.8365107,-0.4195742,1.535461,3.8432436,-0.19518627,-0.80510175,-0.19738227,1.2341638,7.099949,6.391457,2.9504256,-0.89184415,-0.7912192,-0.51575464,0.15386441,0.94282174,3.8545034,0.18926984,1.2233503,2.5817223,1.5723431,-0.35322842,-0.7536348,0.5960001,-0.27926138,-0.006705582,3.1153836,-0.23408884,-0.2560509,-0.13365957,0.6222306,0.2527949,1.3702816,-0.17664427,1.205555,0.8820201,0.70325786,1.747565,0.03250023,6.972647,-0.48231632,-0.9564866,-0.24493739
79174,-0.77111137,0.14798263,0.34820157,-0.46261048,-0.071784854,-0.4316246,-0.00072458386,-0.29802573,-1.1427304,-0.29677498,2.958625,1.6414716,0.25523844,1.15575,-0.54984236,0.5321,0.2418564,0.03219056,-0.6109047,2.6619592,1.5077927,-0.014509574,2.0183332,0.35894328,3.3000376,-0.36560535,-0.64049196,-0.20035763,-0.5551412,1.3630192,-0.87935,0.47453278,0.89572895,-1.194097,0.9109045,-1.51535,-0.007467732,0.3163637,0.07890752,-0.66517544,-0.5093659,-1.2739942,-0.17466256,0.16417164,-0.4304498,-0.17327824,-0.79309267,-0.839708,-1.2202797,0.6252451,-0.04135783,-1.5641718,-0.5309095,-0.840791,-0.26493433,-0.6494434,-0.5711856,-1.3197441,0.44852602,-0.4974761,-0.15269381,0.9118651,0.042531185,2.0759263,2.200134,-0.92936873,0.39870003,0.039438367,0.6141458,-0.099607825,-0.639061,0.80753255,0.4965368,0.35381183,-0.023069702,0.26866943,3.6130352,2.7735555,2.2850883,-0.27416527,0.22708476,0.4229269,0.43056238,0.16353351,0.96017355,0.47448575,-0.89215356,-0.4634803,-1.0873199,-1.754663,-0.17650414,-0.20948735,-0.07880302,-0.65827894,0.15641554,0.8910026,-1.7309763,-0.0873602,-0.40444237,0.523176,2.34785,-0.21345408,-0.49252963,-0.5078897,-0.82946324,-1.0993751,0.21563986,2.1217134,0.5059262,-0.43737543,0.51822466
79187,0.020290583,0.3555864,-0.3803081,-1.481697,-0.18784276,-0.9476521,-0.015566593,2.229531,3.1578166,0.07442647,8.207222,-1.6795468,0.7930472,8.9244995,-1.2075202,-2.1914935,-2.5881886,-1.3788394,-0.075923614,7.5296993,5.5227923,-2.958293,7.548296,0.48651904,-0.92939365,-0.16128922,-0.4673991,-0.02831161,-1.6694841,-0.25418353,-0.1107,-1.0539359,-1.0805292,-1.1700222,-1.9009266,-3.40165,-0.3763622,0.112775005,-0.42118722,-0.42649955,0.02704905,-1.0721438,-0.36318868,-0.34885415,-0.8349105,-0.89099246,-0.32164982,-1.5531104,2.9601593,2.1066058,-1.4895399,0.6741138,0.23860332,0.43262416,-0.4387654,-1.2043842,-2.6793776,-0.45223415,0.60459423,-0.3550859,-0.59762174,-1.1848595,-0.87913185,5.5478406,4.1346517,2.005665,0.014729455,-1.8347182,4.0029464,0.0132192075,-1.6635978,0.74731046,-0.6269238,-0.90068454,0.9658045,2.0364888,7.1746807,0.97140205,2.4165802,-0.28898665,-0.094409704,-0.7326267,-0.0050105006,0.69798493,1.8087616,-0.81395876,1.0839237,-0.026564837,-2.4445815,-5.880141,-0.4428504,-0.27170423,-0.8686346,-0.13404633,0.37828526,0.43847182,-5.8880205,0.06524971,-1.2980549,-0.60291654,-0.7053619,-2.6784935,-2.1801953,1.355463,2.0453491,-1.6282567,0.7865444,7.792509,-0.3120376,-0.12440403,0.12094496
79600,0.08166544,-0.35184556,0.09014164,-2.5343757,-0.36998892,0.73327935,0.27083427,-0.56999576,-0.38174334,0.8814801,8.858498,-1.5228748,0.2472376,-0.13174999,-3.7323444,0.7937036,-3.775154,-2.1855872,0.060923144,6.872915,8.296688,0.33057106,8.591757,-0.6774241,-3.6643252,-0.29558423,0.88579035,-0.4472012,0.09925046,-0.9317931,0.14685,-0.68890774,1.3933241,0.417266,1.0700756,-3.76765,0.652015,-2.6024797,0.38869527,0.7638265,0.12098284,-3.753828,0.2708424,-0.22262585,0.5900768,-1.6272979,-3.715166,-0.88323665,-2.8404446,0.71364367,-0.26844114,1.4367468,0.37112015,1.9009547,1.163346,0.20811129,-1.3805063,0.9519206,-0.0029556677,0.034485012,-0.15464035,0.7097844,0.105330646,4.006649,3.5785885,-4.2074814,-3.6704109,-2.0391684,-0.6299397,-0.2645993,-2.9671347,-3.7496977,-0.75141704,0.5044057,-0.6208323,-0.27623737,5.728989,-0.07091202,6.1271214,-1.5463636,-0.030663624,0.23302066,0.35921586,0.6023561,-1.65241,-1.0381768,-0.16724363,-0.13372955,-4.6404924,-2.069596,-1.5428607,-0.93635225,-1.3332118,-0.2619735,-0.6536322,-1.1298957,-1.8246753,-0.0116804475,-2.3235676,-0.68972045,-1.8121171,0.70741534,-1.6271687,-0.5650039,-2.1063986,-1.497898,-0.16397989,6.864209,-1.4981675,-1.597122,0.044985093
79643,3.5002613,-0.09961158,3.1204445,-2.8358507,0.3758643,0.50368804,-0.31179833,0.40218455,1.2424835,-0.8451009,1.1372914,-2.1767201,-0.29187894,-6.98005,-1.5505476,0.1396598,-3.2813063,-4.397285,0.2621929,2.615016,1.770253,-1.3561025,2.7359262,-0.18701611,1.2121885,-0.8194786,3.5400906,-0.114557914,-1.8570786,-4.412386,-0.88115,-0.04972911,-0.26298913,0.20847668,0.4416642,0.806,0.4940294,1.0357747,3.1190364,-0.82422477,-1.8920183,0.12133099,0.5353514,0.2837494,3.1999207,-0.39317244,-1.8307333,0.6563817,-0.9673014,-0.710849,2.9912364,0.5376337,-0.04533249,-1.7671465,0.008307211,2.682915,-1.6596222,-1.9235957,-0.3855524,-0.1995596,-0.8500962,2.8973327,-1.1566656,-0.5546727,-0.9191683,0.94011855,0.43017954,-2.2978237,-0.38705984,-0.3046831,-2.7055206,-3.482424,2.7891681,-0.18163097,0.6326744,-0.35254335,1.0398877,-1.9548297,-0.9650092,0.33773094,-0.030293629,-0.42105263,0.16676435,0.01620438,-2.2930503,-1.1015472,0.07316935,-0.709221,-2.4318268,-0.49816167,-0.26750046,-0.7907345,-0.16027394,-0.3782004,0.05503641,0.7103225,3.0379145,-0.106864095,0.54751366,-0.6105639,-0.31876045,0.23690379,0.49315917,-0.64736867,0.46424058,-1.1381762,-0.0055075884,0.6442404,-0.3847697,0.74946153,-0.31409848
79716,-0.7829279,-0.13232288,-0.89798385,1.6106542,-1.6820805,-0.34785765,-0.5765569,-0.57524365,-1.0171635,0.6968547,10.0,0.78118646,-0.32467052,10.0,0.75559014,3.08922,-0.2875754,1.0858468,0.42207873,9.968828,8.338618,0.42928144,9.277843,1.1944904,1.3354686,2.209982,0.3606407,0.26070222,0.73945963,0.4941822,-0.47004998,2.7853305,2.7773771,1.9039471,2.0573552,0.76199996,0.13716687,3.4153953,0.75300306,0.5600127,4.523053,0.36789936,-0.48015657,-1.5013067,-0.23628919,-0.3072448,1.4962815,-1.401064,0.5481369,4.253146,4.031146,0.1821836,-0.33276284,0.4938238,0.9010489,0.156777,0.88769037,0.29652897,-0.51973855,-0.19756797,3.9769452,2.3578572,1.95245,5.5716777,3.3145893,-0.66799414,-0.3372281,-0.58516014,5.2713137,-0.30307114,-0.08305279,0.70749915,-0.19111519,0.4396693,3.7291636,0.5975685,8.562227,1.5140985,7.1416836,0.34999144,-0.05183272,-0.7569718,3.05015,3.2480974,3.50077,0.2771487,-0.32662326,1.0740502,-1.9501002,-3.086678,0.16084811,-0.1286782,0.5542498,-0.52394706,-0.50638485,-0.9020722,-3.467348,3.3176212,0.1893927,-0.14647424,-0.8831777,3.2513168,0.995573,-0.7307137,-0.1854905,1.4271879,0.20561889,6.661736,0.31039292,-1.9228606,-0.65713835
7982,0.18346798,-0.42413488,0.3827307,4.8672194,-0.36315137,-0.33896077,-2.421752,0.12904571,0.58955353,0.07712065,0.37103233,3.485118,-0.83021474,-6.1492,0.7871889,-1.7712493,0.5283463,2.201899,0.7538302,-3.929436,-1.4848275,4.40075,-0.705384,-0.939265,5.136165,1.3767836,0.15822744,0.81274843,-1.1784134,1.5564104,0.7795,3.511396,1.2287266,1.3107524,2.0115027,0.5437,-0.49784678,0.92654663,0.69181186,0.9775355,1.0197966,1.1694915,-0.9937147,0.2601025,0.33441162,0.56022507,0.27138227,-0.67231363,-1.0518214,-5.5738826,-3.7066865,-1.6029475,-0.70076805,-1.460476,-1.7822201,-1.0317638,0.79844606,0.04684727,0.7546265,0.001455605,-0.8257438,1.7475338,2.0556068,9.668885,9.386953,0.82604903,-1.6579832,-1.8123095,2.7712479,-0.17168044,6.290667,7.4590926,-1.0616486,0.44856364,0.12595497,-1.2305533,-3.3005648,-4.1033754,1.8348596,0.41446844,-0.3734371,-0.2019101,-0.2679988,0.752826,-2.879414,-3.0148554,-0.63209784,-0.37561515,10.0,6.012232,0.795141,-0.23884454,0.37556377,0.30706835,-0.21226999,-0.20556448,9.906544,-0.14057592,-0.8272082,-1.6023922,-2.9148102,0.3464142,2.788162,-1.5138773,-1.5774683,3.2823505,0.53197265,-1.2115362,-0.25611705,0.46291006,-0.22789565
79850,0.82215124,0.02915994,0.2535138,-2.2812166,0.2291193,1.7084429,-0.09243443,0.050734848,2.212233,-1.9029441,-4.9666696,-1.8745992,-0.13811973,0.21110001,0.64122653,2.234839,2.7255747,4.7852182,-0.16172999,-4.3706098,-1.6242421,4.369403,-4.925585,1.4001974,-1.9586625,-1.7949448,0.010736823,-0.4441321,0.5186687,0.34403104,-1.1434,1.6322793,1.7691796,5.72305,2.738668,-2.7791,0.8410719,2.8354611,0.34078893,0.53648674,-2.8839004,1.5131862,0.47686523,-0.06910789,-1.0233809,-0.53434825,-1.7425027,2.2384875,-5.2691298,-7.3911204,-7.227744,2.1766741,0.026769295,1.3560028,2.2600176,-0.41052294,4.4233747,-0.16167334,0.22689894,-1.0072207,-0.8490629,-1.3884428,-1.3869474,-0.47443476,-0.9340675,4.6918116,0.21095179,1.054372,2.3602355,0.18347424,-0.93469715,-2.9932127,2.923892,-0.47548175,-0.25757387,0.3832389,-1.0639105,0.45992225,-5.0971236,-1.0408256,0.8554412,-0.57049084,0.096825056,-0.29660267,2.482325,1.1105485,0.4751308,-0.020757496,-4.752302,-1.4921684,0.36840945,-0.4761439,0.77607334,0.08792947,0.11638788,0.71086276,-3.7012124,-0.18082839,-1.2272369,0.5174876,2.7184796,0.33794498,-0.24201335,0.76318884,1.684701,1.4342711,-1.4495182,-3.257434,0.92887056,3.5428286,1.1838629
79902,1.4545406,1.0099555,0.45960248,-1.2240894,-0.47209424,-0.22263613,-0.609365,1.5390816,1.9276097,-1.1057065,-2.458243,-0.65233964,0.76056385,-1.125,-2.9632792,0.7711017,-1.572366,-4.7591944,-0.45393747,-1.9626777,-3.651683,-1.8549776,-5.5986586,0.35181114,-1.490037,-0.95215803,-1.6426227,-0.14297599,-1.0941175,-5.524535,-0.06984998,-4.4140487,-1.7006751,-0.79659075,-1.6659589,-6.1827497,1.8273168,-2.127184,-1.4023888,-2.0418422,-2.4418511,-0.41434705,0.31010133,-0.3052879,-0.65759575,-1.0673263,-1.9016271,0.082581565,-4.016424,-1.3963492,-2.9583063,-0.45668298,1.3150575,-0.48550314,1.2610872,0.25102586,0.3169899,-0.27767643,0.013325945,-0.95947707,-1.0221307,-3.2883465,-1.9605736,-6.7977676,-5.2240863,1.3464222,0.1637475,-3.1213708,-0.21161127,0.7785041,-0.6219431,-0.1960514,-0.09715818,-0.6167713,1.1934417,-0.2701286,-1.8318881,-1.9201545,-5.9064307,0.48504654,-0.60318136,-0.9548499,0.42185572,-0.09520456,-1.1543162,-1.0579106,1.5886548,0.05593054,-4.861695,-2.2882528,-0.30892342,-0.25272173,-0.65792596,0.1621069,0.6152953,1.343105,-5.244711,0.3842869,-1.7712271,-0.29242292,-1.0770855,-4.0515957,-1.9980652,1.4828509,-0.24746494,-0.5779925,-0.490164,-2.3625212,-0.42338386,0.73006684,0.33256444
79921,-1.1812654,-0.17867516,0.34647793,1.3383212,0.09535903,0.26520246,0.35199392,-0.7229104,-2.5954227,2.2805884,-0.3737231,1.3625915,0.016543373,0.48765,1.4951303,0.17566061,-2.4387655,-2.3036172,0.6334449,-0.58230937,-0.22386065,-0.14711511,0.21054828,-0.5176865,1.7969044,0.7867612,0.42660555,0.34395254,-0.5091293,-0.2646563,-0.24724999,-0.42753235,0.6857375,0.9912196,1.541437,-2.0285,-1.4571128,1.9138522,1.5135658,-0.4965088,2.1433215,-0.2335125,-0.29781327,-0.037441015,0.1740542,0.48546907,1.9116255,-1.8674756,-5.1363015,-9.082379,-7.3560386,3.3862975,-0.09386045,0.6351841,-0.65273184,0.0018608868,-0.94267535,1.667144,-0.36043236,0.061182387,0.3654837,2.5111194,2.289357,-0.0745259,-0.9088041,-1.6819962,-0.9771896,-0.65194,2.2521515,-0.56134856,-4.9848843,-4.6018567,-2.1512976,0.83696634,0.034838356,-0.10339849,0.37651202,1.0869305,1.5089991,0.33597416,0.25321597,-0.08318706,-0.22047424,0.16531195,-0.8766736,-0.68994915,-0.581777,0.33463165,-2.844995,-0.12448452,1.0293798,0.18340257,0.100164324,-0.18793909,0.8366108,-0.4009214,-1.7918234,-0.20523974,0.8370704,-0.39132312,-1.2000151,0.6975303,-5.47563,-1.4491688,2.4553998,-4.9124074,0.45885625,0.13264693,0.07236201,-1.3107357,1.8447982
7994,-1.0480553,-1.003055,-0.16666138,1.6724658,0.5635588,-0.30651587,-0.6523568,-0.9132793,-1.0010991,0.14468712,-2.562133,2.3171234,0.13031673,-2.00155,0.38146362,0.54731405,-0.29567474,0.24037921,0.63625276,-3.3202744,-3.179034,0.023648158,-4.0852447,-0.03831628,0.6581254,0.3353353,-0.7376735,0.39753896,1.0832951,0.10987594,1.1895,-0.6336229,0.17170349,-0.5189419,-0.32574525,2.27275,1.476897,-0.023415923,0.05039452,-0.20888741,0.4142515,-0.41843444,0.13448241,0.06385523,0.15337716,0.77224493,-0.104322284,0.5165663,0.26491618,1.4351109,1.0754089,1.92433,0.958682,2.2358127,0.47743928,2.1341622,-0.58743954,1.013137,0.006046742,1.1625805,1.6618888,0.7007093,1.4176307,2.7141562,2.6850867,-1.0740333,-0.8545272,0.27533078,-5.2045283,0.5289514,0.40540802,0.2943779,-1.112076,-0.062126298,-0.6301322,0.45712513,-4.62961,-1.7583895,-1.8232709,-0.32776466,0.610698,-0.3991506,-0.6282044,-0.42747465,0.94753927,-0.31979597,0.08537594,-0.34119874,3.2956305,2.1441836,0.5184359,-0.0242756,0.19718319,1.1196985,0.2624343,-0.037908413,3.0873542,0.70667344,0.5939156,-0.30429727,-1.443642,-0.5401791,-0.1946915,0.116154045,1.5401213,0.23542258,0.60873896,-5.09442,-0.15438731,-0.85865694,1.2074916
79947,-0.93252873,-0.4090849,-0.23410994,-0.6051305,0.07435111,0.47355938,-0.015823185,0.5877774,0.6596969,0.87892,-0.21244973,-0.16274077,-0.109416395,9.71395,0.9534501,2.2151785,1.6439068,-1.1892726,-0.49174443,0.84317803,2.8469405,3.167085,0.5331209,0.06917213,-0.60376745,0.14750731,0.22455901,-0.13508402,-0.33940187,3.409496,0.01880002,1.3393216,1.9613191,1.3723958,2.5181262,0.077199996,-0.876867,1.6279986,0.7460275,1.4950901,3.1796048,-0.8440033,-0.77807003,-0.8459585,-0.09745222,-0.28662324,0.9827863,0.87839305,0.53215057,8.700456,6.1235714,0.25361204,-0.16295463,0.4395355,0.20047095,-0.8117074,1.8961612,-1.1864667,0.1618724,-0.02518485,-0.060083166,-0.17849097,3.6949635,-1.9326619,-3.8658473,0.3853523,0.44509584,1.2205083,-0.10819751,-0.1917156,4.3680067,2.4820042,3.0480835,0.48541194,-0.30725995,-0.12520608,-1.1682668,0.017115802,-2.8192601,-0.11030232,-0.6882896,-0.7756743,-0.73100775,-0.79426205,0.059209153,0.6938036,-0.7346854,-0.23662296,-0.7365925,0.86822695,0.9083152,-0.090912744,3.760603,3.0997941,-0.92913485,-0.29718754,-0.13189739,2.189879,0.18061328,-0.6407893,4.201312,3.5004625,4.3777523,-0.068416506,-0.1254346,5.795711,-0.501509,-2.3666031,-0.41309187,-0.20495898,0.56393135
79961,-0.16740566,0.520491,-0.74652374,1.867576,-0.044079095,-0.26153857,2.6148984,-1.2529347,-0.49982017,3.636837,3.7485347,1.6072248,-0.03739637,10.0,1.0548929,1.3663851,1.0769788,7.537957,0.20270026,6.108162,7.542094,0.46430963,2.8938553,-0.34657037,2.367582,1.0723047,0.6582104,0.65609074,3.9747474,-0.6530076,-0.17320001,4.552289,-0.060305998,0.2394058,0.4931587,5.0095,-0.5209926,0.30538085,-0.16084775,1.4046807,2.0588884,-0.47885686,0.16257635,0.21453828,-0.24684384,-0.42571008,2.230939,3.0784614,2.7611294,-0.8377052,4.3260903,-0.015338585,4.0264416,-0.051324937,0.3827923,1.7345808,0.34785172,0.7980579,-0.2558481,0.6542796,1.0561764,1.4214034,1.7093017,4.237014,4.5399675,-0.43185267,0.9606823,2.934908,2.2110686,0.082510754,1.3889029,1.3272907,2.7880633,-0.48625302,-0.24847142,0.34981543,3.519901,1.8493898,3.1742973,-0.7571092,0.34360358,0.81241894,0.090703346,-0.3495729,2.4810371,3.1881757,-0.27282768,0.6585294,1.3144028,1.1154119,-0.91547537,-0.7595305,3.1090477,-0.24266794,-0.8522261,-1.0448132,1.043676,-0.51374114,2.283593,0.52876073,1.8935826,4.265992,0.1876541,0.62573844,0.07982436,0.21576685,0.4083653,3.7178588,0.44265443,-0.23386593,0.4837942
80204,-0.67374635,3.2358322,0.18311879,2.9030118,0.07452506,0.5487945,-1.8279598,-0.29321003,6.845495,-1.7598711,-0.6507061,0.44416463,0.02243872,-1.1826999,-1.7947671,1.370725,2.8713236,4.318727,0.49488974,-1.2680368,-3.8216639,1.0530325,-5.122114,3.207874,-0.94169307,-1.0955822,-0.18476185,0.3965764,0.19311786,1.084783,4.8793,-2.519268,-0.4308188,-0.11115517,0.49338278,0.8679,1.0907077,1.3029566,0.25574207,0.03755386,-1.1988125,-0.49650586,0.6749218,-0.8745652,0.065797076,-0.71240133,-1.5739899,1.2788132,0.33311626,-1.2628112,-0.54167205,0.23005687,-0.33598262,-0.036145564,0.051084347,2.8936267,0.74145234,-0.15296364,0.10002998,-0.75643474,-0.9632753,0.26096964,-1.1593537,9.712709,9.618927,0.45219564,0.11248131,1.5099568,1.3702035,-0.4889015,-0.81683993,-0.93972063,0.42529285,-1.0176549,-0.19409318,-0.47620344,-3.3740005,-1.7694978,-3.4984615,0.25000605,-0.6658021,-1.3532642,-0.22558874,-0.5524894,0.023414318,0.261659,1.1968825,-0.7412357,0.936645,2.5079045,0.3826746,-0.14330626,-0.2733178,-0.02840522,-0.20702402,1.3040131,3.515119,0.53097445,-1.8199476,0.69094896,3.1940627,-1.9565032,1.5567961,-0.13960661,0.011725992,0.21489252,4.0941095,-5.0426707,-0.3725588,0.36749524,0.15456556
80212,-0.943017,0.7475894,-0.3012989,1.7237469,0.23312828,0.3245516,2.9593496,-0.32493412,-0.08077355,-0.1177523,1.3386446,0.4954245,1.1550128,0.07675004,-0.17452133,1.5089077,0.6499994,0.16091591,0.9412409,1.5111114,-1.8998626,1.2013432,-0.79508746,-0.6005583,0.2132674,3.137547,1.7113544,0.34191686,4.436246,0.17882127,0.58594996,3.4871328,3.443083,5.5108585,1.7450656,3.4466,-0.41080117,3.4179556,-0.9592068,4.741748,4.295542,0.9712166,1.8709878,0.66952854,0.41432244,0.8764074,-0.79491687,-1.0938398,3.7352633,2.2231452,3.7629704,-2.930831,1.0039294,-1.133008,-1.2739277,2.0979652,-0.505514,0.6820832,-0.50922656,3.5210423,2.4460716,2.6660383,-0.7307019,2.10353,-0.36141065,0.42854726,-0.013315752,0.66933584,0.62164104,-0.07134722,-2.9775376,-3.5714722,1.9298319,2.350369,-0.39894778,-0.50849754,2.2509763,1.0347695,2.29713,-0.37095755,3.0762901,0.35166425,-0.13982655,-0.43271112,0.63752663,2.3194902,2.6076815,0.7287428,-3.9071536,-3.3987937,1.1465613,1.01299,0.02797655,0.5422677,-0.12273774,-0.31263888,-0.49812257,-0.5779191,0.48748648,1.4279563,1.3192279,3.8611166,-2.5609694,0.13564065,-1.1489302,-3.273397,-0.111420415,3.4885852,0.19796434,2.6026216,1.9443637
80347,-0.9090447,3.2533107,0.32123336,1.1393337,0.3499197,0.53502065,-0.5646676,0.07188629,0.8612433,0.06156984,-0.66497153,1.6054337,-1.2544191,-1.0986,-0.2598301,-0.074861124,1.0787133,-0.70459867,0.31563932,-0.9401349,2.262462,1.3248069,-2.6783729,0.43902954,0.8829248,-0.79159236,-0.21554574,0.8176491,0.91812277,2.2974312,0.35459998,-0.30466396,0.2548362,-0.080903634,0.69166625,0.78459996,0.5652915,-0.5285666,-0.34288505,1.3262594,-0.6900723,-0.487079,0.7458362,0.92212087,0.010802969,-0.18340617,-0.51027846,0.7737932,-1.9033899,5.2451897,3.9790354,0.09612735,-0.37024325,0.0008407235,0.28742313,-0.27375457,0.39915913,0.013120156,-0.1557461,-0.77380395,-0.38290995,0.77198744,-0.66461194,-1.6447275,-1.5426733,0.5200258,0.9883685,0.5485055,-2.1398973,-0.5459194,0.77418447,1.5987531,-0.76680696,-0.21141696,-0.5707214,0.44002393,-2.560173,1.941642,-2.7029076,0.23838905,-0.26960045,0.06991796,2.3517354,-0.57867485,0.25597456,1.0175799,-0.07017602,-0.5026096,-0.68006194,-1.047585,0.35313138,-0.38251984,0.048240423,-0.67540324,0.41409975,0.63028264,1.8937751,0.5228579,-0.6184423,1.2658746,0.38031363,0.5069739,4.0688314,0.6089378,-0.5494062,3.179761,0.43882233,-2.1970649,1.3535658,0.27304217,0.49624988
80349,0.80177796,0.1770119,0.11375287,-1.100835,-0.5776149,0.3388398,0.32733527,-0.31374758,0.33673048,0.087825,-1.101896,-1.4675279,0.20204514,0.37269998,-1.6614532,0.6888956,-1.150317,-2.1830711,0.06912895,-0.9869259,-2.5095296,-0.1864936,-0.6558565,0.3438421,-1.0301135,-0.25887328,-0.39734423,-0.22778127,-0.19046977,-0.9761385,0.11229999,-0.7583283,-0.31990927,0.38951913,0.14695506,0.0723,-0.2540439,0.15182123,1.026491,0.0078102127,-0.7955351,-1.0281814,-0.36900547,-0.3541357,0.06387322,-0.6028706,-1.3160667,0.14512801,-0.52831465,2.5490031,1.9878404,-2.052953,-1.1022826,-0.19292927,1.251538,-0.60537916,-0.50183785,-1.0771371,-0.50172,-0.30034286,-1.309412,-2.347715,-0.92484,-5.285244,-5.3115745,0.52995265,-0.55484307,-0.95252025,-0.8288509,-0.077592045,-1.195486,-1.7894166,0.25993338,0.11754164,0.028383225,-0.20651491,0.060158372,0.21228951,-1.2000346,0.5652343,-0.11340309,0.11591491,0.21570027,0.60790646,0.019466355,-0.07722065,0.044240713,-1.1691024,-1.5348101,0.46410498,-0.4141459,-0.41817495,-0.27917337,-0.18459177,0.3143715,-0.09360312,-0.99701536,0.4142986,0.3137503,-0.026170954,-0.5656185,0.027093679,0.9056605,-0.03158848,-1.1969569,0.3242524,-0.88249844,-1.3006996,0.18832314,-0.892364,-1.2313726
